slot,average_delay,average_energy,total_delay,total_energy,mission_cost,fidelity_cost,sync_trigger_count,coordination_trigger_count,one_hot_valid,resource_feasible,local_execution_count
1,232.959612,0.004409,4426.232635,0.083764,0.349524,1.808089,6,6,1,1,0
2,102.465622,0.034312,1024.656221,0.343116,0.391189,4.533486,10,10,1,1,0
3,227.779549,0.028595,4100.031887,0.514705,0.404252,4.298714,9,9,1,1,0
4,169.459264,0.039311,2711.34823,0.62898,0.433884,4.207683,9,9,1,1,0
5,140.261824,0.017559,2103.927361,0.26338,0.479446,4.616016,8,8,1,1,0
6,115.527983,0.012944,1501.863775,0.168278,0.412303,3.783931,7,7,1,1,0
7,183.817646,0.034261,2757.264693,0.51391,0.30753,2.978046,8,7,1,1,0
8,148.6678,0.022074,2378.684799,0.353192,0.420568,5.164851,8,8,1,1,0
9,164.881754,0.028846,2802.989819,0.490374,0.451512,5.887547,8,8,1,1,0
10,155.380276,0.025156,2641.464689,0.427652,0.458388,5.281953,8,8,1,1,0
11,184.876575,0.027052,2773.148628,0.405773,0.326753,3.606015,9,8,1,1,0
12,128.696659,0.027841,2059.146544,0.445459,0.519793,4.638079,9,9,1,1,0
13,189.831016,0.01629,3416.958289,0.293213,0.469428,4.537871,7,7,1,1,0
14,150.862724,0.017931,2564.666301,0.304821,0.566998,5.590607,7,7,1,1,0
15,188.640662,0.02976,2640.969271,0.416639,0.337513,3.569651,8,7,1,1,0
16,160.573731,0.036477,2248.032234,0.510675,0.251567,3.869669,10,10,1,1,0
17,203.413606,0.019399,3051.204085,0.290979,0.270707,3.24573,8,8,1,1,0
18,132.767871,0.03234,1858.750192,0.452756,0.248433,3.52229,9,9,1,1,0
19,207.279553,0.015041,3316.472844,0.240661,0.255122,3.837317,7,7,1,1,0
20,209.737835,0.019627,3355.805353,0.314031,0.354936,3.884382,8,7,1,1,0
21,150.402425,0.025294,2707.243647,0.455287,0.436745,5.3993,8,8,1,1,0
22,131.224639,0.033362,1705.920304,0.433708,0.358746,3.966952,9,9,1,1,0
23,138.551133,0.020613,2355.369254,0.350413,0.375937,5.155025,7,7,1,1,0
24,153.933544,0.036408,2309.003163,0.546121,0.435953,4.188911,9,9,1,1,0
25,120.087398,0.026083,2041.485764,0.443417,0.476882,4.994393,8,8,1,1,0
26,145.73409,0.023426,2768.947703,0.445099,0.469708,5.231883,8,7,1,1,0
27,165.634628,0.010335,2815.788674,0.175697,0.326113,4.547292,7,7,1,1,0
28,139.829197,0.024379,2097.43796,0.365685,0.284452,4.83758,8,8,1,1,0
29,179.107551,0.026356,3223.935915,0.474403,0.342478,3.922703,9,7,1,1,0
30,165.706349,0.035469,2651.301592,0.567497,0.266816,4.238305,10,10,1,1,0
31,145.153999,0.028912,2467.61799,0.491507,0.385534,5.109649,9,9,1,1,0
32,144.944564,0.027949,2609.002156,0.503078,0.536362,5.397828,9,9,1,1,0
33,147.806549,0.019838,2660.517884,0.35708,0.486149,5.368379,7,7,1,1,0
34,128.286775,0.02109,1539.441302,0.253076,0.247481,3.077385,8,7,1,1,0
35,142.872556,0.013766,2285.960889,0.220262,0.51332,4.980151,6,6,1,1,0
36,143.78017,0.027537,2012.922378,0.385521,0.298029,3.384758,9,8,1,1,0
37,212.007916,0.010966,2968.110827,0.153524,0.202859,3.584812,7,7,1,1,0
38,143.99978,0.026142,1727.997359,0.313704,0.239513,3.328178,9,9,1,1,0
39,111.024936,0.02919,1887.423912,0.496232,0.316782,5.978275,9,9,1,1,0
40,160.014801,0.022176,2720.251618,0.376991,0.385057,3.296951,8,7,1,1,0
41,159.943884,0.015361,2719.046035,0.261138,0.363097,4.076537,7,7,1,1,0
42,400.492689,0.030331,6407.88303,0.485291,0.412346,4.223755,8,8,1,1,0
43,136.489281,0.036555,2047.339212,0.548332,0.413251,5.040097,10,10,1,1,0
44,349.208354,0.084783,5587.333657,1.356525,0.398979,3.767292,8,8,1,1,0
45,159.2824,0.018076,2867.083192,0.32536,0.465744,5.528236,7,7,1,1,0
46,162.70428,0.018053,2277.859927,0.252747,0.24755,4.095871,8,8,1,1,0
47,190.302857,0.030405,3044.845714,0.48648,0.296717,3.878325,9,8,1,1,0
48,169.744659,0.041633,2715.914539,0.666122,0.342436,3.742356,10,9,1,1,0
49,143.945009,0.031619,2303.12015,0.505907,0.371539,5.184217,9,9,1,1,0
50,139.116301,0.022762,2086.74451,0.341435,0.296649,4.031252,8,8,1,1,0
51,172.527019,0.020159,2415.378272,0.282232,0.340272,3.132304,8,8,1,1,0
52,157.126624,0.018605,2671.152615,0.316278,0.37853,4.577691,8,8,1,1,0
53,179.211381,0.035433,3225.804865,0.63779,0.354719,3.950464,10,10,1,1,0
54,119.925021,0.01916,1918.800333,0.306564,0.350688,4.455471,8,8,1,1,0
55,125.864449,0.037474,1887.966733,0.562109,0.410909,4.110397,10,10,1,1,0
56,119.040049,0.010738,1547.520641,0.139596,0.201651,3.026139,6,6,1,1,0
57,194.708928,0.030984,3115.342847,0.495748,0.270443,3.780604,8,8,1,1,0
58,119.714972,0.025242,1795.724584,0.378627,0.333607,4.366176,8,8,1,1,0
59,177.114489,0.025224,2656.717335,0.37836,0.271829,3.263917,8,7,1,1,0
60,210.846198,0.011054,3373.53917,0.176869,0.239007,4.285518,7,7,1,1,0
61,276.1253,0.037578,3865.754198,0.526091,0.224927,3.22797,9,8,1,1,0
62,128.353333,0.029161,1796.94666,0.408254,0.189438,4.407659,9,9,1,1,0
63,171.017007,0.017087,2394.238092,0.239223,0.295271,3.402706,8,8,1,1,0
64,188.483026,0.037648,2827.245395,0.564713,0.318747,3.90676,10,10,1,1,0
65,147.629011,0.02508,2362.064168,0.401286,0.423803,4.794348,8,8,1,1,0
66,144.689873,0.025473,2025.658215,0.356628,0.387059,3.91838,8,8,1,1,0
67,133.428461,0.015937,1734.569999,0.207179,0.217846,3.240592,7,7,1,1,0
68,230.442394,0.011849,3687.078312,0.189582,0.277177,3.345662,7,6,1,1,0
69,138.032893,0.034623,2484.592066,0.623213,0.382829,5.874299,10,10,1,1,0
70,190.871974,0.037778,3053.951587,0.604443,0.372598,3.935135,10,10,1,1,0
71,271.464696,0.015198,4343.435132,0.243168,0.266532,3.766452,7,7,1,1,0
72,125.274376,0.025971,2129.66439,0.441512,0.484892,5.652587,8,8,1,1,0
73,219.942309,0.017837,3958.961559,0.321071,0.358858,4.326268,8,8,1,1,0
74,255.554881,0.035262,3066.658577,0.423142,0.231684,1.98075,10,9,1,1,0
75,142.879096,0.024385,1857.428253,0.317005,0.253718,4.026739,9,9,1,1,0
76,114.735173,0.034793,1606.292423,0.487104,0.399225,3.251342,10,10,1,1,0
77,132.100298,0.035973,2113.60477,0.575566,0.386415,4.832102,10,10,1,1,0
78,181.413062,0.027658,3446.848187,0.525508,0.452717,4.997035,8,8,1,1,0
79,217.324508,0.020664,3694.516628,0.35128,0.435778,4.22247,7,7,1,1,0
80,135.518575,0.032149,2574.852919,0.610831,0.553107,5.799546,9,9,1,1,0
81,140.7838,0.016766,2252.540807,0.268262,0.338339,3.922305,7,6,1,1,0
82,149.040535,0.012636,2980.810702,0.252722,0.553989,6.325334,6,6,1,1,0
83,202.687068,0.019917,3648.367225,0.358512,0.375763,5.675513,7,7,1,1,0
84,208.9871,0.035185,3761.767797,0.633332,0.428001,4.045776,9,7,1,1,0
