slot,average_delay,average_energy,total_delay,total_energy,mission_cost,fidelity_cost,sync_trigger_count,coordination_trigger_count,one_hot_valid,resource_feasible,local_execution_count
1,132.792699,0.007003,1726.305084,0.091039,0.31648,1.237114,4,4,1,1,0
2,134.489751,0.036396,2286.325766,0.618724,0.658747,5.674205,10,10,1,1,0
3,180.88458,0.038395,2713.268707,0.575925,0.386487,3.530934,10,10,1,1,0
4,154.254717,0.020925,2622.330193,0.35573,0.552535,4.48523,8,8,1,1,0
5,127.684045,0.016322,1787.576625,0.228503,0.463858,3.927804,8,8,1,1,0
6,122.691487,0.016363,2208.446773,0.294543,0.479347,5.649901,6,6,1,1,0
7,242.772791,0.026549,3398.819071,0.371685,0.218031,2.805401,7,6,1,1,0
8,133.772598,0.035513,2407.906771,0.639236,0.584568,6.353341,10,10,1,1,0
9,132.26919,0.026167,1851.768664,0.366338,0.453736,4.011134,9,9,1,1,0
10,149.055168,0.025133,2533.937851,0.427265,0.466489,4.090111,8,8,1,1,0
11,170.53471,0.013466,2728.555367,0.215457,0.358518,3.540474,7,7,1,1,0
12,192.069614,0.031771,3265.183432,0.540112,0.405881,4.008916,8,8,1,1,0
13,140.60857,0.026302,2530.954259,0.473435,0.486916,5.67743,7,7,1,1,0
14,206.515208,0.03428,2891.212908,0.479925,0.284302,3.136081,9,9,1,1,0
15,134.349544,0.01881,2283.942252,0.319768,0.516511,4.87742,8,8,1,1,0
16,116.334161,0.035167,1861.346581,0.562671,0.459617,3.914616,10,10,1,1,0
17,110.83487,0.023871,1662.523048,0.358058,0.346113,3.82722,7,7,1,1,0
18,167.027559,0.012031,3173.523613,0.228587,0.390465,4.829948,5,5,1,1,0
19,698.057649,0.182271,12565.037687,3.280879,0.337129,4.225729,8,8,1,1,0
20,141.01325,0.024123,2679.251753,0.458341,0.410362,5.860785,8,8,1,1,0
21,112.092874,0.024566,1569.300233,0.343919,0.260106,3.226378,9,9,1,1,0
22,187.639405,0.014976,3002.230487,0.239616,0.257167,3.525225,7,7,1,1,0
23,172.320632,0.036372,2757.130117,0.581958,0.39822,4.741023,9,9,1,1,0
24,108.0085,0.025023,1404.110502,0.325305,0.389186,4.064648,9,9,1,1,0
25,311.856995,0.033208,4677.854932,0.498124,0.286361,2.799962,9,9,1,1,0
26,108.002821,0.024566,1512.039497,0.343919,0.393039,3.737432,8,8,1,1,0
27,257.300403,0.028049,4888.707649,0.53293,0.353011,4.868654,8,8,1,1,0
28,125.154571,0.036753,2002.473128,0.588052,0.457052,5.19391,10,10,1,1,0
29,224.046182,0.034432,3808.785086,0.585352,0.429708,3.313093,9,9,1,1,0
30,117.710891,0.031211,1530.241586,0.405743,0.385533,4.098393,8,8,1,1,0
31,140.060635,0.025297,2240.970155,0.404746,0.306854,4.242165,8,8,1,1,0
32,109.88091,0.024841,1318.570918,0.298093,0.236559,2.843637,8,8,1,1,0
33,156.865557,0.025097,2509.848906,0.401554,0.417241,4.342416,7,7,1,1,0
34,176.784165,0.026176,2121.409982,0.314107,0.24733,2.174886,7,6,1,1,0
35,151.503811,0.032032,2272.557172,0.480477,0.254784,3.612908,9,9,1,1,0
36,549.54079,0.146797,8792.652645,2.348754,0.367158,3.800149,10,10,1,1,0
37,173.453848,0.022767,3122.169262,0.409801,0.468397,4.66138,8,8,1,1,0
38,130.569666,0.036999,1305.696662,0.369993,0.263287,2.43206,10,10,1,1,0
39,113.84269,0.031087,1935.325732,0.528478,0.525309,4.746206,9,9,1,1,0
40,120.928892,0.014744,2176.720049,0.265396,0.510535,4.757804,7,7,1,1,0
41,161.934748,0.020306,2429.021226,0.304587,0.320998,3.516022,7,7,1,1,0
42,148.500419,0.019139,2673.007537,0.344498,0.473033,6.387164,7,7,1,1,0
43,299.424439,0.036979,5689.064348,0.7026,0.298192,3.137746,9,7,1,1,0
44,158.103251,0.032708,3003.961777,0.621444,0.493982,5.722343,9,9,1,1,0
45,185.664623,0.030329,2970.633966,0.485266,0.368947,3.734041,9,9,1,1,0
46,123.316747,0.032374,2096.384692,0.550354,0.494945,4.613633,9,9,1,1,0
47,238.198877,0.030278,4287.579782,0.545013,0.383611,4.222008,8,8,1,1,0
48,137.416454,0.023517,2336.079712,0.399782,0.404823,5.852136,8,8,1,1,0
49,364.762586,0.035984,6200.963956,0.611734,0.289949,2.968477,9,8,1,1,0
50,250.279507,0.012882,4254.751618,0.218991,0.315863,4.303203,8,8,1,1,0
51,226.764305,0.036648,3854.993185,0.623011,0.4027,4.725359,9,9,1,1,0
52,144.272856,0.035257,2019.81999,0.493601,0.314424,3.843158,10,9,1,1,0
53,123.996062,0.032249,1735.944872,0.451482,0.335767,3.344313,9,9,1,1,0
54,208.937718,0.029127,3969.816636,0.553404,0.553498,4.28682,8,8,1,1,0
55,133.489326,0.017614,2135.829219,0.281823,0.443236,5.237576,7,7,1,1,0
56,163.378471,0.029269,2614.055538,0.468303,0.451888,4.014828,9,8,1,1,0
57,314.424502,0.069635,5974.065529,1.323068,0.521192,4.711339,8,8,1,1,0
58,119.355319,0.029112,1790.329787,0.436686,0.527041,3.900116,9,8,1,1,0
59,164.273321,0.025748,2792.646461,0.437723,0.358022,4.368614,8,8,1,1,0
60,116.491082,0.0252,1630.875142,0.352805,0.314237,3.883231,8,8,1,1,0
61,99.007318,0.01717,1386.102447,0.240384,0.299753,3.916844,7,7,1,1,0
62,182.036246,0.028073,3094.616183,0.477242,0.355499,4.199411,9,9,1,1,0
63,118.959769,0.028269,1665.436764,0.395761,0.337058,4.420087,9,9,1,1,0
64,122.493732,0.031058,1592.418519,0.403756,0.272804,2.712985,9,8,1,1,0
65,169.731351,0.034858,2545.970266,0.522872,0.313971,3.604382,9,9,1,1,0
66,187.882789,0.024857,2818.241829,0.372858,0.288934,3.732614,7,7,1,1,0
67,170.249221,0.035047,2723.987544,0.560757,0.349989,3.905647,9,9,1,1,0
68,116.405027,0.029622,1978.885465,0.503574,0.520146,5.064544,9,9,1,1,0
69,114.612503,0.026958,1604.575043,0.377414,0.223521,3.280885,8,8,1,1,0
70,123.970826,0.025539,1983.533215,0.408617,0.378902,4.561842,7,7,1,1,0
71,241.508623,0.021683,3864.13797,0.346933,0.255993,3.862288,6,6,1,1,0
72,442.781078,0.108594,7084.497252,1.737508,0.253571,4.051503,8,8,1,1,0
73,288.508349,0.032312,4616.133585,0.516998,0.270971,3.443298,8,7,1,1,0
74,234.309884,0.046072,3983.268021,0.783216,0.366232,4.409169,10,9,1,1,0
75,166.686312,0.032104,1833.549434,0.353141,0.279045,3.340384,10,10,1,1,0
76,150.508101,0.035332,2558.637712,0.600637,0.550122,5.738647,9,9,1,1,0
77,135.196349,0.023386,2298.337925,0.397562,0.465125,3.246056,7,7,1,1,0
78,129.47765,0.026285,2071.642397,0.420563,0.485029,4.871145,8,8,1,1,0
79,183.251691,0.030888,2382.27198,0.401546,0.306199,2.976221,9,8,1,1,0
80,201.078337,0.031239,3217.253389,0.499823,0.397124,3.753248,8,7,1,1,0
81,122.574156,0.025844,1716.038191,0.36181,0.267766,4.123532,8,8,1,1,0
82,98.662533,0.022846,1085.287867,0.251302,0.29659,2.929307,7,7,1,1,0
83,129.269101,0.025799,1939.036522,0.386991,0.328224,3.379061,8,7,1,1,0
84,143.966068,0.014439,2447.423159,0.245464,0.441137,5.246929,6,6,1,1,0
85,135.603757,0.018,1898.452594,0.251999,0.254249,3.521876,6,5,1,1,0
86,166.937291,0.028243,2837.933944,0.480125,0.38284,4.938237,7,6,1,1,0
87,151.675258,0.036405,2275.128864,0.546079,0.269305,3.541248,10,9,1,1,0
88,115.112682,0.032473,1956.915597,0.552033,0.477791,4.407129,9,9,1,1,0
89,162.241892,0.015574,2920.354051,0.280325,0.254891,4.297528,6,6,1,1,0
90,142.96236,0.035007,2001.473041,0.490104,0.263118,3.026604,9,9,1,1,0
91,244.864074,0.020848,4407.553339,0.375272,0.356936,3.915988,9,9,1,1,0
92,106.111696,0.020906,1697.787141,0.334502,0.307141,4.247312,8,8,1,1,0
93,387.63178,0.018672,6589.740267,0.317427,0.402267,4.187769,7,7,1,1,0
94,481.068785,0.042896,8659.238127,0.772128,0.27998,3.731666,8,8,1,1,0
95,112.464903,0.032371,1911.903359,0.550303,0.54598,6.442926,10,10,1,1,0
96,229.604186,0.028406,3444.062793,0.426089,0.341093,3.474107,9,9,1,1,0
97,260.60462,0.025606,4169.673927,0.409702,0.289276,3.887467,7,7,1,1,0
98,514.352704,0.03702,8743.995967,0.629335,0.351107,2.521665,10,10,1,1,0
99,127.981204,0.035578,2431.64288,0.67599,0.630463,7.152096,10,10,1,1,0
100,173.664018,0.023533,2257.632239,0.305934,0.311628,2.638372,9,9,1,1,0
101,121.614773,0.03526,1702.606819,0.493645,0.342215,2.919427,10,10,1,1,0
102,129.497801,0.023694,1942.467019,0.355414,0.302535,3.198598,9,9,1,1,0
103,194.633993,0.029429,2919.509892,0.44144,0.277088,3.094863,8,8,1,1,0
104,155.908135,0.019176,2182.713885,0.268469,0.309357,3.2819,8,8,1,1,0
105,156.288592,0.020644,2500.617467,0.3303,0.391879,4.540376,7,7,1,1,0
106,173.324823,0.028422,2946.521984,0.48318,0.286399,3.851263,7,6,1,1,0
107,140.221076,0.035995,2243.537224,0.575927,0.41343,5.02832,9,9,1,1,0
108,168.816624,0.029266,3207.515851,0.556048,0.491877,4.973789,8,7,1,1,0
109,139.938247,0.014184,2518.888442,0.255309,0.428893,5.090219,6,6,1,1,0
110,113.570943,0.029005,1703.564142,0.435068,0.330666,4.389366,7,7,1,1,0
111,214.226451,0.037093,3641.849662,0.630581,0.263838,3.619866,9,8,1,1,0
112,131.756108,0.027907,1712.82941,0.362793,0.3506,3.66713,9,9,1,1,0
113,128.047389,0.028852,1664.616063,0.375073,0.257873,3.21769,8,8,1,1,0
114,145.424247,0.020607,2326.787954,0.329706,0.358585,3.69434,7,7,1,1,0
115,115.672814,0.023218,1619.419391,0.325051,0.347831,4.040814,7,7,1,1,0
116,509.657768,0.117538,8664.182061,1.998151,0.295059,3.977747,6,5,1,1,0
117,207.403776,0.037002,3111.05664,0.555036,0.252929,3.64689,9,9,1,1,0
118,174.537845,0.020493,2618.067673,0.307389,0.319187,4.192049,9,9,1,1,0
119,125.462709,0.027742,2258.328765,0.499352,0.46917,5.456311,9,9,1,1,0
120,158.994066,0.034251,2066.922856,0.445258,0.327555,2.918999,9,9,1,1,0
121,117.786264,0.02705,1884.580227,0.432799,0.489389,4.213547,9,9,1,1,0
122,466.549437,0.119652,6065.142679,1.55547,0.208318,2.844133,8,8,1,1,0
123,166.345675,0.036571,2495.185124,0.548562,0.28361,3.43543,9,9,1,1,0
124,203.178955,0.035773,2641.326409,0.465053,0.245032,3.204748,9,9,1,1,0
125,150.63789,0.031774,2259.568355,0.476607,0.356709,4.792031,8,8,1,1,0
