slot,task_id,owner_ap_id,destination_id,local_cost,delay_cost,energy_cost,mission_cost,fidelity_cost
1,T1_UAV_17,BS_4,LEO_1,139.953879,139.894131,0.004268,0.036447,0.095163
1,T1_UAV_7,BS_1,LEO_0,158.616323,158.537261,0.005652,0.054377,0.095163
1,T1_UAV_19,BS_4,HAP_1,167.764224,167.726904,0.002987,0.015301,0.095163
1,T1_UAV_11,BS_4,HAP_2,187.183891,187.143292,0.003499,0.018068,0.095163
1,T1_UAV_3,BS_4,HAP_0,188.688966,188.654502,0.0026,0.012831,0.095163
1,T1_UAV_12,BS_0,LEO_1,235.121201,235.083598,0.006995,0.011576,0.095163
1,T1_UAV_6,BS_0,LEO_0,243.771288,243.712422,0.008817,0.031017,0.095163
1,T1_UAV_8,BS_0,HAP_1,260.122006,260.090542,0.002945,0.009486,0.095163
1,T1_UAV_1,BS_0,HAP_2,281.043113,280.98736,0.004171,0.032549,0.095163
1,T1_UAV_16,BS_1,HAP_0,314.285891,314.240242,0.002579,0.024037,0.095163
1,T1_UAV_15,BS_3,LEO_1,398.089715,398.023472,0.012527,0.034683,0.095163
1,T1_UAV_18,BS_1,LEO_0,106.710186,106.627956,0.004848,0.058349,0.095163
1,T1_UAV_9,BS_4,BS_2,132.292654,132.212374,0.016518,0.04473,0.095163
2,T2_UAV_15,BS_3,LEO_1,149.133566,148.916629,0.04666,0.008624,0.308267
2,T2_UAV_6,BS_0,LEO_0,169.90476,169.692741,0.048789,0.018771,0.222295
2,T2_UAV_9,BS_4,HAP_1,269.687794,269.491685,0.029064,0.01503,0.260076
2,T2_UAV_19,BS_4,HAP_2,311.791893,311.563707,0.032052,0.024351,0.358915
2,T2_UAV_17,BS_4,HAP_0,315.04608,314.833119,0.029359,0.014261,0.346706
2,T2_UAV_8,BS_0,LEO_0,183.305124,183.042196,0.05111,0.067358,0.222295
2,T2_UAV_16,BS_1,LEO_1,222.991258,222.763882,0.04785,0.017872,0.308267
2,T2_UAV_11,BS_4,HAP_1,380.482745,380.288284,0.030888,0.011557,0.260076
2,T2_UAV_18,BS_1,HAP_0,390.068995,389.80351,0.028837,0.067307,0.346706
2,T2_UAV_0,BS_4,HAP_2,115.693186,115.477036,0.027259,0.017107,0.358915
2,T2_UAV_5,BS_1,BS_2,142.941461,142.662401,0.027814,0.035977,0.57634
2,T2_UAV_13,BS_3,BS_3,164.156222,163.877445,0.030464,0.064673,0.418194
2,T2_UAV_4,BS_2,BS_0,168.327984,168.14442,0.030998,0.011652,0.204572
3,T3_UAV_19,BS_4,LEO_1,132.135809,132.066621,0.003905,0.021725,0.217788
3,T3_UAV_10,BS_0,LEO_0,326.420925,326.194788,0.047033,0.041354,0.188751
3,T3_UAV_3,BS_4,HAP_1,144.457765,144.397881,0.002327,0.017496,0.200307
3,T3_UAV_5,BS_1,HAP_0,440.183235,440.13146,0.003113,0.011425,0.186185
3,T3_UAV_8,BS_0,HAP_2,220.178571,220.101371,0.004341,0.02773,0.225651
3,T3_UAV_4,BS_2,LEO_1,223.174048,223.103138,0.006882,0.02047,0.217788
3,T3_UAV_13,BS_3,LEO_0,524.10069,523.889081,0.051903,0.021957,0.188751
3,T3_UAV_2,BS_0,HAP_0,512.391678,512.319052,0.006288,0.029101,0.186185
3,T3_UAV_17,BS_4,LEO_0,654.148187,653.888013,0.054771,0.067652,0.188751
3,T3_UAV_16,BS_1,HAP_1,319.691495,319.631133,0.006175,0.014126,0.200307
3,T3_UAV_18,BS_1,LEO_0,739.267845,739.036769,0.056365,0.03696,0.188751
3,T3_UAV_9,BS_4,HAP_0,641.215862,641.119153,0.006177,0.053295,0.186185
3,T3_UAV_0,BS_4,LEO_0,854.790957,854.560536,0.057604,0.035067,0.188751
3,T3_UAV_14,BS_0,HAP_0,783.919621,783.838499,0.009238,0.034648,0.186185
3,T3_UAV_7,BS_1,HAP_2,108.129565,108.071386,0.001552,0.011497,0.225651
3,T3_UAV_6,BS_0,LEO_1,130.954083,130.900035,0.002979,0.007511,0.217788
3,T3_UAV_11,BS_4,LEO_0,243.251149,243.01383,0.044907,0.054662,0.188751
