slot,ap_id,tier,fidelity,trust,mismatch,uncertainty,twin_age,sync_triggered,coordination_triggered,queue_size,local_load
1,BS_0,BS,0.332871,0.800543,1.0,0.923803,1,1,1,2,0.0
1,BS_1,BS,0.332871,0.747617,1.0,1.203027,1,1,1,2,0.0
1,BS_2,BS,0.332871,0.68746,1.0,1.511399,1,1,1,2,0.0
1,BS_3,BS,0.332871,0.693375,1.0,1.96234,1,1,1,3,0.0
1,BS_4,BS,0.332871,0.699165,1.0,2.09949,1,1,1,5,0.0
1,HAP_0,HAP,0.904837,0.955849,0.0,0.0,1,0,0,0,0.0
1,HAP_1,HAP,0.904837,0.960845,0.0,0.0,1,0,0,0,0.0
1,HAP_2,HAP,0.904837,0.840682,0.0,0.0,1,0,0,0,0.0
1,LEO_0,LEO,0.904837,0.843984,0.0,0.0,1,0,0,0,0.0
1,LEO_1,LEO,0.904837,0.89178,0.0,0.0,1,0,0,0,0.0
2,BS_0,BS,0.429455,0.774004,0.745238,1.037834,1,1,1,3,0.0
2,BS_1,BS,0.72622,0.791673,0.219902,0.820048,1,1,1,2,0.0
2,BS_2,BS,0.801861,0.757777,0.12082,0.993905,1,1,1,2,0.0
2,BS_3,BS,0.542788,0.716869,0.511037,1.481184,1,1,1,4,0.0
2,BS_4,BS,0.544666,0.721233,0.507582,1.56756,1,1,1,5,0.0
2,HAP_0,HAP,0.714212,0.94248,0.236575,0.044075,1,1,1,0,0.545942
2,HAP_1,HAP,0.519582,0.91559,0.554731,0.242334,1,1,1,1,0.392578
2,HAP_2,HAP,0.754571,0.868046,0.181606,0.025972,1,1,1,0,0.419091
2,LEO_0,LEO,0.62338,0.848872,0.372599,0.109329,1,1,1,0,0.859843
2,LEO_1,LEO,0.611715,0.880203,0.391489,0.120695,1,1,1,0,0.903437
3,BS_0,BS,0.628148,0.787573,0.364979,0.779495,1,1,1,3,0.0
3,BS_1,BS,0.719036,0.818437,0.229843,0.574633,1,1,1,2,0.367357
3,BS_2,BS,0.661134,0.783177,0.313799,0.723583,1,1,1,2,2.516344
3,BS_3,BS,0.674226,0.752831,0.29419,1.030926,1,1,1,4,0.0
3,BS_4,BS,0.684886,0.757298,0.278503,1.079995,1,1,1,4,0.0
3,HAP_0,HAP,0.668657,0.922246,0.302485,0.100702,1,1,1,0,0.861824
3,HAP_1,HAP,0.497643,0.876565,0.597872,0.43901,1,1,1,2,0.246178
3,HAP_2,HAP,0.731404,0.881038,0.212789,0.052539,1,1,1,0,0.616778
3,LEO_0,LEO,0.747848,0.878573,0.090555,0.077521,2,0,0,0,0.466927
3,LEO_1,LEO,0.766459,0.902995,0.065974,0.08188,2,0,0,0,0.423278
4,BS_0,BS,0.679138,0.803917,0.286932,0.571506,1,1,1,2,0.653865
4,BS_1,BS,0.626584,0.819941,0.367473,0.479853,1,1,1,2,0.738715
4,BS_2,BS,0.698774,0.808823,0.258428,0.522922,1,1,1,1,0.660302
4,BS_3,BS,0.671486,0.777638,0.298262,0.740158,1,1,1,5,0.507789
4,BS_4,BS,0.669286,0.78047,0.301544,0.773604,1,1,1,5,0.0
4,HAP_0,HAP,0.779123,0.934342,0.049586,0.067393,2,0,0,0,0.325644
4,HAP_1,HAP,0.581165,0.861643,0.44272,0.439707,1,1,1,2,0.485428
4,HAP_2,HAP,0.804442,0.897728,0.117606,0.045043,1,1,1,0,0.595779
4,LEO_0,LEO,0.78347,0.89335,0.144022,0.066723,1,1,1,0,0.622501
4,LEO_1,LEO,0.766442,0.907696,0.165997,0.074921,1,1,1,0,0.711485
5,BS_0,BS,0.774197,0.827206,0.155929,0.390626,1,1,1,3,0.0
5,BS_1,BS,0.791567,0.845629,0.133741,0.32599,1,1,1,1,0.296994
5,BS_2,BS,0.603266,0.809415,0.405397,0.469322,1,1,1,2,0.402831
5,BS_3,BS,0.647382,0.791713,0.334818,0.569384,1,1,1,5,0.0
5,BS_4,BS,0.61915,0.792966,0.379408,0.616203,1,1,1,3,0.0
5,HAP_0,HAP,0.699316,0.942264,0.057652,0.046423,3,0,0,0,0.432589
5,HAP_1,HAP,0.550267,0.841865,0.497352,0.480604,1,1,1,2,0.544057
5,HAP_2,HAP,0.813191,0.908908,0.106789,0.038258,1,1,1,0,0.712391
5,LEO_0,LEO,0.772153,0.9112,0.058573,0.046072,2,0,0,0,0.598159
5,LEO_1,LEO,0.780895,0.921911,0.047315,0.050462,2,0,0,0,0.605812
6,BS_0,BS,0.755933,0.840711,0.179803,0.279366,1,1,1,3,0.319514
6,BS_1,BS,0.812408,0.864838,0.107752,0.221037,1,1,1,2,0.316497
6,BS_2,BS,0.786925,0.836601,0.139622,0.320411,1,1,1,2,0.0
6,BS_3,BS,0.651533,0.802141,0.328427,0.455043,1,1,1,4,0.0
6,BS_4,BS,0.709364,0.811821,0.243387,0.447181,1,1,1,4,0.0
6,HAP_0,HAP,0.806596,0.943943,0.114933,0.040577,1,1,1,0,0.306919
6,HAP_1,HAP,0.63376,0.838967,0.356085,0.412245,1,1,1,2,0.726221
6,HAP_2,HAP,0.755861,0.906947,0.179898,0.050354,1,1,1,0,0.988281
6,LEO_0,LEO,0.687055,0.921808,0.075341,0.034417,3,0,0,0,0.630259
6,LEO_1,LEO,0.675929,0.926872,0.091667,0.039417,3,0,0,0,0.716872
7,BS_0,BS,0.677883,0.840129,0.28878,0.247261,1,1,1,5,0.625824
7,BS_1,BS,0.686357,0.859798,0.276358,0.203818,1,1,1,2,0.736973
7,BS_2,BS,0.775106,0.850969,0.154756,0.227128,1,1,1,2,0.483931
7,BS_3,BS,0.649096,0.809103,0.332175,0.382671,1,1,1,4,0.0
7,BS_4,BS,0.679167,0.820357,0.286889,0.355483,1,1,1,3,0.449867
7,HAP_0,HAP,0.688989,0.923898,0.27253,0.084865,1,1,1,0,1.074931
7,HAP_1,HAP,0.655763,0.844017,0.321956,0.349588,1,1,1,2,0.374812
7,HAP_2,HAP,0.789763,0.90788,0.136023,0.047301,1,1,1,0,1.041763
7,LEO_0,LEO,0.610234,0.931371,0.093913,0.029316,4,0,0,0,0.226132
7,LEO_1,LEO,0.609354,0.934221,0.095356,0.032782,4,0,0,0,0.249458
8,BS_0,BS,0.69172,0.841462,0.268574,0.217523,1,1,1,4,0.742102
8,BS_1,BS,0.739405,0.861811,0.201909,0.164586,1,1,1,2,0.598219
8,BS_2,BS,0.770742,0.859364,0.160401,0.167894,1,1,1,3,1.012085
8,BS_3,BS,0.647093,0.813698,0.335265,0.337253,1,1,1,5,0.0
8,BS_4,BS,0.669419,0.82477,0.301345,0.302576,1,1,1,3,0.0
