slot,average_delay,average_energy,total_delay,total_energy,mission_cost,fidelity_cost,sync_trigger_count,coordination_trigger_count,one_hot_valid,resource_feasible,local_execution_count
1,920.881348,0.0063,15654.982913,0.107092,0.649062,1.617764,6,6,1,1,0
2,919.02858,0.067925,12866.40012,0.950946,0.486734,5.468758,10,10,1,1,0
3,462.795433,0.02895,7867.522353,0.492145,0.639462,5.097593,8,8,1,1,0
4,887.44114,0.029435,14199.058239,0.470956,0.543025,3.909594,7,7,1,1,0
5,497.968713,0.026735,8465.468121,0.454501,0.571721,5.698098,7,7,1,1,0
6,644.304982,0.02705,10953.18469,0.459842,0.394501,3.929493,8,6,1,1,0
7,773.607614,0.036766,12377.721818,0.588255,0.430719,3.454667,9,8,1,1,0
8,391.526915,0.03167,5089.849895,0.411713,0.289472,4.048246,9,9,1,1,0
9,591.618736,0.018237,9465.899769,0.291793,0.353358,4.471007,7,7,1,1,0
10,1927.590227,0.037141,34696.624081,0.668538,0.375099,2.845196,8,7,1,1,0
11,1087.979157,0.030396,18495.645673,0.516736,0.348037,4.288627,9,9,1,1,0
12,510.90636,0.014288,7152.689034,0.200031,0.364108,4.173977,8,8,1,1,0
13,482.63574,0.024912,7722.171844,0.398598,0.424707,4.815194,8,8,1,1,0
14,580.09435,0.031821,8701.415249,0.477321,0.262724,2.946753,9,8,1,1,0
15,422.789424,0.024051,6764.630787,0.38481,0.369524,4.053782,7,7,1,1,0
16,1462.341497,0.019627,26322.146941,0.353288,0.486879,4.251596,6,6,1,1,0
17,521.839683,0.028659,8349.434933,0.458541,0.350583,4.724178,9,9,1,1,0
18,803.543054,0.01703,14463.774973,0.306542,0.355797,4.205136,8,8,1,1,0
19,651.676947,0.028411,10426.831155,0.45457,0.354776,3.814599,7,7,1,1,0
20,481.591111,0.025775,7223.866668,0.38662,0.360206,4.328243,8,7,1,1,0
21,525.876286,0.015015,8414.02058,0.240239,0.369137,3.904867,7,6,1,1,0
22,514.318845,0.028937,7200.463824,0.405122,0.323497,3.580872,9,8,1,1,0
23,706.858344,0.022909,11309.733499,0.36655,0.25887,3.309453,8,7,1,1,0
24,765.275915,0.025021,11479.138718,0.375315,0.211808,3.430141,8,8,1,1,0
25,585.534832,0.018386,10539.626982,0.330945,0.372589,5.493259,7,7,1,1,0
26,665.535579,0.032453,12645.175992,0.6166,0.403005,5.015498,9,8,1,1,0
27,545.605757,0.038231,7638.480601,0.535232,0.301981,3.260756,10,10,1,1,0
28,539.685815,0.028932,9714.344664,0.520769,0.405301,4.772924,8,8,1,1,0
29,701.478324,0.016179,9820.696529,0.226506,0.223433,3.394807,7,7,1,1,0
30,623.647367,0.01296,9354.710505,0.194394,0.274965,4.659694,7,7,1,1,0
31,913.938276,0.038204,14623.012411,0.611268,0.290131,2.918031,10,8,1,1,0
32,522.498255,0.03574,6269.979061,0.428877,0.266894,4.097987,10,10,1,1,0
33,902.979512,0.037678,16253.631212,0.678207,0.48327,4.450465,10,10,1,1,0
34,1182.060231,0.081188,17730.903466,1.217827,0.466555,3.488172,9,9,1,1,0
35,582.696513,0.029218,8740.447701,0.438266,0.382435,3.468395,9,9,1,1,0
36,802.925226,0.011142,8832.17749,0.12256,0.133265,2.729447,7,7,1,1,0
37,873.373814,0.03376,14847.354841,0.573922,0.34786,4.580193,9,9,1,1,0
38,849.585383,0.044195,12743.780749,0.662921,0.341503,3.753864,10,9,1,1,0
39,758.770861,0.035203,12140.333773,0.563254,0.486167,4.345822,10,10,1,1,0
40,654.193169,0.04656,10467.090696,0.744966,0.612946,4.06135,10,10,1,1,0
41,654.055646,0.038986,10464.890342,0.62378,0.355586,3.112947,10,10,1,1,0
42,559.646968,0.032025,8394.704515,0.480376,0.436972,3.216828,8,8,1,1,0
43,635.931842,0.024198,11446.773162,0.435571,0.403478,4.169644,7,7,1,1,0
44,979.625223,0.029945,15674.003572,0.479123,0.353122,3.706637,9,9,1,1,0
45,713.7361,0.025786,12133.5137,0.438358,0.426289,5.471336,8,8,1,1,0
46,826.26175,0.041758,14046.449751,0.709879,0.389653,4.173394,10,10,1,1,0
47,861.910898,0.022251,13790.57437,0.356015,0.411581,4.002677,9,9,1,1,0
48,749.373125,0.036784,14987.462501,0.73567,0.422378,4.932938,10,10,1,1,0
49,675.2776,0.036365,12154.996792,0.654566,0.433486,4.690363,10,10,1,1,0
50,466.564739,0.038089,6998.471083,0.57134,0.376955,4.1835,10,10,1,1,0
51,604.181767,0.027998,10875.271809,0.503959,0.43306,4.2594,8,8,1,1,0
52,891.915213,0.025388,13378.728198,0.380814,0.361635,3.575269,8,8,1,1,0
53,527.671864,0.028532,7915.077962,0.427982,0.323086,4.353591,8,8,1,1,0
54,547.834592,0.029543,8765.353476,0.472683,0.380206,3.638185,8,7,1,1,0
55,593.212153,0.018051,10677.818762,0.324925,0.385698,4.389052,6,6,1,1,0
56,571.723729,0.010051,8004.13221,0.140719,0.228622,4.494625,6,6,1,1,0
57,518.615061,0.03893,8816.456033,0.661812,0.383613,4.176486,10,8,1,1,0
58,650.823105,0.013139,10413.169674,0.210224,0.383844,4.471112,6,6,1,1,0
59,558.768202,0.029473,8381.523023,0.4421,0.360635,4.346267,8,8,1,1,0
60,1110.522989,0.023371,15547.321846,0.32719,0.181294,3.009667,7,7,1,1,0
61,845.419003,0.043076,13526.704042,0.689213,0.385308,3.469958,9,9,1,1,0
62,582.259862,0.040512,8733.89793,0.607687,0.312992,5.287136,10,10,1,1,0
63,540.064814,0.02444,9181.101843,0.415475,0.443129,4.100892,8,8,1,1,0
64,612.833857,0.02233,11031.009418,0.40194,0.379731,4.821185,8,8,1,1,0
65,536.539418,0.019722,9121.170113,0.33527,0.356436,5.377257,7,7,1,1,0
66,427.088173,0.025722,6833.410766,0.41155,0.367299,4.151256,8,8,1,1,0
67,553.45137,0.02775,9962.124652,0.499504,0.433656,4.888943,7,7,1,1,0
68,460.996063,0.0148,7375.937003,0.236794,0.409277,4.71392,6,6,1,1,0
69,620.237194,0.021476,10544.032303,0.365084,0.354156,4.359002,7,6,1,1,0
70,511.797259,0.027999,7165.161629,0.39198,0.244211,3.66198,9,7,1,1,0
71,546.788495,0.024503,7655.03893,0.343046,0.255363,2.988493,8,7,1,1,0
72,670.644746,0.036934,10730.315934,0.590951,0.262278,3.706076,10,10,1,1,0
73,648.781973,0.022258,10380.511568,0.356131,0.289963,3.951059,8,8,1,1,0
74,551.908374,0.02189,9934.350739,0.394015,0.455452,5.061605,7,7,1,1,0
75,536.74864,0.021639,9124.726875,0.367869,0.454565,5.190141,7,7,1,1,0
76,509.92046,0.026578,8158.727358,0.425247,0.256321,4.201666,7,6,1,1,0
