slot,average_delay,average_energy,total_delay,total_energy,mission_cost,fidelity_cost,sync_trigger_count,coordination_trigger_count,one_hot_valid,resource_feasible,local_execution_count
1,463.082799,0.004308,8798.573185,0.081848,0.362024,1.808089,6,6,1,1,0
2,184.885485,0.034276,1848.854854,0.342765,0.332454,4.501734,10,10,1,1,0
3,276.549626,0.037138,4977.893273,0.668493,0.505401,5.389311,10,10,1,1,0
4,300.537642,0.016262,4808.602272,0.260186,0.398286,3.764223,7,7,1,1,0
5,354.165175,0.022851,5312.477632,0.342769,0.37683,3.687811,7,7,1,1,0
6,404.712461,0.03046,5261.261992,0.395985,0.309335,2.76047,8,8,1,1,0
7,275.191262,0.024675,4127.868933,0.370121,0.370899,3.527158,8,8,1,1,0
8,455.010338,0.03534,7280.165404,0.565437,0.337737,3.804362,9,9,1,1,0
9,428.67436,0.030974,7287.464124,0.526553,0.414666,4.501275,9,9,1,1,0
10,408.987214,0.021907,6952.782643,0.372414,0.35471,5.209755,8,8,1,1,0
11,298.769388,0.025251,4481.540824,0.37877,0.387715,4.863469,9,9,1,1,0
12,505.684807,0.039333,8090.95691,0.629326,0.492989,3.87343,10,10,1,1,0
13,440.014368,0.037105,7920.258627,0.66789,0.479167,5.373172,10,10,1,1,0
14,499.053142,0.036794,8483.903417,0.625501,0.541541,4.40858,10,10,1,1,0
15,265.807073,0.026943,3721.299026,0.377202,0.459614,4.64625,9,9,1,1,0
16,557.971519,0.019367,7811.601267,0.271133,0.350419,3.155089,9,9,1,1,0
17,323.864574,0.036362,4857.968616,0.54543,0.446389,5.075528,10,10,1,1,0
18,505.08368,0.035593,7071.171525,0.498304,0.328394,3.562957,10,10,1,1,0
19,570.011804,0.041232,9120.188859,0.659709,0.375856,3.763693,10,10,1,1,0
20,565.927499,0.033752,9054.839987,0.540039,0.499833,4.599699,10,10,1,1,0
21,606.231569,0.037415,10912.168245,0.673464,0.511743,4.570995,10,10,1,1,0
22,290.097724,0.036178,3771.270411,0.470311,0.499078,4.527854,10,10,1,1,0
23,427.73952,0.027376,7271.571834,0.465398,0.496916,4.253215,9,9,1,1,0
24,354.054393,0.025757,5310.815901,0.386352,0.475835,3.494936,9,9,1,1,0
25,368.14267,0.016461,6258.425388,0.279839,0.47466,4.500007,8,8,1,1,0
26,1174.180247,0.037164,22309.424685,0.706115,0.520711,2.901552,9,9,1,1,0
27,655.283392,0.089225,11139.817663,1.516823,0.555299,6.038198,10,10,1,1,0
28,327.069019,0.024112,4906.035279,0.361683,0.319236,3.740981,9,9,1,1,0
29,293.962883,0.035467,5291.331892,0.63841,0.504258,5.631189,10,10,1,1,0
30,316.597331,0.036782,5065.557296,0.588513,0.336766,4.030185,10,10,1,1,0
31,680.060938,0.028283,11561.03594,0.480811,0.421418,3.143637,9,9,1,1,0
32,254.463114,0.026591,4580.336044,0.478632,0.637387,6.120684,9,9,1,1,0
33,311.521951,0.026358,5607.395118,0.47444,0.47954,5.158577,8,8,1,1,0
34,256.599323,0.021283,3079.191881,0.255395,0.3216,2.919374,8,8,1,1,0
35,527.724456,0.026534,8443.591297,0.424541,0.485654,3.341515,8,8,1,1,0
36,323.667698,0.027965,4531.347765,0.391509,0.297123,4.094809,9,9,1,1,0
37,257.219183,0.023276,3601.068561,0.325865,0.30792,4.534759,8,8,1,1,0
38,241.588044,0.025043,2899.056533,0.300513,0.260757,2.539318,9,8,1,1,0
39,368.954854,0.015145,6272.232524,0.25746,0.292486,4.072497,7,7,1,1,0
40,406.007681,0.027915,6902.13058,0.474554,0.342725,4.398501,8,8,1,1,0
41,445.992814,0.042307,7581.877842,0.719218,0.345249,4.808443,9,9,1,1,0
42,490.767021,0.037314,7852.272334,0.597028,0.345402,3.9452,10,9,1,1,0
43,350.535447,0.034402,5258.031701,0.516037,0.436847,4.374564,10,10,1,1,0
44,378.832075,0.037667,6061.313194,0.602676,0.400939,3.787388,10,10,1,1,0
45,386.599352,0.034732,6958.788336,0.625181,0.51864,4.273807,10,10,1,1,0
46,382.061059,0.020414,5348.854828,0.28579,0.266485,3.358089,9,9,1,1,0
47,356.284197,0.023208,5700.547157,0.371329,0.376541,4.186496,9,9,1,1,0
48,257.966928,0.020858,4127.47084,0.333731,0.424264,4.94646,8,8,1,1,0
49,279.998169,0.018305,4479.97071,0.292884,0.410744,4.817377,8,8,1,1,0
50,333.186423,0.025906,4997.796347,0.388597,0.264516,3.018245,8,7,1,1,0
51,266.118011,0.022777,3725.652148,0.318871,0.41275,4.38841,8,8,1,1,0
52,280.679864,0.033797,4771.557687,0.57455,0.445706,4.096872,9,8,1,1,0
53,572.336932,0.016632,10302.064784,0.299369,0.325712,3.941992,9,9,1,1,0
54,263.954227,0.016872,4223.267629,0.26995,0.318518,4.721039,7,7,1,1,0
55,273.177857,0.021895,4097.66786,0.328423,0.381722,4.882537,8,8,1,1,0
56,238.112236,0.014157,3095.459067,0.184042,0.210179,3.550367,7,7,1,1,0
57,418.642006,0.02079,6698.27209,0.332636,0.32745,3.8361,8,8,1,1,0
58,310.346637,0.017593,4655.199553,0.26389,0.283044,3.474592,8,8,1,1,0
59,423.118021,0.053842,6346.770313,0.807634,0.331934,3.682689,9,9,1,1,0
60,261.222643,0.036519,4179.562284,0.584297,0.302036,4.703796,10,10,1,1,0
61,306.788843,0.020812,4295.043801,0.291368,0.253433,3.339994,8,8,1,1,0
62,225.686395,0.01037,3159.609534,0.145187,0.185068,4.127097,6,6,1,1,0
63,242.963382,0.019422,3401.487346,0.271906,0.334128,4.660825,7,7,1,1,0
64,349.39752,0.024191,5240.962806,0.362871,0.282568,3.44607,8,7,1,1,0
65,534.692848,0.022431,8555.085574,0.358898,0.24505,3.520948,8,7,1,1,0
66,262.651023,0.027187,3677.114321,0.380616,0.397356,5.02645,9,9,1,1,0
67,323.374118,0.028554,4203.863532,0.371207,0.184769,2.702414,9,8,1,1,0
68,287.467262,0.023643,4599.476192,0.378281,0.374794,4.829096,8,8,1,1,0
69,319.560696,0.026501,5752.092535,0.477024,0.35823,5.201331,8,8,1,1,0
70,412.274823,0.025439,6596.397172,0.407026,0.305903,3.158738,8,7,1,1,0
71,297.418414,0.022847,4758.694617,0.365552,0.301811,4.806055,8,8,1,1,0
72,250.549454,0.026147,4259.340717,0.444497,0.491352,4.984668,8,8,1,1,0
73,316.960307,0.013749,5705.285528,0.247485,0.358328,5.096843,7,7,1,1,0
74,242.221608,0.031139,2906.659301,0.373671,0.298882,3.060072,9,9,1,1,0
75,313.616564,0.014025,4077.015334,0.182328,0.209735,3.191496,7,7,1,1,0
76,812.839979,0.105421,11379.759699,1.475889,0.389396,3.166444,8,8,1,1,0
77,362.962221,0.029393,5807.395532,0.470284,0.280685,5.108195,9,9,1,1,0
78,402.9507,0.033944,7656.063301,0.64493,0.411231,4.063706,9,8,1,1,0
79,483.889113,0.034762,8226.114919,0.590956,0.477947,3.810097,9,9,1,1,0
80,414.993221,0.028311,7884.871203,0.537904,0.487974,5.029649,9,9,1,1,0
81,300.24727,0.027163,4803.956325,0.434604,0.393936,4.613983,9,9,1,1,0
82,326.168214,0.036285,6523.364271,0.725702,0.557918,5.90239,10,10,1,1,0
83,500.342244,0.026685,9006.160385,0.480335,0.366338,4.291649,9,9,1,1,0
84,442.878681,0.027351,7971.816254,0.492312,0.529586,5.188388,9,9,1,1,0
85,623.242869,0.022318,9971.885899,0.357084,0.326265,3.466493,9,9,1,1,0
86,308.06969,0.035552,5853.324107,0.675496,0.65794,7.685425,10,10,1,1,0
87,342.539114,0.034375,5480.625831,0.549992,0.469462,3.719904,10,10,1,1,0
88,213.528299,0.033633,3202.924481,0.504496,0.374946,4.324195,10,10,1,1,0
89,216.881487,0.015617,3253.222307,0.234254,0.34489,3.224292,8,8,1,1,0
90,225.396945,0.012214,3380.954179,0.183206,0.36464,4.473911,6,6,1,1,0
91,448.050674,0.017651,7168.810788,0.282412,0.388545,4.602475,7,7,1,1,0
92,483.247029,0.037903,9181.693543,0.720152,0.439961,4.542333,9,9,1,1,0
93,295.752831,0.035189,4140.53964,0.492645,0.324506,4.218761,10,10,1,1,0
94,342.448293,0.0258,5479.172693,0.412801,0.434805,3.925589,8,8,1,1,0
95,318.991788,0.007669,5103.86861,0.122698,0.372615,4.51327,6,6,1,1,0
96,446.559878,0.036814,7591.517918,0.625846,0.355315,4.722281,8,8,1,1,0
97,555.944516,0.036566,9451.05678,0.621622,0.272895,4.172929,10,10,1,1,0
98,266.404315,0.037207,3996.064725,0.558102,0.382683,4.987175,10,10,1,1,0
99,359.077028,0.036769,5745.232446,0.588309,0.433094,4.20431,10,10,1,1,0
100,266.026926,0.030121,4256.430808,0.481932,0.404437,5.159343,9,9,1,1,0
101,249.983614,0.026283,4499.705049,0.473102,0.520907,5.24842,8,8,1,1,0
102,325.426341,0.020498,5206.821464,0.327964,0.394121,4.169841,7,7,1,1,0
103,276.500312,0.02549,5253.505926,0.484315,0.55087,5.979408,7,7,1,1,0
