slot,average_delay,average_energy,total_delay,total_energy,mission_cost,fidelity_cost,sync_trigger_count,coordination_trigger_count,one_hot_valid,resource_feasible,local_execution_count
1,132.792699,0.007003,1726.305084,0.091039,0.31648,1.237114,4,4,1,1,0
2,134.489751,0.036396,2286.325766,0.618724,0.658747,5.674205,10,10,1,1,0
3,180.88458,0.038395,2713.268707,0.575925,0.386487,3.530934,10,10,1,1,0
4,154.254717,0.020925,2622.330193,0.35573,0.564818,4.555439,8,8,1,1,0
5,127.684045,0.016322,1787.576625,0.228503,0.463823,3.886563,8,8,1,1,0
6,122.691487,0.016363,2208.446773,0.294543,0.473202,5.601767,6,6,1,1,0
7,242.772791,0.026549,3398.819071,0.371685,0.218031,2.805401,7,6,1,1,0
8,133.772598,0.035513,2407.906771,0.639236,0.583746,6.361107,10,10,1,1,0
9,132.26919,0.026167,1851.768664,0.366338,0.452906,4.007821,9,9,1,1,0
10,149.055168,0.025133,2533.937851,0.427265,0.465712,4.089515,8,8,1,1,0
11,170.53471,0.013466,2728.555367,0.215457,0.358518,3.540474,7,7,1,1,0
12,192.069614,0.031771,3265.183432,0.540112,0.405881,4.008916,8,8,1,1,0
13,140.60857,0.026302,2530.954259,0.473435,0.486503,5.677426,7,7,1,1,0
14,206.515208,0.03428,2891.212908,0.479925,0.284302,3.136081,9,9,1,1,0
15,134.349544,0.01881,2283.942252,0.319768,0.516115,4.87742,8,8,1,1,0
16,116.334161,0.035167,1861.346581,0.562671,0.459545,3.914616,10,10,1,1,0
17,110.83487,0.023871,1662.523048,0.358058,0.34598,3.82722,7,7,1,1,0
18,167.027559,0.012031,3173.523613,0.228587,0.390421,4.829948,5,5,1,1,0
19,698.057649,0.182271,12565.037687,3.280879,0.337129,4.225729,8,8,1,1,0
20,141.01325,0.024123,2679.251753,0.458341,0.410267,5.860785,8,8,1,1,0
21,125.311662,0.023314,1754.363265,0.326399,0.244519,3.121463,9,9,1,1,0
22,139.453416,0.022151,2231.254658,0.354422,0.251571,3.528693,8,8,1,1,0
23,181.399377,0.014853,2902.39003,0.237647,0.344464,3.999884,8,8,1,1,0
24,386.951549,0.094978,5030.370132,1.234718,0.32937,2.896993,6,6,1,1,0
25,425.229542,0.112892,6378.443136,1.693373,0.348656,3.498416,10,10,1,1,0
26,137.145577,0.006492,1920.038079,0.090892,0.285015,3.085969,6,6,1,1,0
27,165.613023,0.019522,3146.647429,0.370924,0.436642,5.772288,7,7,1,1,0
28,387.106296,0.104147,6193.700742,1.666351,0.388961,3.536073,9,9,1,1,0
29,148.237516,0.022315,2520.037773,0.379362,0.39075,4.513997,8,8,1,1,0
30,137.73426,0.016608,1790.545375,0.215904,0.282915,3.500747,8,8,1,1,0
31,269.27864,0.012718,4308.458237,0.203484,0.292026,4.272758,7,7,1,1,0
32,138.616506,0.030901,1663.398068,0.370817,0.224581,2.730225,9,8,1,1,0
33,143.446792,0.034607,2295.148669,0.553712,0.431556,4.857913,9,9,1,1,0
34,147.326912,0.01579,1767.922943,0.18948,0.219176,2.36516,8,8,1,1,0
35,106.376398,0.03132,1595.645975,0.469806,0.349188,4.161032,9,9,1,1,0
36,555.700669,0.137905,8891.210707,2.206477,0.384742,2.987201,8,8,1,1,0
37,155.924335,0.018274,2806.638024,0.328937,0.471305,5.139651,7,7,1,1,0
38,115.497984,0.023247,1154.979837,0.232472,0.269328,3.074479,8,8,1,1,0
39,168.930091,0.024223,2871.811539,0.41179,0.337382,3.960884,7,6,1,1,0
40,132.416643,0.033503,2383.499583,0.603057,0.510671,4.539447,9,9,1,1,0
41,180.495002,0.02434,2707.425036,0.365103,0.298736,3.771857,7,7,1,1,0
42,296.684629,0.028739,5340.32333,0.517302,0.338356,4.180725,8,7,1,1,0
43,209.833901,0.051478,3986.844116,0.97808,0.449582,6.418769,8,8,1,1,0
44,155.616859,0.036649,2956.720317,0.69634,0.442825,4.526741,10,8,1,1,0
45,185.648265,0.026838,2970.372237,0.429401,0.335122,3.306858,8,8,1,1,0
46,123.27246,0.022583,2095.631814,0.383915,0.465316,5.025298,8,8,1,1,0
47,123.861542,0.025931,2229.507754,0.466753,0.518105,5.291724,8,8,1,1,0
48,236.566585,0.036185,4021.631946,0.615146,0.322968,3.895983,9,9,1,1,0
49,164.567919,0.030489,2797.654623,0.518313,0.384333,4.858015,8,8,1,1,0
50,209.440264,0.038559,3560.484487,0.655507,0.327207,3.9688,9,8,1,1,0
51,133.534791,0.026497,2270.091454,0.450441,0.39819,4.566151,9,9,1,1,0
52,129.030899,0.016092,1806.432587,0.225281,0.273789,3.863437,7,7,1,1,0
53,112.20549,0.025348,1570.876862,0.354875,0.280684,3.536266,8,8,1,1,0
54,170.83178,0.010507,3245.803827,0.199632,0.463329,4.660746,5,5,1,1,0
55,221.865137,0.040704,3549.842187,0.651271,0.273455,2.543325,10,9,1,1,0
56,185.551811,0.046385,2968.828981,0.742164,0.406792,4.513749,9,9,1,1,0
57,158.068653,0.035629,3003.304406,0.676946,0.565791,5.822374,9,9,1,1,0
58,115.839723,0.014696,1737.595842,0.220444,0.507965,4.279344,6,6,1,1,0
59,192.127976,0.029611,3266.175584,0.503395,0.378625,4.096949,8,8,1,1,0
60,116.514991,0.030726,1631.20987,0.430169,0.312053,3.930296,9,9,1,1,0
61,117.617311,0.011782,1646.642355,0.164946,0.269729,3.203212,6,6,1,1,0
62,149.46931,0.023529,2540.978267,0.399992,0.418641,5.061571,7,7,1,1,0
63,118.93801,0.02346,1665.132134,0.328446,0.317585,4.156479,6,6,1,1,0
64,111.762848,0.02248,1452.917023,0.292237,0.249939,2.82557,8,7,1,1,0
65,166.257216,0.021426,2493.858239,0.321384,0.265565,3.758744,6,6,1,1,0
66,187.872737,0.024165,2818.09105,0.362469,0.251348,3.73575,8,7,1,1,0
67,159.351642,0.034087,2549.626274,0.545392,0.289742,3.941224,9,8,1,1,0
68,154.926995,0.031396,2633.758914,0.533735,0.360108,3.653295,8,7,1,1,0
69,129.386269,0.035835,1811.407763,0.501694,0.192155,3.314505,10,10,1,1,0
70,254.277497,0.021229,4068.439944,0.339664,0.290139,3.65365,7,7,1,1,0
71,145.085281,0.036526,2321.364499,0.584413,0.343856,3.922554,9,9,1,1,0
72,122.874945,0.032711,1965.999122,0.523373,0.380168,4.607976,9,9,1,1,0
73,161.1899,0.02402,2579.038394,0.384327,0.264012,3.237252,8,8,1,1,0
74,123.241941,0.02222,2095.113,0.377745,0.343925,5.384537,7,7,1,1,0
75,135.114969,0.028874,1486.264662,0.31761,0.222129,2.284816,9,8,1,1,0
76,393.434422,0.093729,6688.385172,1.593387,0.347463,3.962579,7,7,1,1,0
77,112.327493,0.021555,1909.567376,0.366441,0.413372,4.448511,8,8,1,1,0
78,193.069488,0.025577,3089.111809,0.409226,0.318552,3.833709,8,8,1,1,0
79,154.816825,0.031953,2012.618726,0.415383,0.30238,3.093535,9,9,1,1,0
80,147.463647,0.035493,2359.418358,0.567881,0.451891,4.820373,9,9,1,1,0
81,148.391328,0.02166,2077.478591,0.303239,0.209749,3.069172,8,7,1,1,0
82,115.758868,0.030058,1273.347547,0.33064,0.264683,2.658669,9,9,1,1,0
83,115.919067,0.022103,1738.786001,0.331549,0.365352,3.519261,7,7,1,1,0
84,183.131657,0.019197,3113.238172,0.326341,0.325924,4.039557,6,6,1,1,0
85,117.295041,0.019884,1642.130576,0.278371,0.227781,3.785327,7,7,1,1,0
86,167.730037,0.016842,2851.410626,0.286307,0.316206,4.241689,7,7,1,1,0
87,117.817933,0.020869,1767.268999,0.313036,0.324011,4.310433,7,7,1,1,0
88,115.094671,0.027585,1956.609406,0.468938,0.434528,4.868626,7,7,1,1,0
89,204.598604,0.025962,3682.774875,0.467318,0.225491,4.527818,6,6,1,1,0
90,206.25818,0.020914,2887.614523,0.292801,0.207119,2.667618,8,6,1,1,0
91,162.431533,0.032453,2923.767601,0.584152,0.53298,5.994669,9,9,1,1,0
92,107.698483,0.031129,1723.175728,0.498066,0.337667,3.621753,9,8,1,1,0
93,235.063587,0.030173,3996.080976,0.512936,0.419358,3.970583,7,7,1,1,0
94,200.670353,0.03134,3612.066362,0.564121,0.38414,5.462146,7,7,1,1,0
95,183.619643,0.026781,3121.533938,0.455272,0.482411,5.787466,8,8,1,1,0
96,151.426487,0.039957,2271.397308,0.599354,0.302485,3.655336,10,8,1,1,0
97,113.743484,0.035234,1819.89574,0.563741,0.435567,5.702766,9,9,1,1,0
98,125.543662,0.027476,2134.242258,0.467098,0.429212,3.639799,8,8,1,1,0
99,294.64268,0.039463,5598.210915,0.74979,0.398903,3.95115,9,9,1,1,0
100,252.559996,0.039554,3283.279946,0.514204,0.302714,3.000595,10,10,1,1,0
101,206.714094,0.012331,2893.997321,0.172638,0.26701,3.304072,8,8,1,1,0
102,406.596503,0.115564,6098.947552,1.733461,0.340077,5.103999,10,10,1,1,0
103,218.234228,0.037068,3273.513418,0.556023,0.315773,2.74338,10,10,1,1,0
104,181.551102,0.046808,2541.715425,0.655312,0.433822,3.680603,8,8,1,1,0
105,132.176079,0.033363,2114.817269,0.533807,0.470431,4.768228,9,9,1,1,0
106,121.141112,0.024149,2059.398902,0.410529,0.429523,4.198891,8,8,1,1,0
107,146.214583,0.020544,2339.433329,0.328697,0.377501,3.892004,8,7,1,1,0
108,170.304502,0.023477,3235.785542,0.446056,0.461281,5.190035,8,8,1,1,0
109,159.297181,0.033864,2867.349253,0.60956,0.366395,4.191071,9,9,1,1,0
110,139.917503,0.02521,2098.762551,0.378153,0.264123,3.41942,7,7,1,1,0
111,186.271663,0.043437,3166.618273,0.738431,0.268034,4.089363,10,10,1,1,0
112,131.737196,0.023066,1712.583542,0.299859,0.32004,3.110913,8,8,1,1,0
113,126.515962,0.00926,1644.707507,0.120374,0.282089,3.671375,5,5,1,1,0
114,145.147663,0.024901,2322.362607,0.398413,0.350258,4.551802,7,7,1,1,0
115,226.780534,0.034034,3174.927473,0.476481,0.294319,2.851876,9,8,1,1,0
116,507.95711,0.128782,8635.270869,2.189289,0.329193,4.058633,9,8,1,1,0
117,119.27666,0.020603,1789.149903,0.309047,0.410916,4.709285,8,8,1,1,0
118,147.206187,0.023158,2208.092803,0.347377,0.348168,3.74455,8,8,1,1,0
119,133.765257,0.031004,2407.774618,0.558063,0.375442,3.980805,9,8,1,1,0
120,156.728614,0.012835,2037.471976,0.16686,0.27619,3.027681,7,7,1,1,0
121,127.145801,0.01485,2034.33281,0.237607,0.415224,4.399932,6,6,1,1,0
122,147.022337,0.007501,1911.290375,0.097512,0.196609,4.090835,5,5,1,1,0
123,172.860052,0.035599,2592.900779,0.533978,0.245375,3.098306,9,8,1,1,0
124,448.912515,0.113552,5835.862694,1.476179,0.182629,2.743928,8,7,1,1,0
125,133.104095,0.025653,1996.561428,0.384802,0.343205,4.888578,9,9,1,1,0
