slot,task_id,owner_ap_id,destination_id,local_cost,delay_cost,energy_cost,mission_cost,fidelity_cost
1,T1_UAV_23,BS_2,LEO_1,192.578166,192.529775,0.005838,0.02352,0.095163
1,T1_UAV_4,BS_2,LEO_0,224.034156,223.99234,0.009216,0.013568,0.095163
1,T1_UAV_35,BS_2,HAP_1,218.27015,218.234279,0.005946,0.010892,0.095163
1,T1_UAV_28,BS_1,HAP_2,275.17683,275.120913,0.007951,0.028933,0.095163
1,T1_UAV_15,BS_3,HAP_0,278.586898,278.54402,0.006395,0.017451,0.095163
1,T1_UAV_24,BS_0,LEO_1,297.499302,297.449394,0.007622,0.023253,0.095163
1,T1_UAV_33,BS_4,LEO_0,299.227249,299.166961,0.011632,0.029623,0.095163
1,T1_UAV_6,BS_0,HAP_1,317.517889,317.483375,0.006453,0.009028,0.095163
1,T1_UAV_22,BS_0,HAP_2,320.248306,320.20164,0.008976,0.018657,0.095163
1,T1_UAV_0,BS_4,LEO_1,343.239496,343.198192,0.008699,0.013572,0.095163
1,T1_UAV_9,BS_4,HAP_0,336.642535,336.581544,0.006128,0.035831,0.095163
1,T1_UAV_8,BS_0,LEO_0,365.453757,365.342783,0.013636,0.078306,0.095163
1,T1_UAV_37,BS_1,LEO_1,373.511684,373.440477,0.009116,0.043059,0.095163
1,T1_UAV_19,BS_4,LEO_0,415.202652,415.120487,0.016579,0.046553,0.095163
1,T1_UAV_17,BS_4,HAP_1,393.298844,393.263768,0.009583,0.00646,0.095163
1,T1_UAV_38,BS_3,HAP_2,395.775159,395.719821,0.012239,0.024066,0.095163
1,T1_UAV_36,BS_0,HAP_0,399.591204,399.524504,0.008231,0.039437,0.095163
1,T1_UAV_29,BS_0,LEO_1,427.481595,427.418208,0.010955,0.033399,0.095163
1,T1_UAV_16,BS_1,LEO_0,444.88914,444.817117,0.016078,0.036913,0.095163
1,T1_UAV_20,BS_1,HAP_1,457.656017,457.605081,0.01233,0.019574,0.095163
1,T1_UAV_11,BS_4,HAP_2,475.125501,475.080569,0.012328,0.013572,0.095163
1,T1_UAV_18,BS_1,LEO_1,519.519958,519.452178,0.01398,0.034767,0.095163
1,T1_UAV_34,BS_4,HAP_0,489.968532,489.894926,0.00948,0.045093,0.095163
1,T1_UAV_31,BS_2,LEO_0,138.769402,138.670928,0.005692,0.073749,0.095163
1,T1_UAV_27,BS_0,LEO_1,144.128698,144.094261,0.003679,0.011726,0.095163
1,T1_UAV_26,BS_1,LEO_0,174.57387,174.530331,0.00642,0.018087,0.095163
1,T1_UAV_39,BS_4,HAP_1,165.115446,165.071097,0.003674,0.021643,0.095163
1,T1_UAV_30,BS_2,HAP_2,174.612674,174.561141,0.005573,0.026927,0.095163
1,T1_UAV_5,BS_1,HAP_0,178.217289,178.143785,0.002427,0.052045,0.095163
1,T1_UAV_13,BS_3,LEO_1,218.350219,218.300046,0.006298,0.024842,0.095163
1,T1_UAV_25,BS_0,LEO_0,293.477191,293.432878,0.010103,0.015178,0.095163
2,T2_UAV_33,BS_4,LEO_1,151.292886,151.001557,0.044922,0.046056,0.501752
2,T2_UAV_19,BS_4,LEO_0,178.944015,178.666536,0.048973,0.017941,0.552823
2,T2_UAV_12,BS_0,HAP_2,184.770094,184.533682,0.03072,0.011377,0.471575
2,T2_UAV_15,BS_3,HAP_1,194.756885,194.4847,0.02979,0.039997,0.51199
2,T2_UAV_36,BS_0,HAP_0,203.916456,203.644802,0.029478,0.050508,0.458341
2,T2_UAV_23,BS_2,LEO_1,210.443775,210.16936,0.047898,0.026168,0.501752
2,T2_UAV_34,BS_4,LEO_0,213.042531,212.695193,0.05024,0.086533,0.552823
2,T2_UAV_11,BS_4,HAP_2,215.448515,215.199888,0.031051,0.023262,0.471575
2,T2_UAV_22,BS_0,HAP_1,219.18499,218.916802,0.029508,0.036283,0.51199
2,T2_UAV_7,BS_1,HAP_0,225.591662,225.331256,0.029326,0.039412,0.458341
2,T2_UAV_8,BS_0,LEO_1,242.152051,241.893211,0.047942,0.010547,0.501752
2,T2_UAV_31,BS_2,LEO_0,258.080991,257.761652,0.053331,0.055442,0.552823
2,T2_UAV_1,BS_0,BS_3,261.939617,261.560865,0.075348,0.093721,0.548415
2,T2_UAV_32,BS_0,BS_2,271.545152,271.245295,0.077767,0.05424,0.339245
2,T2_UAV_6,BS_0,BS_1,139.686834,139.408983,0.044825,0.06512,0.339528
2,T2_UAV_20,BS_1,BS_4,142.916908,142.677452,0.045642,0.025198,0.343082
2,T2_UAV_9,BS_4,BS_0,151.740528,151.458424,0.047836,0.059086,0.37591
2,T2_UAV_13,BS_3,LEO_1,327.228002,326.928123,0.051646,0.047883,0.501752
2,T2_UAV_10,BS_0,LEO_0,342.686576,342.384067,0.056707,0.035238,0.552823
2,T2_UAV_24,BS_0,HAP_1,347.121336,346.851268,0.032095,0.035576,0.51199
2,T2_UAV_21,BS_4,HAP_0,386.801136,386.544836,0.032917,0.031714,0.458341
2,T2_UAV_37,BS_1,HAP_2,388.611099,388.346117,0.037117,0.03355,0.471575
2,T2_UAV_4,BS_2,LEO_1,100.640499,100.388768,0.043538,0.007843,0.501752
2,T2_UAV_39,BS_3,LEO_0,101.625594,101.304546,0.044967,0.065516,0.552823
2,T2_UAV_30,BS_2,HAP_2,105.242769,104.996213,0.028681,0.02356,0.471575
2,T2_UAV_2,BS_0,HAP_0,105.740012,105.507277,0.027586,0.013481,0.458341
2,T2_UAV_18,BS_1,HAP_1,124.08673,123.814925,0.028879,0.040528,0.51199
2,T2_UAV_3,BS_4,LEO_1,125.947558,125.649918,0.044258,0.053031,0.501752
2,T2_UAV_27,BS_0,LEO_0,127.206188,126.8982,0.045723,0.051699,0.552823
2,T2_UAV_17,BS_4,BS_3,135.609156,135.239033,0.043783,0.116657,0.548415
2,T2_UAV_38,BS_3,BS_2,191.941284,191.650542,0.057879,0.065014,0.339245
3,T3_UAV_11,BS_4,LEO_0,196.327843,196.113416,0.047923,0.025192,0.206559
3,T3_UAV_25,BS_0,LEO_1,185.838277,185.622106,0.045423,0.009182,0.307828
3,T3_UAV_24,BS_0,HAP_1,218.872292,218.660453,0.029201,0.0328,0.249192
3,T3_UAV_6,BS_0,HAP_0,234.188211,233.986759,0.029417,0.014064,0.289855
3,T3_UAV_10,BS_0,HAP_2,255.814207,255.61319,0.032959,0.009645,0.292062
3,T3_UAV_32,BS_0,LEO_0,304.408754,304.172963,0.052486,0.041992,0.206559
3,T3_UAV_22,BS_0,LEO_1,268.01474,267.786169,0.048974,0.018031,0.307828
3,T3_UAV_23,BS_2,HAP_1,336.043403,335.850723,0.033676,0.009166,0.249192
3,T3_UAV_38,BS_3,HAP_0,346.874204,346.653512,0.032898,0.029823,0.289855
3,T3_UAV_27,BS_0,HAP_2,294.805338,294.555495,0.033124,0.058307,0.292062
3,T3_UAV_4,BS_2,LEO_0,352.905068,352.663708,0.056146,0.043902,0.206559
3,T3_UAV_0,BS_4,LEO_1,305.193629,304.971551,0.049471,0.011041,0.307828
3,T3_UAV_13,BS_3,BS_2,153.340172,153.090638,0.048244,0.034577,0.333568
3,T3_UAV_9,BS_4,BS_3,308.952635,308.678193,0.087121,0.026253,0.305346
3,T3_UAV_30,BS_2,BS_1,170.498348,170.252746,0.052532,0.024404,0.343332
3,T3_UAV_14,BS_0,BS_4,173.073808,172.808941,0.053171,0.045358,0.331689
3,T3_UAV_34,BS_4,BS_0,176.424618,176.180155,0.054013,0.021146,0.346524
3,T3_UAV_33,BS_4,LEO_0,371.977098,371.727261,0.056024,0.052501,0.206559
3,T3_UAV_1,BS_0,LEO_1,365.807038,365.558512,0.049857,0.037103,0.307828
3,T3_UAV_5,BS_1,HAP_1,463.547997,463.343397,0.036931,0.01783,0.249192
3,T3_UAV_17,BS_4,HAP_0,480.712242,480.462579,0.034888,0.056804,0.289855
3,T3_UAV_2,BS_0,HAP_2,384.655265,384.410662,0.037126,0.049065,0.292062
