slot,average_delay,average_energy,total_delay,total_energy,mission_cost,fidelity_cost,sync_trigger_count,coordination_trigger_count,one_hot_valid,resource_feasible,local_execution_count
1,314.386672,0.008815,9745.986821,0.273255,0.889726,2.95004,5,5,1,1,0
2,205.392048,0.043238,6367.153491,1.340372,1.362182,14.928914,10,10,1,1,0
3,266.173845,0.04423,8783.736873,1.459599,1.06708,9.12217,10,10,1,1,0
4,211.769218,0.026305,6141.307313,0.762856,1.008966,7.761232,7,7,1,1,0
5,294.457684,0.036302,8833.730512,1.089073,0.963324,7.46741,8,8,1,1,0
6,417.88067,0.019566,14207.942782,0.66524,1.221876,8.475108,7,7,1,1,0
7,244.154312,0.04327,7812.937975,1.384625,1.131215,11.134892,9,9,1,1,0
8,199.568924,0.023979,5188.792034,0.623446,0.999782,6.378891,7,7,1,1,0
9,238.312676,0.014451,7864.318308,0.47687,0.922368,9.572692,6,6,1,1,0
10,259.021535,0.031258,8288.689127,1.000269,0.916955,9.527339,8,8,1,1,0
11,288.914165,0.026935,10400.909949,0.969668,1.050405,10.794606,6,6,1,1,0
12,264.697483,0.031453,8999.71442,1.069396,1.022292,8.853757,7,6,1,1,0
13,474.403013,0.033263,15180.896418,1.06441,0.928022,8.379433,8,8,1,1,0
14,248.174636,0.040405,7941.588354,1.292958,0.831284,10.2695,10,10,1,1,0
15,271.783752,0.014955,8968.863825,0.493522,0.867149,7.827596,5,5,1,1,0
16,211.393964,0.026207,5919.030994,0.733794,0.908903,9.019538,7,7,1,1,0
17,258.28712,0.038651,9040.049214,1.352783,0.919927,9.252595,9,9,1,1,0
18,441.06346,0.026226,12790.84034,0.760553,0.717067,6.994331,7,7,1,1,0
19,292.170144,0.040602,9933.784911,1.380476,1.017658,10.995332,9,9,1,1,0
20,253.057828,0.038693,7844.792682,1.19947,0.926113,8.066036,8,8,1,1,0
21,267.669547,0.026944,8833.095052,0.889159,0.98131,9.973196,8,8,1,1,0
22,240.400644,0.037209,7692.820603,1.190696,0.944371,9.679433,8,8,1,1,0
23,284.869117,0.032096,9115.811749,1.027084,0.864752,7.011067,8,8,1,1,0
24,251.026868,0.030237,9036.96724,1.088548,0.982721,9.965466,7,7,1,1,0
25,343.753525,0.033485,11687.619852,1.138477,0.953237,8.810738,8,8,1,1,0
26,265.583867,0.033874,8233.099882,1.050103,0.857082,8.376837,9,9,1,1,0
27,274.912484,0.045595,9621.936926,1.595818,0.919267,10.701638,8,8,1,1,0
28,240.602223,0.018843,7458.668917,0.584138,0.911866,8.119431,6,6,1,1,0
29,392.452313,0.031567,13343.378634,1.073283,1.014896,8.633965,8,8,1,1,0
30,265.740603,0.049743,8769.439899,1.641533,0.940355,9.657577,10,10,1,1,0
31,235.226354,0.030876,6351.111565,0.833646,0.764126,6.393304,9,9,1,1,0
32,238.371497,0.033321,7389.516422,1.032963,0.866303,9.22827,9,9,1,1,0
33,235.212776,0.037889,6821.170516,1.098776,0.786597,6.784708,8,8,1,1,0
34,266.613069,0.03739,8531.618213,1.19647,0.975162,9.122156,7,7,1,1,0
35,251.017519,0.031421,8785.613181,1.099722,0.92346,10.206367,7,7,1,1,0
36,257.158202,0.029994,7457.587862,0.869813,0.650405,6.60549,8,7,1,1,0
37,249.873758,0.036743,8495.707787,1.249248,0.922445,10.548333,9,9,1,1,0
38,260.739628,0.036908,8343.668086,1.181072,1.054659,9.859436,8,8,1,1,0
39,419.359858,0.044922,13838.875313,1.482414,0.870548,7.371196,10,9,1,1,0
40,234.095578,0.042327,7959.249644,1.439106,1.049767,9.786928,9,9,1,1,0
41,240.197976,0.043115,7926.533201,1.422811,1.189109,9.842503,9,9,1,1,0
42,193.429994,0.020988,4835.749845,0.524711,0.668494,6.058393,7,7,1,1,0
43,379.430811,0.022891,11003.493526,0.663828,0.733448,7.073776,7,7,1,1,0
44,283.043505,0.027521,8774.348663,0.853143,0.854693,7.633097,8,8,1,1,0
45,761.95997,0.075957,25144.679026,2.506583,0.944708,7.975599,10,10,1,1,0
46,670.63765,0.171496,22801.680113,5.830869,1.239654,11.513956,10,10,1,1,0
47,256.265444,0.034684,7687.963314,1.040533,0.882649,7.019922,8,8,1,1,0
