slot,average_delay,average_energy,total_delay,total_energy,mission_cost,fidelity_cost,sync_trigger_count,coordination_trigger_count,one_hot_valid,resource_feasible,local_execution_count
1,122.859706,0.002698,1720.035878,0.037771,0.4075,1.332276,5,5,1,1,0
2,182.048926,0.037605,3094.831743,0.639277,0.549069,6.21243,10,10,1,1,0
3,183.640956,0.013763,3121.896252,0.233969,0.612891,4.228452,8,8,1,1,0
4,123.012433,0.036319,2091.21136,0.617428,0.61115,4.991064,10,10,1,1,0
5,174.340866,0.01673,2789.453854,0.267686,0.490052,4.006123,7,7,1,1,0
6,210.962032,0.042967,3586.354545,0.730436,0.421139,4.161945,7,7,1,1,0
7,154.201061,0.025838,2775.619106,0.465076,0.449039,4.405971,9,9,1,1,0
8,282.006136,0.023254,5076.110448,0.418577,0.477925,4.435924,8,8,1,1,0
9,147.722678,0.027133,2511.285523,0.461264,0.42603,4.585734,9,8,1,1,0
10,183.129284,0.024458,2930.068537,0.391333,0.329878,4.617164,8,8,1,1,0
11,151.772201,0.032392,2428.355218,0.51827,0.493589,4.726818,9,9,1,1,0
12,267.860324,0.023085,4017.904857,0.346278,0.324936,3.474344,8,8,1,1,0
13,324.90872,0.027511,5848.356965,0.495205,0.288141,4.489435,9,9,1,1,0
14,125.918958,0.02227,2014.703333,0.356313,0.492724,5.318076,8,8,1,1,0
15,118.097416,0.019734,1889.558663,0.315739,0.511535,5.16306,8,8,1,1,0
16,202.950443,0.029124,2841.306206,0.407733,0.245477,2.745826,8,7,1,1,0
17,130.189295,0.03301,1822.650132,0.462144,0.380324,4.673581,9,9,1,1,0
18,228.987411,0.041326,3434.811167,0.619897,0.373462,4.17473,9,9,1,1,0
19,156.031971,0.037124,2496.511533,0.59399,0.303936,4.09661,10,10,1,1,0
20,163.901988,0.023584,1966.823859,0.283008,0.206878,3.479468,9,9,1,1,0
21,151.723584,0.034693,2731.024518,0.624481,0.499509,5.885228,9,9,1,1,0
22,164.525442,0.037483,2467.88163,0.562244,0.395889,3.817516,10,10,1,1,0
23,145.659723,0.017553,2330.555571,0.280846,0.421512,4.10746,8,8,1,1,0
24,128.483685,0.012856,2184.222644,0.218555,0.413168,5.136698,6,6,1,1,0
25,120.269963,0.02112,1804.04945,0.316795,0.430552,4.589999,7,7,1,1,0
26,207.822973,0.032957,3117.34459,0.494355,0.264849,3.636897,8,7,1,1,0
27,159.326184,0.024357,2230.566582,0.340994,0.312796,3.542021,9,7,1,1,0
28,204.582812,0.019942,3273.32499,0.319079,0.272025,4.211252,8,8,1,1,0
29,117.039679,0.02886,2106.714219,0.519473,0.41106,6.148469,9,9,1,1,0
30,188.205345,0.036032,3199.490867,0.612542,0.316721,4.435713,9,8,1,1,0
31,135.451105,0.024654,1896.315466,0.345155,0.314566,3.525912,9,9,1,1,0
32,128.954794,0.023415,2192.231504,0.398055,0.520208,5.319527,7,7,1,1,0
33,254.349562,0.009243,4069.592989,0.147887,0.282269,3.630554,7,7,1,1,0
34,130.491644,0.016091,1696.391369,0.209187,0.266062,4.502655,7,7,1,1,0
35,153.249684,0.035683,2451.99495,0.570935,0.363717,4.240781,10,9,1,1,0
36,227.214438,0.024374,4317.074325,0.463099,0.365534,4.72822,9,9,1,1,0
37,118.734732,0.037723,1781.020984,0.565841,0.345459,5.375385,10,10,1,1,0
38,127.659427,0.029453,1914.8914,0.441796,0.413126,4.398871,8,8,1,1,0
39,129.406362,0.020665,2199.908153,0.35131,0.486711,4.8039,7,7,1,1,0
40,149.858781,0.010328,2098.022932,0.144591,0.293777,4.26208,6,6,1,1,0
41,254.46613,0.024893,4580.390341,0.44808,0.356035,4.119237,8,6,1,1,0
42,140.166369,0.029737,2242.661902,0.475799,0.453744,5.712438,9,9,1,1,0
43,124.825266,0.034948,2122.02952,0.594114,0.491184,4.121494,10,9,1,1,0
44,127.986526,0.019301,2047.784413,0.308818,0.434451,4.482696,7,7,1,1,0
45,317.47226,0.02789,5397.028419,0.474128,0.386757,4.305799,9,9,1,1,0
46,215.769044,0.024087,3883.842791,0.433565,0.494808,4.501207,8,8,1,1,0
47,132.61648,0.02759,1724.014235,0.358667,0.344639,3.828648,9,9,1,1,0
48,201.246859,0.021574,3421.196605,0.366757,0.445219,3.918016,8,8,1,1,0
49,211.204822,0.019063,2956.867512,0.266888,0.314276,3.746953,8,8,1,1,0
50,514.845867,0.036599,8752.379743,0.622176,0.203954,1.981791,9,8,1,1,0
51,645.968122,0.151684,9689.521829,2.275261,0.466759,3.640822,9,9,1,1,0
52,249.820796,0.03615,4246.953534,0.614558,0.393302,3.887591,10,10,1,1,0
53,226.410504,0.035433,3848.978572,0.602369,0.290669,4.399659,10,10,1,1,0
54,148.607486,0.036219,2377.719768,0.579509,0.411278,5.174311,10,10,1,1,0
55,164.992728,0.024572,2639.88365,0.393158,0.417511,3.531587,9,9,1,1,0
56,248.300674,0.022915,4469.412136,0.412476,0.446523,4.11418,8,8,1,1,0
57,158.390014,0.0328,2217.460194,0.459195,0.324463,3.125068,9,9,1,1,0
