slot,task_id,owner_ap_id,destination_id,local_cost,delay_cost,energy_cost,mission_cost,fidelity_cost
1,T1_UAV_7,BS_4,LEO_1,118.572553,118.50897,0.003715,0.040836,0.095163
1,T1_UAV_19,BS_4,LEO_0,122.130372,122.051549,0.000734,0.059055,0.095163
1,T1_UAV_11,BS_4,HAP_0,99.912997,99.88068,0.00155,0.011735,0.095163
1,T1_UAV_4,BS_1,HAP_1,127.796471,127.766529,0.0035,0.007409,0.095163
1,T1_UAV_16,BS_0,HAP_2,128.59151,128.535768,0.00489,0.031819,0.095163
1,T1_UAV_17,BS_2,LEO_0,211.744243,211.708449,0.001564,0.015196,0.095163
1,T1_UAV_5,BS_3,LEO_1,227.93477,227.895644,0.00663,0.013464,0.095163
1,T1_UAV_14,BS_3,HAP_1,173.96485,173.931727,0.004219,0.009871,0.095163
1,T1_UAV_12,BS_1,HAP_0,54.171367,54.134806,0.001239,0.016289,0.095163
1,T1_UAV_15,BS_0,LEO_1,78.935216,78.853129,0.002779,0.060277,0.095163
1,T1_UAV_10,BS_4,LEO_0,83.683204,83.623391,0.000513,0.040268,0.095163
1,T1_UAV_13,BS_4,HAP_2,73.436044,73.391277,0.002207,0.023527,0.095163
1,T1_UAV_1,BS_3,LEO_1,107.768219,107.716416,0.003374,0.029397,0.095163
1,T1_UAV_8,BS_2,LEO_0,112.105787,112.037543,0.000855,0.048356,0.095163
2,T2_UAV_11,BS_4,LEO_0,113.096512,112.835671,0.04081,0.034435,0.427981
2,T2_UAV_15,BS_0,LEO_1,115.269441,115.006755,0.045059,0.029402,0.441127
2,T2_UAV_10,BS_4,HAP_0,145.484379,145.280463,0.027268,0.01497,0.308395
2,T2_UAV_5,BS_3,HAP_2,311.292617,311.073528,0.034058,0.029751,0.276399
2,T2_UAV_16,BS_0,HAP_1,159.713437,159.445963,0.029669,0.028058,0.548737
2,T2_UAV_8,BS_2,LEO_0,188.341484,188.048911,0.041592,0.065384,0.427981
2,T2_UAV_3,BS_3,LEO_1,195.583626,195.31675,0.047516,0.031134,0.441127
2,T2_UAV_1,BS_3,HAP_2,377.19017,376.965291,0.035014,0.034586,0.276399
2,T2_UAV_13,BS_4,HAP_0,199.491843,199.293191,0.029172,0.007801,0.308395
2,T2_UAV_4,BS_1,HAP_2,398.580928,398.350954,0.034585,0.040109,0.276399
2,T2_UAV_17,BS_2,HAP_1,63.049454,62.786374,0.026822,0.026511,0.548737
2,T2_UAV_18,BS_0,BS_1,147.600575,147.373512,0.046815,0.032329,0.239597
2,T2_UAV_12,BS_1,BS_2,80.579461,80.34537,0.030066,0.042814,0.306052
2,T2_UAV_2,HAP_1,LEO_0,114.688974,114.422216,0.040707,0.040455,0.427981
2,T2_UAV_0,BS_3,LEO_1,141.35694,141.101885,0.045616,0.021213,0.441127
2,T2_UAV_19,BS_4,HAP_2,165.688911,165.477984,0.029113,0.026534,0.276399
2,T2_UAV_7,BS_4,BS_1,181.953822,181.706925,0.055394,0.043584,0.239597
3,T3_UAV_13,BS_4,LEO_0,158.895329,158.822933,0.00092,0.034604,0.184367
3,T3_UAV_8,BS_2,LEO_1,246.291741,246.233781,0.008429,0.011696,0.189178
3,T3_UAV_12,BS_1,HAP_0,233.56293,233.370341,0.029754,0.024536,0.191497
3,T3_UAV_15,BS_0,HAP_2,157.332864,157.074103,0.030284,0.054861,0.368078
3,T3_UAV_10,BS_4,HAP_1,190.818513,190.555541,0.028695,0.029269,0.525042
3,T3_UAV_3,BS_3,LEO_0,271.623325,271.553199,0.001538,0.031715,0.184367
3,T3_UAV_16,BS_0,LEO_1,272.329895,272.26516,0.008864,0.018035,0.189178
3,T3_UAV_1,BS_3,LEO_0,296.746933,296.648437,0.001614,0.060008,0.184367
3,T3_UAV_11,BS_4,LEO_1,102.085323,101.992657,0.003054,0.051776,0.189178
3,T3_UAV_7,BS_4,HAP_0,92.564106,92.378945,0.026237,0.020625,0.191497
3,T3_UAV_0,BS_3,HAP_2,63.965927,63.742298,0.027272,0.022741,0.368078
3,T3_UAV_4,BS_1,HAP_1,70.344484,70.077806,0.026913,0.034756,0.525042
3,T3_UAV_5,BS_3,LEO_1,149.363995,149.28899,0.003716,0.033454,0.189178
3,T3_UAV_17,BS_2,LEO_0,192.49087,192.396156,0.001318,0.056523,0.184367
3,T3_UAV_6,HAP_1,HAP_0,181.924132,181.733988,0.027921,0.023923,0.191497
3,T3_UAV_9,BS_0,LEO_0,205.828578,205.739773,0.001431,0.050501,0.184367
3,T3_UAV_2,HAP_1,LEO_1,238.119857,238.022144,0.006009,0.053869,0.189178
4,T4_UAV_10,BS_4,LEO_1,111.843798,111.603991,0.043621,0.047003,0.24592
4,T4_UAV_14,BS_3,LEO_0,116.500243,116.24992,0.040788,0.05225,0.286424
4,T4_UAV_5,BS_3,HAP_0,106.835742,106.645659,0.027893,0.018463,0.218637
4,T4_UAV_12,BS_1,HAP_2,155.096193,154.907017,0.029864,0.018875,0.202183
