slot,average_delay,average_energy,total_delay,total_energy,mission_cost,fidelity_cost,sync_trigger_count,coordination_trigger_count,one_hot_valid,resource_feasible,local_execution_count
1,416.330788,0.006097,14571.577572,0.213384,1.268373,3.33069,6,6,1,1,0
2,367.409134,0.036547,12124.501434,1.206047,1.46739,14.438263,10,10,1,1,0
3,275.493497,0.036752,9366.778913,1.249553,1.203468,8.221484,10,10,1,1,0
4,248.647946,0.047655,8951.326062,1.715582,1.513857,10.891899,10,10,1,1,0
5,381.224239,0.03987,12199.17564,1.275846,1.111553,5.886691,10,10,1,1,0
6,327.863338,0.031536,10491.626819,1.009163,0.994241,7.294105,9,9,1,1,0
7,443.049906,0.019389,14177.596995,0.620442,1.176767,7.912568,8,8,1,1,0
8,201.355666,0.029756,5637.958639,0.833157,1.001368,8.354849,9,9,1,1,0
9,246.277821,0.037932,7634.612444,1.175891,0.867393,7.34475,10,10,1,1,0
10,240.061393,0.039744,7201.841776,1.192319,0.79683,8.151382,9,9,1,1,0
11,239.627058,0.018208,7428.438808,0.564435,0.881758,8.055626,6,6,1,1,0
12,304.17696,0.030305,9733.662717,0.969769,0.99151,8.267824,8,8,1,1,0
13,234.111708,0.033367,6789.239527,0.967657,0.938858,8.643026,8,8,1,1,0
14,268.874933,0.038161,9141.747735,1.297466,0.871068,8.802537,9,8,1,1,0
15,313.238992,0.016501,9710.408763,0.511545,0.757677,7.85831,8,8,1,1,0
16,255.747655,0.03581,8439.672616,1.181717,1.043126,10.600785,8,8,1,1,0
17,324.851583,0.008282,9745.547476,0.248449,0.746443,7.590314,6,6,1,1,0
18,271.108215,0.031834,9217.679323,1.082345,0.916225,11.395552,8,8,1,1,0
19,315.577448,0.037449,9782.900884,1.160933,0.918546,10.147508,10,10,1,1,0
20,395.677574,0.016783,12661.682362,0.537068,0.855466,7.487906,8,8,1,1,0
21,568.130116,0.043121,18748.293831,1.422994,1.060502,8.354522,10,10,1,1,0
22,304.419899,0.039635,10045.856664,1.307967,1.084611,11.123827,10,10,1,1,0
23,247.094221,0.028087,7659.92086,0.870686,1.092908,9.033612,8,8,1,1,0
24,247.557939,0.028702,7921.854048,0.918456,1.065658,7.864703,8,8,1,1,0
25,270.523281,0.038346,8386.221702,1.18872,0.918149,8.040487,10,10,1,1,0
26,276.326878,0.028919,9395.11384,0.983248,0.862803,7.925931,8,8,1,1,0
27,240.286532,0.028185,7689.169009,0.90193,0.926101,8.707402,8,8,1,1,0
28,408.804298,0.023594,13490.54185,0.778596,0.94488,7.875572,7,7,1,1,0
29,496.742617,0.025887,14405.535905,0.750721,0.790024,6.624539,9,9,1,1,0
30,255.767721,0.027194,8696.10251,0.9246,1.012669,9.624076,8,8,1,1,0
31,332.69267,0.040516,11311.55079,1.377559,0.957982,8.677604,10,10,1,1,0
32,256.421354,0.039735,7436.219272,1.152307,0.834875,7.336027,10,10,1,1,0
33,227.285113,0.040088,6591.268287,1.16254,0.943408,8.078279,10,10,1,1,0
34,331.953803,0.014039,11286.42931,0.477337,0.839717,7.569233,7,7,1,1,0
35,279.559624,0.04101,10343.706093,1.517381,0.926093,10.602818,9,9,1,1,0
36,220.61087,0.028961,6838.936962,0.897787,1.026816,8.669846,8,8,1,1,0
37,316.042252,0.012807,9797.309827,0.397031,0.855723,7.678843,7,7,1,1,0
38,245.251954,0.035549,8093.314487,1.173106,0.947977,10.004329,8,8,1,1,0
39,478.591696,0.03858,16750.709377,1.35031,0.912129,8.452408,8,8,1,1,0
40,297.749096,0.036851,9527.97106,1.179243,0.986727,9.541836,10,10,1,1,0
41,214.141093,0.032964,6638.373874,1.021893,1.037262,9.577107,9,9,1,1,0
42,326.054074,0.024799,11085.838515,0.843176,1.027225,8.7207,8,8,1,1,0
43,391.615988,0.02048,13706.559564,0.716785,0.924047,9.140622,8,8,1,1,0
44,221.848235,0.039027,7320.991753,1.287887,0.89753,10.418392,9,9,1,1,0
45,387.910803,0.031355,12801.056489,1.034701,0.980389,7.097524,9,8,1,1,0
46,228.26888,0.043068,7989.410797,1.507367,1.27443,9.842217,9,9,1,1,0
47,346.794051,0.012662,11790.997726,0.430495,0.980878,8.207073,7,7,1,1,0
48,272.671067,0.021367,7907.460932,0.619648,0.952864,9.071884,7,7,1,1,0
49,288.257165,0.040835,10089.000766,1.429233,1.045063,11.095923,10,10,1,1,0
50,237.937598,0.036961,7376.06554,1.145776,0.895982,8.081364,9,9,1,1,0
51,284.875195,0.015682,9685.756627,0.533201,0.917991,8.640307,7,7,1,1,0
52,262.290234,0.033227,7868.70701,0.996817,0.8613,9.367505,9,9,1,1,0
53,263.387752,0.037908,8691.795817,1.250962,1.085929,10.294896,9,9,1,1,0
54,326.19567,0.013275,10764.457098,0.438068,1.079987,8.173809,6,6,1,1,0
55,301.731003,0.036836,10258.854109,1.252431,1.020396,8.649795,10,9,1,1,0
56,247.649023,0.029336,7924.768725,0.938738,0.972056,8.912719,9,9,1,1,0
57,370.259592,0.021518,12959.085711,0.753124,0.994209,8.498706,8,8,1,1,0
58,243.394013,0.041506,8762.184454,1.494204,1.304127,10.215589,9,9,1,1,0
59,353.308447,0.013535,11659.178766,0.446657,0.833638,7.342032,8,8,1,1,0
60,255.322019,0.029898,8170.304612,0.956751,0.936873,8.651805,8,8,1,1,0
61,237.118909,0.034532,7824.92401,1.13956,1.088364,8.982585,8,8,1,1,0
62,270.089773,0.031152,9183.052273,1.059155,1.025279,8.502304,8,8,1,1,0
63,289.93061,0.024238,8987.848913,0.751375,0.902322,8.155674,7,7,1,1,0
64,336.148754,0.025658,9076.016345,0.692758,0.795895,6.901086,8,8,1,1,0
65,323.179554,0.0461,9695.386607,1.383013,1.066558,9.307421,9,9,1,1,0
66,248.72536,0.038522,7461.760793,1.155654,0.979245,8.20277,10,10,1,1,0
67,267.162431,0.023837,7213.385636,0.6436,0.752582,7.320822,9,9,1,1,0
68,330.713334,0.04949,8929.260006,1.336223,0.807128,8.097503,10,10,1,1,0
69,393.938145,0.084435,14181.773202,3.039647,1.193173,8.958064,10,10,1,1,0
70,296.849783,0.046564,10092.892607,1.58319,1.112113,11.69762,10,10,1,1,0
71,424.077562,0.040491,15690.869786,1.498169,1.195052,8.542031,10,10,1,1,0
72,699.176585,0.018967,23772.003904,0.644889,1.028491,7.995809,7,7,1,1,0
73,346.342839,0.02902,12121.999379,1.01569,1.148428,11.655462,8,8,1,1,0
74,247.929171,0.033007,7437.875135,0.99021,0.991961,6.874341,9,9,1,1,0
75,231.144273,0.036163,6240.895369,0.976401,0.963398,8.242393,8,8,1,1,0
76,527.716651,0.118643,18470.082791,4.152502,1.253147,8.57907,9,9,1,1,0
77,267.032176,0.018511,8812.061796,0.610872,0.856049,8.065376,8,8,1,1,0
78,269.102894,0.033095,8611.292597,1.059036,0.906381,10.472969,9,9,1,1,0
79,298.930217,0.043068,10462.557603,1.507387,0.848979,9.965333,9,9,1,1,0
80,284.940025,0.014738,9118.080805,0.471621,0.959273,8.026939,7,7,1,1,0
81,285.258441,0.022575,9413.528564,0.74497,0.919085,10.25309,8,8,1,1,0
82,214.054118,0.030473,6635.677663,0.944669,0.817808,9.677942,8,8,1,1,0
83,273.891024,0.035541,9860.076861,1.279482,0.962688,8.512537,9,8,1,1,0
84,242.131763,0.027313,7263.952875,0.819403,0.946158,8.557813,9,9,1,1,0
85,320.460099,0.041072,11216.103479,1.437505,0.994997,8.784641,10,10,1,1,0
86,281.153054,0.037985,8715.74466,1.17753,0.89452,7.943803,10,10,1,1,0
87,253.466471,0.042005,7857.460595,1.302141,0.848438,8.927436,9,9,1,1,0
88,395.588755,0.025465,14241.195179,0.91675,1.188165,9.320042,8,8,1,1,0
89,332.498905,0.030946,11304.962755,1.052175,0.945714,8.326913,9,9,1,1,0
90,204.246118,0.017783,5514.645194,0.480151,0.706063,7.846367,7,7,1,1,0
91,244.136127,0.022584,7568.219949,0.700089,0.883315,9.702762,8,8,1,1,0
92,275.833595,0.036231,7171.673482,0.941996,0.673452,5.884067,10,9,1,1,0
93,251.423544,0.038397,7794.129871,1.19031,0.944319,9.219492,8,8,1,1,0
94,300.763706,0.012961,10526.729713,0.453639,1.058524,8.875555,7,7,1,1,0
95,319.571584,0.037187,10545.86228,1.227165,0.89612,9.060001,9,9,1,1,0
96,240.321199,0.045308,7930.599567,1.495158,1.071682,9.855765,10,10,1,1,0
97,252.935108,0.02378,6829.247908,0.642072,0.870846,6.493588,8,8,1,1,0
98,252.188033,0.033326,7817.829028,1.033101,0.927845,8.949231,9,9,1,1,0
99,231.39732,0.041025,7173.316907,1.271761,1.070375,10.771425,9,9,1,1,0
100,249.417723,0.029484,7981.367147,0.943496,0.909938,7.982574,8,7,1,1,0
101,417.586138,0.031836,14615.514815,1.114274,1.01245,8.420383,6,6,1,1,0
102,279.70595,0.037803,9230.296362,1.247495,0.945681,9.648533,8,8,1,1,0
103,342.500096,0.03408,8220.002294,0.817915,0.647722,5.414265,9,8,1,1,0
104,244.159162,0.039632,7568.934018,1.228589,1.013033,9.745404,9,9,1,1,0
105,292.417267,0.020285,10234.60435,0.70997,0.864429,8.958859,7,7,1,1,0
106,344.047826,0.027382,10321.434775,0.821462,0.864573,8.1184,8,8,1,1,0
107,253.838469,0.044489,8630.507961,1.512626,1.119227,11.391527,10,10,1,1,0
108,287.219496,0.031243,9765.462854,1.062248,1.109886,7.409207,8,8,1,1,0
109,541.532241,0.039698,17329.031723,1.270326,0.824662,9.398082,10,10,1,1,0
110,342.64317,0.039521,10621.938261,1.225162,0.899486,9.101177,9,9,1,1,0
111,252.838499,0.046001,8849.34747,1.610047,1.050129,10.623139,10,10,1,1,0
112,274.43225,0.039095,8507.399744,1.211935,0.912005,10.395135,9,9,1,1,0
113,425.255434,0.042421,13182.918469,1.315065,0.83434,4.975639,10,10,1,1,0
114,258.0886,0.029869,9033.10101,1.045429,1.165604,10.114482,8,8,1,1,0
