slot,ap_id,tier,fidelity,trust,mismatch,uncertainty,twin_age,sync_triggered,coordination_triggered,queue_size,local_load
1,BS_0,BS,0.332871,0.821273,1.0,0.527888,1,1,1,2,0.0
1,BS_1,BS,0.332871,0.762219,1.0,0.687444,1,1,1,2,0.0
1,BS_2,BS,0.332871,0.694765,1.0,0.863656,1,1,1,2,0.0
1,BS_3,BS,0.332871,0.703143,1.0,1.121337,1,1,1,3,0.0
1,BS_4,BS,0.332871,0.70976,1.0,1.199709,1,1,1,5,0.0
1,HAP_0,HAP,0.904837,0.949542,0.0,0.0,1,0,0,0,0.0
1,HAP_1,HAP,0.904837,0.955251,0.0,0.0,1,0,0,0,0.0
1,HAP_2,HAP,0.904837,0.817922,0.0,0.0,1,0,0,0,0.0
1,LEO_0,LEO,0.904837,0.821696,0.0,0.0,1,0,0,0,0.0
1,LEO_1,LEO,0.904837,0.87632,0.0,0.0,1,0,0,0,0.0
2,BS_0,BS,0.457877,0.802366,0.681154,0.631097,1,1,1,3,0.0
2,BS_1,BS,0.760403,0.792123,0.173907,0.563565,1,1,1,2,0.0
2,BS_2,BS,0.693948,0.732514,0.265358,0.722612,1,1,1,2,0.0
2,BS_3,BS,0.650636,0.727726,0.329805,0.946017,1,1,1,4,0.0
2,BS_4,BS,0.661024,0.73397,0.313965,1.004125,1,1,1,5,0.0
2,HAP_0,HAP,0.682367,0.938469,0.282188,0.035834,1,1,1,0,0.529103
2,HAP_1,HAP,0.437647,0.913727,0.726342,0.237408,1,1,1,1,0.528633
2,HAP_2,HAP,0.818731,0.854337,0.0,0.0,2,0,0,0,0.0
2,LEO_0,LEO,0.53968,0.818599,0.516779,0.120177,1,1,1,0,0.96896
2,LEO_1,LEO,0.532454,0.861287,0.53026,0.126529,1,1,1,0,0.994237
3,BS_0,BS,0.684829,0.810421,0.278586,0.539802,1,1,1,3,0.953994
3,BS_1,BS,0.589028,0.794498,0.429281,0.533779,1,1,1,2,0.939734
3,BS_2,BS,0.606058,0.748489,0.400779,0.65037,1,1,1,2,0.776465
3,BS_3,BS,0.661784,0.748412,0.312816,0.800848,1,1,1,4,0.942167
3,BS_4,BS,0.660131,0.753257,0.315316,0.848041,1,1,1,4,0.743136
3,HAP_0,HAP,0.786911,0.944416,0.03964,0.029374,2,0,0,0,0.391787
3,HAP_1,HAP,0.50598,0.887416,0.581257,0.341963,1,1,1,2,0.33308
3,HAP_2,HAP,0.542343,0.845081,0.511856,0.117899,1,1,1,0,0.959731
3,LEO_0,LEO,0.663606,0.834725,0.310067,0.139406,1,1,1,0,0.0
3,LEO_1,LEO,0.65826,0.868349,0.318156,0.146774,1,1,1,0,0.0
4,BS_0,BS,0.519254,0.805745,0.555362,0.570634,1,1,1,2,0.0
4,BS_1,BS,0.673161,0.805567,0.29577,0.466389,1,1,1,2,0.0
4,BS_2,BS,0.510007,0.759197,0.573332,0.668215,1,1,1,1,0.0
4,BS_3,BS,0.653393,0.764195,0.325576,0.688378,1,1,1,5,0.0
4,BS_4,BS,0.6456,0.767351,0.337576,0.729714,1,1,1,5,0.0
4,HAP_0,HAP,0.815723,0.944371,0.103681,0.028337,1,1,1,0,0.518162
4,HAP_1,HAP,0.620427,0.877479,0.377348,0.337647,1,1,1,2,0.631262
4,HAP_2,HAP,0.665568,0.856102,0.307114,0.136762,1,1,1,0,0.0
4,LEO_0,LEO,0.625859,0.837652,0.368629,0.172674,1,1,1,0,0.962489
4,LEO_1,LEO,0.632288,0.865253,0.35841,0.175225,1,1,1,0,0.950406
5,BS_0,BS,0.652792,0.811152,0.326497,0.504477,1,1,1,3,0.944457
5,BS_1,BS,0.704178,0.814953,0.250724,0.401399,1,1,1,1,0.996412
5,BS_2,BS,0.45361,0.752888,0.690518,0.749139,1,1,1,2,0.989576
5,BS_3,BS,0.638026,0.775393,0.349376,0.605631,1,1,1,5,0.459102
5,BS_4,BS,0.608115,0.775038,0.397391,0.654835,1,1,1,3,0.695237
5,HAP_0,HAP,0.815238,0.950545,0.004275,0.022677,2,0,0,0,0.463282
5,HAP_1,HAP,0.584732,0.868097,0.436602,0.355897,1,1,1,2,0.0
5,HAP_2,HAP,0.629534,0.855217,0.362775,0.168633,1,1,1,0,0.948928
5,LEO_0,LEO,0.635417,0.847311,0.353473,0.194364,1,1,1,0,0.0
5,LEO_1,LEO,0.637123,0.869571,0.350793,0.195555,1,1,1,0,0.0
6,BS_0,BS,0.73454,0.822448,0.208511,0.423147,1,1,1,3,0.0
6,BS_1,BS,0.668928,0.823876,0.302079,0.362183,1,1,1,2,0.0
6,BS_2,BS,0.835029,0.786411,0.080288,0.602212,1,1,1,2,0.0
6,BS_3,BS,0.648048,0.785287,0.33379,0.534642,1,1,1,4,0.0
6,BS_4,BS,0.726626,0.791869,0.219344,0.545518,1,1,1,4,0.0
6,HAP_0,HAP,0.736808,0.955562,0.005428,0.018155,3,0,0,0,0.451263
6,HAP_1,HAP,0.623302,0.860176,0.372725,0.347233,1,1,1,2,0.743377
6,HAP_2,HAP,0.638457,0.861672,0.3487,0.189622,1,1,1,0,0.0
6,LEO_0,LEO,0.63539,0.848673,0.353516,0.211729,1,1,1,0,0.955594
6,LEO_1,LEO,0.645148,0.867649,0.338275,0.207937,1,1,1,0,0.924241
7,BS_0,BS,0.642217,0.822596,0.342829,0.391407,1,1,1,5,0.970578
7,BS_1,BS,0.637323,0.82408,0.350479,0.345022,1,1,1,2,0.915504
7,BS_2,BS,0.727208,0.8018,0.218543,0.503262,1,1,1,2,0.973617
7,BS_3,BS,0.64717,0.793121,0.335146,0.478259,1,1,1,4,0.449867
7,BS_4,BS,0.672771,0.800715,0.296351,0.475935,1,1,1,3,0.991838
7,HAP_0,HAP,0.651204,0.957649,0.028932,0.014901,4,0,0,0,0.519326
7,HAP_1,HAP,0.572561,0.854826,0.457636,0.372031,1,1,1,2,0.0
7,HAP_2,HAP,0.641319,0.860894,0.344228,0.20502,1,1,1,0,0.934161
7,LEO_0,LEO,0.635016,0.856099,0.354105,0.225809,1,1,1,0,0.0
7,LEO_1,LEO,0.641731,0.871962,0.343587,0.219473,1,1,1,0,0.0
8,BS_0,BS,0.658723,0.825013,0.317452,0.358474,1,1,1,4,0.0
8,BS_1,BS,0.763526,0.835231,0.169808,0.288994,1,1,1,2,0.0
8,BS_2,BS,0.781506,0.819377,0.146533,0.412272,1,1,1,3,0.0
8,BS_3,BS,0.645123,0.799198,0.338314,0.434113,1,1,1,5,0.358544
8,BS_4,BS,0.656127,0.806288,0.321402,0.427233,1,1,1,3,0.0
8,HAP_0,HAP,0.869525,0.959697,0.039808,0.012634,1,1,0,0,0.377553
8,HAP_1,HAP,0.574841,0.845901,0.453663,0.390239,1,1,1,1,0.96902
8,HAP_2,HAP,0.639813,0.866363,0.34658,0.218069,1,1,1,0,0.0
8,LEO_0,LEO,0.63662,0.855855,0.351582,0.236272,1,1,1,0,0.951309
8,LEO_1,LEO,0.635253,0.868467,0.353732,0.231885,1,1,1,0,0.946308
9,BS_0,BS,0.654134,0.82574,0.324443,0.334148,1,1,1,3,0.702534
9,BS_1,BS,0.60841,0.829601,0.396906,0.302085,1,1,1,1,0.786719
9,BS_2,BS,0.716673,0.82686,0.233135,0.354276,1,1,1,3,0.730387
9,BS_3,BS,0.641459,0.803718,0.344009,0.400544,1,1,1,4,0.454259
9,BS_4,BS,0.645704,0.809785,0.337414,0.393018,1,1,1,4,0.699102
9,HAP_0,HAP,0.744121,0.956439,0.095552,0.014216,2,0,0,0,0.597419
9,HAP_1,HAP,0.536259,0.83874,0.523138,0.435344,1,1,1,2,0.0
9,HAP_2,HAP,0.630873,0.863444,0.360651,0.232986,1,1,1,0,0.961973
9,LEO_0,LEO,0.635993,0.861944,0.352568,0.244954,1,1,1,0,0.0
9,LEO_1,LEO,0.637972,0.87223,0.349461,0.240464,1,1,1,0,0.0
10,BS_0,BS,0.660471,0.826744,0.314803,0.311914,1,1,1,3,0.0
10,BS_1,BS,0.715393,0.83577,0.234923,0.266503,1,1,1,2,0.0
10,BS_2,BS,0.587647,0.824705,0.43163,0.367258,1,1,1,2,0.0
10,BS_3,BS,0.648211,0.807962,0.333539,0.370497,1,1,1,4,0.490952
10,BS_4,BS,0.588678,0.81057,0.429876,0.397572,1,1,1,3,0.0
10,HAP_0,HAP,0.698583,0.958357,0.058701,0.012923,3,0,0,0,0.269377
10,HAP_1,HAP,0.562217,0.830482,0.475867,0.450177,1,1,1,2,0.91201
10,HAP_2,HAP,0.634493,0.867858,0.354929,0.243077,1,1,1,0,0.0
10,LEO_0,LEO,0.636176,0.860491,0.35228,0.251809,1,1,1,0,0.95132
10,LEO_1,LEO,0.622016,0.867051,0.37479,0.255581,1,1,1,0,0.991356
11,BS_0,BS,0.601754,0.821928,0.407906,0.324405,1,1,1,2,0.79997
