slot,average_delay,average_energy,total_delay,total_energy,mission_cost,fidelity_cost,sync_trigger_count,coordination_trigger_count,one_hot_valid,resource_feasible,local_execution_count
1,145.645958,0.003005,2039.043413,0.04207,0.416761,1.332276,5,5,1,1,0
2,430.806034,0.043992,7323.702577,0.747866,0.669316,4.851235,9,9,1,1,2
3,374.891239,0.030692,6373.151056,0.521767,0.563035,5.298911,9,9,1,1,2
4,286.60939,0.0512,4872.359633,0.8704,0.754519,5.663715,10,10,1,1,1
5,298.353876,0.033603,4773.662022,0.537643,0.471881,5.20194,9,9,1,1,1
6,276.552385,0.040406,4701.390547,0.686896,0.503163,4.394261,9,9,1,1,2
7,315.20536,0.033414,5673.696485,0.601459,0.535744,5.965194,9,9,1,1,2
8,525.538579,0.030326,9459.694425,0.545863,0.400083,3.668446,10,9,1,1,5
9,203.036851,0.037622,3451.626475,0.63957,0.576099,6.463567,9,9,1,1,0
10,417.388379,0.047584,6678.214057,0.76134,0.45606,5.100491,9,9,1,1,2
11,277.326809,0.040679,4437.228946,0.65086,0.591968,5.893125,10,10,1,1,0
12,312.084012,0.062911,4681.260176,0.943664,0.494446,5.562643,10,10,1,1,0
13,258.740335,0.040494,4657.326036,0.728892,0.47986,6.692875,10,10,1,1,0
14,384.941719,0.048901,6159.067504,0.782414,0.538326,4.523641,10,10,1,1,2
15,204.535648,0.040907,3272.57037,0.654517,0.657549,5.947303,10,10,1,1,0
16,174.677765,0.043427,2445.488713,0.607972,0.453164,5.216325,9,9,1,1,0
17,266.228281,0.032388,3727.195941,0.453426,0.459238,4.734477,9,9,1,1,1
18,245.383837,0.051856,3680.757558,0.777838,0.56049,5.182268,10,10,1,1,0
19,248.673497,0.036325,3978.775947,0.581203,0.424981,5.339386,10,10,1,1,1
20,184.680009,0.051994,2216.160109,0.623932,0.32981,4.694196,10,10,1,1,0
21,335.444737,0.044409,6038.005262,0.799358,0.473268,6.251114,10,10,1,1,1
22,248.367726,0.057481,3725.515894,0.862214,0.504026,5.304106,10,10,1,1,0
23,220.254851,0.040442,3524.077622,0.647077,0.501612,6.109907,10,10,1,1,0
24,432.391159,0.02688,7350.649709,0.456953,0.565238,4.945465,10,10,1,1,3
25,289.080358,0.036277,4336.205368,0.544155,0.513849,5.122219,10,10,1,1,1
26,193.478493,0.048354,2902.17739,0.725307,0.539689,5.372229,10,10,1,1,0
27,302.15921,0.044662,4230.228938,0.625272,0.520426,5.087946,10,10,1,1,0
28,247.39605,0.033674,3958.336806,0.538784,0.539078,6.029075,10,10,1,1,0
29,332.69162,0.047083,5988.449159,0.847491,0.516273,5.76175,10,10,1,1,2
30,403.213398,0.0337,6854.627763,0.5729,0.459744,6.219031,10,10,1,1,1
31,211.263175,0.045586,2957.68445,0.638205,0.4864,5.015869,10,10,1,1,0
32,476.300728,0.027631,8097.112372,0.469735,0.596076,5.448912,10,10,1,1,3
33,377.580596,0.045609,6041.28953,0.729749,0.440844,4.930064,10,10,1,1,2
34,237.888049,0.03036,3092.544641,0.394686,0.398714,5.259086,10,10,1,1,0
