slot,average_delay,average_energy,total_delay,total_energy,mission_cost,fidelity_cost,sync_trigger_count,coordination_trigger_count,one_hot_valid,resource_feasible,local_execution_count
1,420.228326,0.009603,18069.818038,0.412937,1.40247,4.091991,5,5,1,1,0
2,294.396225,0.048867,11775.849011,1.954698,1.626729,21.172203,10,10,1,1,0
3,352.558987,0.044423,12692.123542,1.599228,1.354745,9.170448,10,10,1,1,0
4,514.428937,0.042863,19548.299608,1.62878,1.441153,8.80058,10,10,1,1,0
5,429.580219,0.046644,18471.949408,2.005686,1.508034,10.251511,10,10,1,1,0
6,256.364392,0.038503,8716.389331,1.309089,1.534089,9.546719,9,9,1,1,0
7,267.332359,0.035125,10960.626701,1.440115,1.336321,8.710583,9,9,1,1,0
8,351.737191,0.035976,14772.96201,1.511009,1.358766,10.682592,8,8,1,1,0
9,332.839231,0.046137,14644.926176,2.030045,1.377165,11.48841,9,9,1,1,0
10,325.446788,0.029092,12692.424749,1.134596,1.31479,10.073688,7,7,1,1,0
11,296.91194,0.031856,12173.389551,1.306082,1.187866,12.578995,8,8,1,1,0
12,336.364073,0.045774,13118.198861,1.785193,1.175998,9.557515,10,10,1,1,0
13,279.482127,0.042986,10899.802962,1.67646,1.179929,9.430513,9,9,1,1,0
14,257.049106,0.042733,9510.816939,1.581112,1.227036,9.971486,9,9,1,1,0
15,442.07534,0.028153,19451.314947,1.238737,1.285656,11.177677,7,7,1,1,0
16,277.716253,0.028809,11108.650115,1.152373,1.206291,11.441243,7,7,1,1,0
17,292.321138,0.029308,11108.203227,1.113694,1.118357,11.768176,6,6,1,1,0
18,316.319888,0.044836,13285.435283,1.883117,1.225346,9.634183,9,8,1,1,0
19,585.759591,0.018923,25187.662406,0.813694,1.070907,10.241237,7,7,1,1,0
20,409.963822,0.042863,17628.444345,1.843105,1.35179,11.029238,9,9,1,1,0
21,277.221546,0.031556,10811.640295,1.230666,1.100071,10.17225,8,8,1,1,0
22,363.842048,0.026922,14553.681907,1.076862,1.050306,10.660342,6,6,1,1,0
23,459.409282,0.028183,19754.599118,1.21189,1.191799,11.207754,6,6,1,1,0
24,461.796106,0.034564,18933.640335,1.417143,1.078854,13.615665,7,7,1,1,0
25,328.738287,0.039509,11834.578334,1.422315,0.966094,9.098707,9,7,1,1,0
26,233.599436,0.037678,8175.980255,1.31874,1.082049,9.830777,9,9,1,1,0
27,325.972978,0.040045,13364.892113,1.64183,1.231786,12.36522,8,8,1,1,0
28,392.390526,0.043664,15695.621051,1.746542,1.028683,9.945043,10,10,1,1,0
29,274.340707,0.025593,10973.628272,1.023705,1.015165,10.061638,7,7,1,1,0
30,319.256365,0.02862,12770.254581,1.144817,1.232158,9.749693,7,7,1,1,0
