slot,task_id,owner_ap_id,destination_id,local_cost,delay_cost,energy_cost,mission_cost,fidelity_cost
1,T1_UAV_3,BS_4,LEO_1,47.197355,47.166584,0.005559,0.006178,0.095163
1,T1_UAV_1,BS_0,LEO_0,70.349554,70.252873,0.010205,0.067443,0.095163
1,T1_UAV_18,BS_1,HAP_1,26.699873,26.654421,0.002279,0.02414,0.095163
1,T1_UAV_9,BS_4,HAP_2,33.104096,33.038969,0.002394,0.0437,0.095163
1,T1_UAV_17,BS_4,HAP_0,35.067867,34.971203,0.001939,0.075693,0.095163
1,T1_UAV_7,BS_1,LEO_1,39.680373,39.632176,0.003513,0.025652,0.095163
1,T1_UAV_19,BS_4,LEO_0,42.000048,41.936385,0.007646,0.036984,0.095163
1,T1_UAV_11,BS_4,HAP_1,46.822641,46.785222,0.002898,0.015489,0.095163
1,T1_UAV_12,BS_0,HAP_2,58.804685,58.768857,0.004952,0.011843,0.095163
1,T1_UAV_6,BS_0,LEO_1,60.964027,60.924825,0.005537,0.014632,0.095163
1,T1_UAV_8,BS_0,HAP_0,65.070336,65.024265,0.004575,0.022463,0.095163
1,T1_UAV_16,BS_1,LEO_0,78.626585,78.57025,0.012768,0.024535,0.095163
1,T1_UAV_15,BS_3,BS_2,99.648185,99.543087,0.049747,0.036319,0.095163
2,T2_UAV_19,BS_4,LEO_1,78.150264,77.923078,0.049204,0.021819,0.28082
2,T2_UAV_17,BS_4,LEO_0,78.978368,78.748554,0.054633,0.014132,0.305245
2,T2_UAV_11,BS_4,HAP_0,95.281955,95.070652,0.029469,0.024685,0.285746
2,T2_UAV_18,BS_1,HAP_1,97.686283,97.45537,0.033329,0.032908,0.323382
2,T2_UAV_0,BS_4,HAP_2,29.07739,28.869259,0.027259,0.016387,0.322421
2,T2_UAV_5,BS_1,LEO_1,35.94054,35.716133,0.043346,0.024898,0.28082
2,T2_UAV_13,BS_3,LEO_0,41.277944,41.021566,0.04767,0.047659,0.305245
2,T2_UAV_4,BS_2,HAP_0,42.248633,42.052341,0.027233,0.01191,0.285746
