slot,ap_id,tier,fidelity,trust,mismatch,uncertainty,twin_age,sync_triggered,coordination_triggered,queue_size,local_load
1,BS_0,BS,0.332871,0.812,1.0,1.178932,1,1,1,4,0.0
1,BS_1,BS,0.390034,0.862611,0.841522,0.318672,1,1,1,1,0.0
1,BS_2,BS,0.332871,0.786017,1.0,1.198651,1,1,1,6,0.0
1,BS_3,BS,0.332871,0.759209,1.0,1.13431,1,1,1,4,0.0
1,BS_4,BS,0.355186,0.855875,0.935114,0.393497,1,1,1,2,0.0
1,HAP_0,HAP,0.415326,0.717588,0.778692,0.272863,1,1,1,2,0.0
1,HAP_1,HAP,0.904837,0.935008,0.0,0.0,1,0,0,0,0.0
1,HAP_2,HAP,0.904837,0.825786,0.0,0.0,1,0,0,0,0.0
1,LEO_0,LEO,0.904837,0.950393,0.0,0.0,1,0,0,0,0.0
1,LEO_1,LEO,0.904837,0.923502,0.0,0.0,1,0,0,0,0.0
2,BS_0,BS,0.501857,0.807828,0.58944,1.099493,1,1,1,1,0.0
2,BS_1,BS,0.612346,0.863347,0.390457,0.323543,1,1,1,1,0.0
2,BS_2,BS,0.661631,0.795031,0.313048,1.003021,1,1,1,3,0.0
2,BS_3,BS,0.725152,0.78375,0.221374,0.929501,1,1,1,2,0.0
2,BS_4,BS,0.633943,0.859862,0.355796,0.371764,1,1,1,1,0.0
2,HAP_0,HAP,0.57929,0.743668,0.445953,0.307783,1,1,1,2,0.0
2,HAP_1,HAP,0.573724,0.913836,0.455608,0.09341,1,1,1,0,0.854264
2,HAP_2,HAP,0.510407,0.817688,0.572547,0.147515,1,1,1,0,1.073526
2,LEO_0,LEO,0.482233,0.913115,0.629328,0.178224,1,1,1,0,1.179989
2,LEO_1,LEO,0.514673,0.896485,0.564224,0.143257,1,1,1,0,1.05792
3,BS_0,BS,0.50524,0.798018,0.582722,1.032399,1,1,1,4,0.0
3,BS_1,BS,0.676174,0.872537,0.291305,0.297021,1,1,1,0,0.0
3,BS_2,BS,0.650097,0.801186,0.330634,0.85161,1,1,1,6,0.0
3,BS_3,BS,0.630857,0.791293,0.360676,0.80214,1,1,1,4,0.643977
3,BS_4,BS,0.445438,0.835385,0.708698,0.523425,1,1,1,2,0.0
3,HAP_0,HAP,0.553457,0.758643,0.491571,0.354965,1,1,1,2,0.205711
3,HAP_1,HAP,0.815437,0.92542,0.004031,0.074736,2,0,0,0,0.505001
3,HAP_2,HAP,0.774368,0.840273,0.155709,0.128922,1,1,1,0,0.352162
3,LEO_0,LEO,0.711104,0.912098,0.240937,0.168702,1,1,1,0,0.256236
3,LEO_1,LEO,0.771922,0.903268,0.158872,0.125964,1,1,1,0,0.336867
4,BS_0,BS,0.685708,0.80712,0.277304,0.860523,1,1,1,4,0.0
4,BS_1,BS,0.463952,0.849786,0.667974,0.438402,1,1,1,1,0.778733
4,BS_2,BS,0.629985,0.804226,0.362059,0.740277,1,1,1,4,0.0
4,BS_3,BS,0.689753,0.801936,0.271422,0.674863,1,1,1,4,0.0
4,BS_4,BS,0.812695,0.85383,0.1074,0.42393,1,1,1,2,0.0
4,HAP_0,HAP,0.585269,0.777211,0.435684,0.369392,1,1,1,1,0.165873
4,HAP_1,HAP,0.559966,0.898878,0.479879,0.163416,1,1,1,0,1.448013
4,HAP_2,HAP,0.811773,0.866576,0.008535,0.10317,2,0,0,0,0.527887
4,LEO_0,LEO,0.750384,0.91848,0.087171,0.138381,2,0,0,0,0.647583
4,LEO_1,LEO,0.80312,0.908806,0.119251,0.10717,1,1,1,0,0.721934
5,BS_0,BS,0.455325,0.796981,0.686745,0.900647,1,1,1,2,0.0
5,BS_1,BS,0.63209,0.856672,0.358723,0.408628,1,1,1,0,0.0
5,BS_2,BS,0.649369,0.808475,0.331755,0.641749,1,1,1,4,0.0
5,BS_3,BS,0.667139,0.8083,0.304757,0.581685,1,1,1,5,0.0
5,BS_4,BS,0.76019,0.862564,0.174187,0.352798,1,1,1,2,0.225315
5,HAP_0,HAP,0.4737,0.773813,0.647181,0.483993,1,1,1,2,0.353774
5,HAP_1,HAP,0.65772,0.893522,0.318976,0.176518,1,1,1,0,0.488512
5,HAP_2,HAP,0.749064,0.874089,0.18893,0.098599,1,1,1,0,0.85125
5,LEO_0,LEO,0.71226,0.927175,0.039312,0.1114,3,0,0,0,0.507089
5,LEO_1,LEO,0.807867,0.919748,0.013358,0.085817,2,0,0,0,0.645626
6,BS_0,BS,0.795364,0.82202,0.128956,0.728001,1,1,1,3,0.0
6,BS_1,BS,0.518237,0.847975,0.557322,0.466676,1,1,1,1,0.0
6,BS_2,BS,0.555545,0.806233,0.487806,0.620479,1,1,1,3,0.0
6,BS_3,BS,0.653382,0.812112,0.325593,0.513053,1,1,1,4,0.0
6,BS_4,BS,0.643289,0.855572,0.341161,0.334614,1,1,1,2,0.649855
6,HAP_0,HAP,0.594459,0.789089,0.420104,0.466613,1,1,1,0,0.366319
6,HAP_1,HAP,0.729177,0.897707,0.215838,0.162178,1,1,1,0,0.359039
6,HAP_2,HAP,0.797233,0.886305,0.126609,0.086093,1,1,1,0,0.475362
6,LEO_0,LEO,0.636506,0.933197,0.051762,0.090326,4,0,0,0,0.54838
6,LEO_1,LEO,0.779463,0.918317,0.149151,0.078664,1,1,1,0,0.904172
7,BS_0,BS,0.515696,0.810316,0.562239,0.724651,1,1,1,4,0.283731
7,BS_1,BS,0.575515,0.846755,0.45249,0.465477,1,1,1,1,0.0
7,BS_2,BS,0.704113,0.815681,0.250816,0.524692,1,1,1,4,0.0
7,BS_3,BS,0.619393,0.81369,0.379016,0.475086,1,1,1,3,0.0
7,BS_4,BS,0.725362,0.861278,0.221085,0.289687,1,1,1,2,0.0
7,HAP_0,HAP,0.584612,0.79843,0.436807,0.459151,1,1,1,1,0.397229
7,HAP_1,HAP,0.764722,0.910287,0.068243,0.131838,2,0,0,0,0.369039
7,HAP_2,HAP,0.752824,0.895017,0.183924,0.084097,1,1,1,0,0.239632
7,LEO_0,LEO,0.870248,0.940143,0.038977,0.072944,1,1,0,0,0.373576
7,LEO_1,LEO,0.811548,0.921672,0.108812,0.068259,1,1,1,0,0.593297
8,BS_0,BS,0.587857,0.813712,0.431272,0.663419,1,1,1,2,0.0
8,BS_1,BS,0.61129,0.848934,0.392184,0.441595,1,1,1,1,0.0
8,BS_2,BS,0.688847,0.82133,0.272737,0.453227,1,1,1,5,0.626014
8,BS_3,BS,0.697882,0.820718,0.259705,0.41042,1,1,1,4,0.0
8,BS_4,BS,0.639481,0.854213,0.347098,0.285964,1,1,1,2,0.461386
8,HAP_0,HAP,0.558917,0.803562,0.481754,0.47176,1,1,1,2,0.189624
8,HAP_1,HAP,0.721503,0.922232,0.026418,0.105785,3,0,0,0,0.456863
8,HAP_2,HAP,0.755926,0.908879,0.079812,0.070144,2,0,0,0,0.218431
8,LEO_0,LEO,0.795372,0.93825,0.128945,0.065838,1,1,1,0,0.663991
8,LEO_1,LEO,0.816599,0.930441,0.002607,0.05461,2,0,0,0,0.681204
9,BS_0,BS,0.601391,0.812726,0.40851,0.605831,1,1,1,4,0.0
9,BS_1,BS,0.599099,0.85342,0.412329,0.429783,1,1,1,0,0.0
9,BS_2,BS,0.610378,0.818473,0.393676,0.432323,1,1,1,6,0.0
9,BS_3,BS,0.659541,0.822671,0.316211,0.373331,1,1,1,4,0.0
9,BS_4,BS,0.403052,0.830241,0.808689,0.523061,1,1,1,1,0.0
9,HAP_0,HAP,0.582486,0.808327,0.440449,0.464706,1,1,1,2,0.334178
9,HAP_1,HAP,0.636397,0.930641,0.051933,0.085842,4,0,0,0,0.393338
9,HAP_2,HAP,0.778192,0.912252,0.150782,0.066346,1,1,1,0,0.66693
9,LEO_0,LEO,0.776571,0.942481,0.052867,0.053928,2,0,0,0,0.465234
9,LEO_1,LEO,0.65302,0.913112,0.326147,0.091556,1,1,1,0,1.290434
10,BS_0,BS,0.695201,0.819621,0.263555,0.515923,1,1,1,3,0.271285
10,BS_1,BS,0.477863,0.837026,0.638431,0.527244,1,1,1,1,0.216433
10,BS_2,BS,0.649699,0.81991,0.331245,0.395234,1,1,1,5,0.0
10,BS_3,BS,0.655385,0.823799,0.322532,0.345477,1,1,1,4,0.226406
10,BS_4,BS,0.463738,0.811165,0.668436,0.619512,1,1,1,2,0.770383
10,HAP_0,HAP,0.547235,0.803841,0.502878,0.485563,1,1,1,2,0.641279
10,HAP_1,HAP,0.902589,0.939518,0.002488,0.068676,1,1,0,0,0.504946
10,HAP_2,HAP,0.755512,0.918422,0.080359,0.055983,2,0,0,0,0.674588
10,LEO_0,LEO,0.674188,0.941176,0.094247,0.047139,3,0,0,0,0.770567
10,LEO_1,LEO,0.629944,0.903501,0.362125,0.132255,1,1,1,0,0.365862
11,BS_0,BS,0.518837,0.812958,0.556166,0.551932,1,1,1,3,0.0
11,BS_1,BS,0.621692,0.843305,0.375311,0.485181,1,1,1,1,0.0
11,BS_2,BS,0.644101,0.820535,0.3399,0.368177,1,1,1,5,0.0
11,BS_3,BS,0.649389,0.824139,0.331723,0.3259,1,1,1,4,0.0
11,BS_4,BS,0.617952,0.818643,0.381344,0.56105,1,1,1,2,0.0
11,HAP_0,HAP,0.422749,0.794885,0.760976,0.649039,1,1,1,0,0.0
11,HAP_1,HAP,0.526198,0.906121,0.542077,0.187172,1,1,1,0,3.143699
11,HAP_2,HAP,0.532262,0.889589,0.53062,0.171487,1,1,1,0,1.957296
11,LEO_0,LEO,0.678887,0.934272,0.2873,0.074855,1,1,1,0,0.0
11,LEO_1,LEO,0.635704,0.900567,0.353022,0.161885,1,1,1,0,0.0
12,BS_0,BS,0.649637,0.816612,0.331342,0.49095,1,1,1,3,0.0
12,BS_1,BS,0.443172,0.819205,0.713798,0.617423,1,1,1,1,0.770969
12,BS_2,BS,0.647155,0.821318,0.33517,0.345094,1,1,1,4,0.0
12,BS_3,BS,0.648667,0.824341,0.332835,0.310571,1,1,1,4,0.289592
12,BS_4,BS,0.538113,0.810251,0.519687,0.570374,1,1,1,2,0.257013
12,HAP_0,HAP,0.601554,0.80611,0.408238,0.594227,1,1,1,2,0.245997
12,HAP_1,HAP,0.696128,0.901754,0.262222,0.18068,1,1,1,0,0.601963
12,HAP_2,HAP,0.581198,0.880032,0.442663,0.225367,1,1,1,0,0.302176
12,LEO_0,LEO,0.764228,0.939958,0.068889,0.06202,2,0,0,0,0.379984
12,LEO_1,LEO,0.754745,0.912239,0.081375,0.132488,2,0,0,0,0.390186
13,BS_0,BS,0.696998,0.822857,0.260972,0.423408,1,1,1,4,0.0
13,BS_1,BS,0.651776,0.822234,0.328054,0.542367,1,1,1,1,0.793878
13,BS_2,BS,0.647927,0.822016,0.333977,0.326268,1,1,1,5,0.0
13,BS_3,BS,0.647877,0.82443,0.334054,0.298673,1,1,1,5,0.387116
13,BS_4,BS,0.644966,0.81709,0.338557,0.507878,1,1,1,1,0.316048
13,HAP_0,HAP,0.563454,0.809293,0.47367,0.576345,1,1,1,2,0.441483
13,HAP_1,HAP,0.763893,0.910087,0.069327,0.146707,2,0,0,0,0.709296
13,HAP_2,HAP,0.796537,0.891881,0.127481,0.187607,1,1,1,0,0.434943
13,LEO_0,LEO,0.721379,0.93268,0.226591,0.07272,1,1,1,0,0.628295
13,LEO_1,LEO,0.628826,0.900388,0.363901,0.165581,1,1,1,0,0.862929
14,BS_0,BS,0.653528,0.823808,0.32537,0.386366,1,1,1,3,0.571685
14,BS_1,BS,0.572684,0.822353,0.45742,0.528049,1,1,1,1,0.363604
14,BS_2,BS,0.648086,0.822589,0.333732,0.311135,1,1,1,5,0.0
14,BS_3,BS,0.647061,0.824425,0.335314,0.289534,1,1,1,5,0.0
14,BS_4,BS,0.677166,0.822122,0.289839,0.444106,1,1,1,2,0.227763
14,HAP_0,HAP,0.56973,0.811652,0.462593,0.557373,1,1,1,1,0.505328
