slot,average_delay,average_energy,total_delay,total_energy,mission_cost,fidelity_cost,sync_trigger_count,coordination_trigger_count,one_hot_valid,resource_feasible,local_execution_count
1,232.959612,0.004409,4426.232635,0.083764,0.349524,1.808089,6,6,1,1,0
2,102.465622,0.034312,1024.656221,0.343116,0.391189,4.533486,10,10,1,1,0
3,217.7865,0.028297,3920.157008,0.509337,0.411919,4.396908,9,9,1,1,0
4,147.863611,0.021462,2365.817777,0.343389,0.448647,4.029652,8,8,1,1,0
5,176.432172,0.013587,2646.482584,0.2038,0.433111,3.968559,8,8,1,1,0
6,115.584256,0.026081,1502.595326,0.339053,0.434918,3.714994,9,9,1,1,0
7,139.7272,0.034586,2095.907997,0.518794,0.364012,3.223635,9,8,1,1,0
8,231.088356,0.012081,3697.413701,0.193291,0.30959,3.567313,7,7,1,1,0
9,146.109368,0.026096,2483.859251,0.443632,0.439081,5.677421,8,8,1,1,0
10,565.98707,0.028494,9621.780197,0.484405,0.27393,2.538445,8,7,1,1,0
11,130.035535,0.036323,1950.53303,0.544848,0.449147,6.204774,10,10,1,1,0
12,139.934685,0.018544,2238.954957,0.296708,0.543718,5.300622,8,8,1,1,0
13,175.547561,0.033513,3159.856091,0.603231,0.553248,5.426068,9,9,1,1,0
14,211.919948,0.017841,3602.639109,0.303293,0.481623,4.230586,8,8,1,1,0
15,186.193992,0.030643,2606.715886,0.429004,0.349853,3.396647,9,9,1,1,0
16,160.573723,0.036473,2248.03212,0.510617,0.343195,4.162256,10,10,1,1,0
17,169.792986,0.036191,2546.894788,0.542864,0.367697,3.456358,10,10,1,1,0
18,130.788578,0.00955,1831.04009,0.133696,0.277656,3.366361,7,7,1,1,0
19,153.641693,0.014251,2458.267084,0.22801,0.326728,4.967826,7,7,1,1,0
20,209.725854,0.014574,3355.613666,0.233187,0.35649,4.404481,7,7,1,1,0
21,248.999636,0.025712,4481.993444,0.462824,0.282511,4.096992,8,7,1,1,0
22,175.951118,0.036628,2287.364533,0.476158,0.325713,3.396171,10,9,1,1,0
23,138.499098,0.021283,2354.484664,0.361811,0.395121,5.334984,8,8,1,1,0
24,249.992152,0.008319,3749.882285,0.124784,0.356189,3.630667,7,7,1,1,0
25,140.985697,0.034895,2396.756849,0.59321,0.459093,5.059099,9,9,1,1,0
26,166.156372,0.017766,3156.971064,0.337547,0.480189,5.501157,7,7,1,1,0
27,181.916141,0.025087,3092.574402,0.426473,0.347581,4.176512,9,8,1,1,0
28,184.231115,0.033252,2763.466722,0.498787,0.299362,3.85217,9,9,1,1,0
29,154.809285,0.037247,2786.567128,0.67045,0.411721,4.938205,10,10,1,1,0
30,125.127494,0.023573,2002.039896,0.377163,0.353469,4.839183,7,7,1,1,0
31,154.658245,0.016388,2629.190166,0.278598,0.363536,4.915405,7,7,1,1,0
32,145.989215,0.016125,2627.805861,0.290251,0.50703,5.927955,7,7,1,1,0
33,147.555301,0.038214,2655.995423,0.687855,0.485769,5.252916,10,10,1,1,0
34,128.281286,0.017095,1539.375435,0.205142,0.219582,2.965315,7,7,1,1,0
35,316.378173,0.026319,5062.050773,0.421105,0.374676,3.761272,8,8,1,1,0
36,162.049349,0.026876,2268.69089,0.376265,0.301432,4.242816,9,9,1,1,0
37,189.373915,0.038304,2651.234816,0.536257,0.226836,2.854595,10,9,1,1,0
38,120.352617,0.018314,1444.23141,0.219764,0.309472,3.178868,8,8,1,1,0
39,209.3328,0.02644,3558.6576,0.449488,0.276729,4.486711,9,9,1,1,0
40,132.430016,0.018762,2251.310274,0.318956,0.435769,5.565516,8,8,1,1,0
41,291.220868,0.032686,4950.754749,0.55567,0.264791,3.359396,9,8,1,1,0
42,191.691465,0.028816,3067.063447,0.461057,0.406564,5.417999,9,9,1,1,0
43,148.926372,0.035045,2233.895575,0.525682,0.392908,3.418436,9,8,1,1,0
44,164.612587,0.030711,2633.801391,0.491374,0.337405,3.513535,8,8,1,1,0
45,155.870127,0.024002,2805.662282,0.432033,0.479679,5.365833,7,7,1,1,0
46,172.755569,0.010112,2418.577966,0.141561,0.225254,3.23922,7,6,1,1,0
47,404.356359,0.023853,6469.701738,0.381653,0.239611,2.847668,8,7,1,1,0
48,648.052909,0.168739,10368.846545,2.699822,0.475263,3.769794,9,9,1,1,0
49,153.346452,0.021197,2453.543237,0.339145,0.320253,4.75821,8,8,1,1,0
50,200.446028,0.027841,3006.690416,0.417611,0.279637,3.36796,9,9,1,1,0
51,251.525108,0.007635,3521.351514,0.106891,0.32608,3.455864,7,7,1,1,0
52,144.156817,0.023355,2450.665881,0.397033,0.420164,5.673471,8,8,1,1,0
53,259.474681,0.03327,4670.544256,0.598864,0.340119,3.440098,9,8,1,1,0
54,167.375956,0.037266,2678.015303,0.596256,0.296998,3.924383,10,9,1,1,0
55,136.819611,0.037344,2052.294158,0.560157,0.420326,4.94548,10,10,1,1,0
56,119.096007,0.023717,1548.248095,0.308323,0.257799,3.395268,8,8,1,1,0
57,209.806004,0.022704,3356.896059,0.363268,0.328137,3.863313,8,8,1,1,0
58,187.400584,0.01684,2811.008753,0.2526,0.344,3.872289,8,8,1,1,0
59,226.823393,0.042399,3402.350895,0.635985,0.329655,4.163708,8,8,1,1,0
60,206.29382,0.037287,3300.701116,0.596595,0.27889,3.404884,10,9,1,1,0
61,205.178535,0.036615,2872.499495,0.512609,0.280206,4.167258,10,10,1,1,0
62,136.485441,0.036255,1910.796178,0.507565,0.239833,4.459998,10,10,1,1,0
63,132.833336,0.016162,1859.666711,0.226266,0.369511,3.197252,8,8,1,1,0
64,176.598059,0.017512,2648.970887,0.262687,0.355154,3.976191,7,7,1,1,0
65,148.013086,0.017507,2368.209371,0.280117,0.442781,5.442849,7,7,1,1,0
66,190.283644,0.027861,2663.971013,0.39006,0.323606,3.291728,8,7,1,1,0
67,170.935418,0.025323,2222.16044,0.3292,0.2375,3.354755,8,7,1,1,0
68,279.463266,0.039755,4471.41226,0.636086,0.298941,3.33829,9,8,1,1,0
69,136.279004,0.034431,2453.022073,0.619753,0.453181,6.714601,9,9,1,1,0
70,169.396769,0.03601,2710.348304,0.57616,0.427081,3.685388,10,9,1,1,0
71,273.320354,0.02805,4373.12566,0.448796,0.318385,3.210748,9,9,1,1,0
72,170.257505,0.01563,2894.377578,0.265703,0.452046,5.133858,8,8,1,1,0
73,136.106037,0.024969,2449.908663,0.449445,0.449567,5.593764,8,8,1,1,0
74,131.408649,0.026028,1576.903783,0.312338,0.330291,2.837656,9,8,1,1,0
75,155.786835,0.034414,2025.228856,0.447387,0.268247,3.181007,10,10,1,1,0
76,162.898329,0.024029,2280.576612,0.336401,0.348335,3.378424,8,8,1,1,0
77,132.100516,0.036082,2113.608259,0.577311,0.407726,5.529137,10,10,1,1,0
78,334.268465,0.023995,6351.100831,0.455911,0.41322,4.409429,8,8,1,1,0
79,155.424903,0.021847,2642.223359,0.3714,0.548076,5.444431,8,8,1,1,0
80,338.876676,0.033563,6438.656853,0.637704,0.504912,5.254245,8,8,1,1,0
81,158.848698,0.037655,2541.579166,0.602472,0.366748,4.508207,10,9,1,1,0
82,149.293359,0.026578,2985.867188,0.53157,0.606668,6.231058,9,9,1,1,0
83,197.296313,0.025789,3551.333626,0.464201,0.363381,3.990801,9,9,1,1,0
84,144.636125,0.016023,2603.450258,0.288413,0.629597,5.536839,7,7,1,1,0
