slot,ap_id,tier,fidelity,trust,mismatch,uncertainty,twin_age,sync_triggered,coordination_triggered,queue_size,local_load
1,BS_0,BS,0.332871,0.800543,1.0,0.923803,1,1,1,2,0.0
1,BS_1,BS,0.332871,0.747617,1.0,1.203027,1,1,1,2,0.0
1,BS_2,BS,0.332871,0.68746,1.0,1.511399,1,1,1,2,0.0
1,BS_3,BS,0.332871,0.693375,1.0,1.96234,1,1,1,3,0.0
1,BS_4,BS,0.332871,0.699165,1.0,2.09949,1,1,1,5,0.0
1,HAP_0,HAP,0.904837,0.955849,0.0,0.0,1,0,0,0,0.0
1,HAP_1,HAP,0.904837,0.960845,0.0,0.0,1,0,0,0,0.0
1,HAP_2,HAP,0.904837,0.840682,0.0,0.0,1,0,0,0,0.0
1,LEO_0,LEO,0.904837,0.843984,0.0,0.0,1,0,0,0,0.0
1,LEO_1,LEO,0.904837,0.89178,0.0,0.0,1,0,0,0,0.0
2,BS_0,BS,0.429455,0.774004,0.745238,1.037834,1,1,1,3,0.655996
2,BS_1,BS,0.626272,0.772819,0.36797,0.888597,1,1,1,2,0.566944
2,BS_2,BS,0.641521,0.730607,0.343913,1.075552,1,1,1,2,0.7273
2,BS_3,BS,0.542788,0.716869,0.511037,1.481184,1,1,1,4,0.689028
2,BS_4,BS,0.544666,0.721233,0.507582,1.56756,1,1,1,5,0.635822
2,HAP_0,HAP,0.714362,0.942503,0.236365,0.043996,1,1,1,0,0.545458
2,HAP_1,HAP,0.486385,0.907271,0.620755,0.303452,1,1,1,1,0.636398
2,HAP_2,HAP,0.818731,0.888477,0.0,0.0,2,0,0,0,0.0
2,LEO_0,LEO,0.779007,0.885194,0.049736,0.001948,2,0,0,0,0.114775
2,LEO_1,LEO,0.818731,0.924246,0.0,0.0,2,0,0,0,0.0
3,BS_0,BS,0.628148,0.787573,0.364979,0.779495,1,1,1,3,0.783574
3,BS_1,BS,0.669375,0.793133,0.30141,0.649131,1,1,1,2,0.873172
3,BS_2,BS,0.719214,0.769254,0.229596,0.740621,1,1,1,2,0.786831
3,BS_3,BS,0.674226,0.752831,0.29419,1.030926,1,1,1,4,0.684417
3,BS_4,BS,0.684886,0.757298,0.278503,1.079995,1,1,1,4,0.81734
3,HAP_0,HAP,0.693113,0.926307,0.266562,0.084554,1,1,1,0,0.778781
3,HAP_1,HAP,0.490836,0.867285,0.611645,0.491856,1,1,1,2,0.388232
3,HAP_2,HAP,0.740818,0.921934,0.0,0.0,3,0,0,0,0.0
3,LEO_0,LEO,0.752203,0.898851,0.184749,0.028145,1,1,1,0,0.386172
3,LEO_1,LEO,0.740818,0.946972,0.0,0.0,3,0,0,0,0.0
4,BS_0,BS,0.672906,0.802539,0.29615,0.575739,1,1,1,2,0.875202
4,BS_1,BS,0.680754,0.807708,0.284554,0.485699,1,1,1,2,0.970856
4,BS_2,BS,0.683425,0.795782,0.280639,0.543426,1,1,1,1,0.704139
4,BS_3,BS,0.671486,0.777638,0.298262,0.740158,1,1,1,5,0.597187
4,BS_4,BS,0.669286,0.78047,0.301544,0.773604,1,1,1,5,0.994323
4,HAP_0,HAP,0.737104,0.917994,0.205026,0.088063,1,1,1,0,0.888136
4,HAP_1,HAP,0.572408,0.850949,0.457903,0.484826,1,1,1,2,0.69629
4,HAP_2,HAP,0.67032,0.945354,0.0,0.0,4,0,0,0,0.0
4,LEO_0,LEO,0.813584,0.914535,0.106306,0.027194,1,1,1,0,0.373224
4,LEO_1,LEO,0.67032,0.962881,0.0,0.0,4,0,0,0,0.0
5,BS_0,BS,0.769529,0.824836,0.161977,0.394892,1,1,1,3,0.962182
5,BS_1,BS,0.790755,0.830986,0.134766,0.330007,1,1,1,1,0.989576
5,BS_2,BS,0.617983,0.802003,0.381294,0.467717,1,1,1,2,0.936764
5,BS_3,BS,0.647382,0.791713,0.334818,0.569384,1,1,1,5,0.926563
5,BS_4,BS,0.633707,0.792278,0.356168,0.602741,1,1,1,3,0.285147
5,HAP_0,HAP,0.774332,0.91472,0.155755,0.076345,1,1,1,0,0.99173
5,HAP_1,HAP,0.58036,0.839679,0.444106,0.470456,1,1,1,2,0.390306
5,HAP_2,HAP,0.904837,0.961748,0.0,0.0,1,1,0,0,0.0
5,LEO_0,LEO,0.811158,0.934872,0.009292,0.017744,2,0,0,0,0.27517
5,LEO_1,LEO,0.904837,0.974016,0.0,0.0,1,1,0,0,0.0
6,BS_0,BS,0.758202,0.839021,0.176805,0.281297,1,1,1,3,0.9832
6,BS_1,BS,0.811752,0.849496,0.108561,0.223786,1,1,1,2,0.691462
6,BS_2,BS,0.777467,0.825868,0.151713,0.322142,1,1,1,2,0.976498
6,BS_3,BS,0.651533,0.802141,0.328427,0.455043,1,1,1,4,0.795469
6,BS_4,BS,0.7127,0.810788,0.238695,0.43665,1,1,1,4,0.42433
6,HAP_0,HAP,0.780554,0.9223,0.047751,0.05142,2,0,0,0,0.90828
6,HAP_1,HAP,0.650236,0.845234,0.33042,0.391773,1,1,1,2,0.181694
6,HAP_2,HAP,0.818731,0.973223,0.0,0.0,2,0,0,0,0.0
6,LEO_0,LEO,0.773967,0.932578,0.156226,0.030754,1,1,1,0,0.636795
6,LEO_1,LEO,0.818731,0.981811,0.0,0.0,2,0,0,0,0.0
7,BS_0,BS,0.67846,0.838918,0.28793,0.248129,1,1,1,5,0.970578
7,BS_1,BS,0.720287,0.851645,0.228105,0.186436,1,1,1,2,0.796257
7,BS_2,BS,0.814533,0.846362,0.10514,0.218098,1,1,1,2,0.670546
7,BS_3,BS,0.649096,0.809103,0.332175,0.382671,1,1,1,4,0.748373
7,BS_4,BS,0.682096,0.819681,0.282585,0.346708,1,1,1,3,0.749625
7,HAP_0,HAP,0.674925,0.92669,0.093154,0.040257,3,0,0,0,0.588576
7,HAP_1,HAP,0.655884,0.851781,0.321771,0.336188,1,1,1,2,0.227126
7,HAP_2,HAP,0.740818,0.981256,0.0,0.0,3,0,0,0,0.0
7,LEO_0,LEO,0.815222,0.945974,0.004295,0.020004,2,0,0,0,0.382023
7,LEO_1,LEO,0.740818,0.987268,0.0,0.0,3,0,0,0,0.0
8,BS_0,BS,0.691886,0.840598,0.268334,0.217987,1,1,1,4,0.992157
8,BS_1,BS,0.762053,0.858204,0.17174,0.14441,1,1,1,2,0.766819
8,BS_2,BS,0.793239,0.858182,0.131631,0.155408,1,1,1,3,0.755107
8,BS_3,BS,0.647093,0.813698,0.335265,0.337253,1,1,1,5,0.647112
8,BS_4,BS,0.670344,0.824301,0.299964,0.296218,1,1,1,3,0.752654
