slot,average_delay,average_energy,total_delay,total_energy,mission_cost,fidelity_cost,sync_trigger_count,coordination_trigger_count,one_hot_valid,resource_feasible,local_execution_count
1,107.7913,0.003145,862.330398,0.025157,0.189232,0.761301,4,4,1,1,0
2,66.977879,0.034484,535.823029,0.275871,0.194736,2.201138,10,10,1,1,0
3,110.365483,0.01493,993.289344,0.134371,0.217284,2.35468,7,7,1,1,0
4,112.505276,0.012436,900.042208,0.099485,0.177405,2.127959,8,8,1,1,0
5,98.27081,0.01774,884.437291,0.159663,0.237445,2.712907,8,8,1,1,0
6,100.023583,0.024827,1000.23583,0.248269,0.275297,2.489364,8,8,1,1,0
7,143.795591,0.020587,1006.569139,0.144112,0.153923,1.521044,7,7,1,1,0
8,73.700875,0.011084,589.607003,0.08867,0.16839,2.171609,8,8,1,1,0
9,182.112603,0.031978,1639.013425,0.287804,0.16739,2.118914,6,6,1,1,0
10,86.911961,0.032969,608.383726,0.230786,0.163732,1.749592,9,9,1,1,0
11,108.384193,0.022662,975.457734,0.203955,0.095487,1.893341,9,9,1,1,0
12,116.004038,0.014611,1044.036345,0.131498,0.135829,2.406699,8,8,1,1,0
13,94.772766,0.006951,663.409361,0.048654,0.072135,1.882403,7,7,1,1,0
14,85.020758,0.017095,765.186821,0.153858,0.131378,2.357872,8,8,1,1,0
15,91.816651,0.022063,826.349863,0.198568,0.142124,1.800329,9,8,1,1,0
16,126.700598,0.024058,1140.305385,0.216521,0.14372,2.020137,8,8,1,1,0
17,109.070845,0.007874,1090.708454,0.078738,0.139535,2.674117,7,7,1,1,0
18,89.115723,0.008257,712.925786,0.066059,0.122313,2.461676,7,7,1,1,0
19,111.608149,0.031096,892.865194,0.248765,0.12896,1.708881,9,7,1,1,0
20,135.909291,0.018445,1223.183621,0.166003,0.075025,1.891681,8,8,1,1,0
21,112.568052,0.022118,900.544419,0.176941,0.110885,1.636314,9,9,1,1,0
22,262.740808,0.006057,2364.667268,0.054514,0.122416,1.958493,6,6,1,1,0
23,123.871135,0.032286,867.097944,0.226003,0.091444,1.723436,9,9,1,1,0
24,146.234981,0.024831,1169.87985,0.19865,0.085786,1.804737,9,8,1,1,0
25,100.710799,0.024757,704.975592,0.173302,0.089967,1.510827,7,7,1,1,0
26,135.765916,0.039112,1221.893246,0.352004,0.106964,2.075396,10,10,1,1,0
27,210.342996,0.008897,1682.743968,0.071175,0.095773,1.637399,7,7,1,1,0
28,181.469877,0.041762,1633.228894,0.375858,0.127889,1.783121,9,9,1,1,0
29,70.312399,0.022025,421.874395,0.132152,0.137328,1.840823,9,9,1,1,0
30,235.400595,0.027763,1883.204764,0.2221,0.214021,1.124591,8,8,1,1,0
31,58.958198,0.035724,412.707385,0.250069,0.170272,2.002135,10,10,1,1,0
32,100.112188,0.008851,800.897501,0.070806,0.128685,2.14294,7,7,1,1,0
33,89.105254,0.019475,712.842031,0.155796,0.138599,2.450701,8,8,1,1,0
34,125.345764,0.021684,752.074586,0.130106,0.120126,1.114499,8,8,1,1,0
35,98.037084,0.021726,784.296669,0.173808,0.144649,2.404994,9,9,1,1,0
36,94.965935,0.009169,759.727477,0.073354,0.131425,2.341322,7,7,1,1,0
37,127.944426,0.034206,895.610979,0.23944,0.103131,1.171314,9,8,1,1,0
38,76.11065,0.02809,684.995853,0.252812,0.119866,2.438104,9,9,1,1,0
39,80.939607,0.021022,566.577247,0.147155,0.11042,2.02587,8,8,1,1,0
40,64.426295,0.020457,322.131475,0.102286,0.07029,1.164528,8,8,1,1,0
41,84.642843,0.024904,592.499901,0.174328,0.097392,1.725644,9,8,1,1,0
42,165.248538,0.019048,1652.485381,0.190479,0.111183,1.938154,8,8,1,1,0
43,122.840295,0.012195,982.722356,0.097559,0.076144,2.097945,7,7,1,1,0
44,124.429882,0.039521,995.439057,0.31617,0.11123,2.035444,8,8,1,1,0
45,69.826913,0.009472,488.788394,0.066303,0.129695,1.701448,7,7,1,1,0
46,74.406019,0.009837,520.842132,0.068857,0.070869,1.923413,7,7,1,1,0
47,82.403155,0.022101,824.031554,0.221015,0.162201,2.653778,8,8,1,1,0
48,96.447192,0.029524,675.130344,0.206669,0.088415,1.647419,9,9,1,1,0
49,118.773449,0.013935,1187.734495,0.139349,0.19206,2.59238,7,7,1,1,0
50,96.139146,0.015581,769.11317,0.124652,0.13662,2.03479,7,7,1,1,0
51,73.565028,0.010148,441.390167,0.060887,0.063621,1.687491,7,7,1,1,0
52,109.551334,0.018481,876.41067,0.147845,0.125005,2.213725,8,8,1,1,0
53,85.126535,0.015699,681.01228,0.125593,0.120048,1.495901,7,6,1,1,0
54,185.187319,0.018984,1296.31123,0.132889,0.089861,1.562251,7,7,1,1,0
55,83.917345,0.023375,587.421413,0.163625,0.129904,1.887389,9,8,1,1,0
56,103.403884,0.02323,723.827188,0.16261,0.075718,1.210228,9,8,1,1,0
57,101.564875,0.023468,812.519001,0.187745,0.074484,2.028254,9,9,1,1,0
