slot,ap_id,tier,fidelity,trust,mismatch,uncertainty,twin_age,sync_triggered,coordination_triggered,queue_size,local_load
1,BS_0,BS,0.332871,0.713787,1.0,1.297925,1,1,1,8,0.0
1,BS_1,BS,0.363217,0.857537,0.912755,0.374905,1,1,1,2,0.0
1,BS_2,BS,0.332871,0.692358,1.0,0.755434,1,1,1,3,0.0
1,BS_3,BS,0.332871,0.855458,1.0,1.300275,1,1,1,9,0.0
1,BS_4,BS,0.332871,0.771814,1.0,1.244376,1,1,1,7,0.0
1,HAP_0,HAP,0.904837,0.924044,0.0,0.0,1,0,0,0,0.0
1,HAP_1,HAP,0.332871,0.787486,1.0,1.211522,1,1,1,12,0.0
1,HAP_2,HAP,0.904837,0.879443,0.0,0.0,1,0,0,0,0.0
1,LEO_0,LEO,0.904837,0.835385,0.0,0.0,1,0,0,0,0.0
1,LEO_1,LEO,0.904837,0.948381,0.0,0.0,1,0,0,0,0.0
2,BS_0,BS,0.612203,0.732588,0.390691,1.107027,1,1,1,8,0.0
2,BS_1,BS,0.380375,0.820776,0.866599,0.637871,1,1,1,4,0.0
2,BS_2,BS,0.556652,0.710442,0.485815,0.710555,1,1,1,3,0.0
2,BS_3,BS,0.661777,0.850597,0.312826,1.084257,1,1,1,8,0.0
2,BS_4,BS,0.655395,0.7831,0.322517,1.042309,1,1,1,6,0.0
2,HAP_0,HAP,0.40657,0.879235,0.8,0.288,1,1,1,0,1.953691
2,HAP_1,HAP,0.661345,0.79618,0.31348,1.013439,1,1,1,10,0.0
2,HAP_2,HAP,0.40657,0.843555,0.8,0.288,1,1,1,0,2.128562
2,LEO_0,LEO,0.40657,0.808308,0.8,0.288,1,1,1,0,2.0251
2,LEO_1,LEO,0.40657,0.898705,0.8,0.288,1,1,1,0,2.137412
3,BS_0,BS,0.644756,0.750737,0.338883,0.937301,1,1,1,7,1.079367
3,BS_1,BS,0.682694,0.825067,0.281708,0.546008,1,1,1,2,0.82241
3,BS_2,BS,0.692884,0.737481,0.266893,0.600498,1,1,1,3,1.228302
3,BS_3,BS,0.627036,0.843472,0.366751,0.927933,1,1,1,8,1.212727
3,BS_4,BS,0.669984,0.79345,0.300501,0.874483,1,1,1,7,1.05347
3,HAP_0,HAP,0.715614,0.876192,0.234615,0.25517,1,1,1,0,1.339903
3,HAP_1,HAP,0.664149,0.803389,0.309249,0.853787,1,1,1,12,1.279328
3,HAP_2,HAP,0.73181,0.849326,0.212234,0.250669,1,1,1,0,1.297939
3,LEO_0,LEO,0.657047,0.813046,0.32,0.27648,1,1,1,0,1.53481
3,LEO_1,LEO,0.774059,0.897656,0.156107,0.241366,1,1,1,0,1.192701
4,BS_0,BS,0.653062,0.766025,0.326083,0.797689,1,1,1,7,1.294942
4,BS_1,BS,0.702156,0.829907,0.2536,0.465747,1,1,1,4,0.773294
4,BS_2,BS,0.657322,0.755838,0.319581,0.526358,1,1,1,2,0.979826
