slot,average_delay,average_energy,total_delay,total_energy,mission_cost,fidelity_cost,sync_trigger_count,coordination_trigger_count,one_hot_valid,resource_feasible,local_execution_count
1,521.487564,0.006787,21380.990136,0.278248,1.095951,3.901666,6,6,1,1,0
2,278.102121,0.043947,10845.982713,1.713924,1.70823,20.2028,10,10,1,1,0
3,301.400211,0.046789,11754.608233,1.824758,1.789501,11.621211,10,10,1,1,0
4,322.181638,0.041593,12887.265527,1.663739,1.565817,8.890819,10,10,1,1,0
5,353.349007,0.043291,14840.658281,1.818241,1.52262,9.216088,10,10,1,1,0
6,295.678582,0.030156,11827.143287,1.206221,1.697052,11.553702,8,8,1,1,0
7,429.718799,0.034766,19337.345948,1.564481,1.384984,11.220813,8,8,1,1,0
8,508.648425,0.019747,20854.585425,0.809609,1.166403,10.451264,7,7,1,1,0
9,263.295626,0.03568,9741.938174,1.32015,1.417309,11.494625,8,8,1,1,0
10,455.393457,0.041417,17304.951357,1.573857,1.177971,9.290269,10,10,1,1,0
11,447.358541,0.017112,19236.417258,0.735801,1.351294,10.462776,7,7,1,1,0
12,316.111046,0.03233,11063.886602,1.131553,1.050278,9.646497,9,9,1,1,0
13,272.650903,0.041675,9270.130715,1.416949,1.219161,10.536324,9,9,1,1,0
14,581.566099,0.038409,23262.64395,1.536363,1.276361,9.999142,9,9,1,1,0
15,282.040181,0.034141,10153.446529,1.229061,1.376591,11.044289,8,8,1,1,0
16,347.386514,0.038385,14590.233578,1.612171,1.409053,11.423737,9,9,1,1,0
17,368.347523,0.054784,17312.333573,2.574838,1.500564,13.801467,10,10,1,1,0
18,309.197929,0.040032,12986.313024,1.681327,1.518239,11.383738,8,8,1,1,0
19,329.96419,0.027549,14188.460191,1.184618,1.370453,11.892997,7,7,1,1,0
20,287.862495,0.032441,11802.362308,1.330092,1.257646,12.105293,8,8,1,1,0
21,341.495144,0.032443,13659.805752,1.297723,1.21815,10.479848,8,8,1,1,0
22,328.103701,0.035081,13780.35545,1.473405,1.365003,11.43403,9,9,1,1,0
23,373.830269,0.026372,15700.871311,1.107643,1.402546,10.336293,7,7,1,1,0
24,743.321618,0.17882,26016.256633,6.258689,1.113401,8.51268,8,8,1,1,0
25,402.951524,0.092496,14909.206406,3.422346,1.25511,12.275631,10,10,1,1,0
26,359.299043,0.038835,13294.064576,1.436903,1.151467,9.549608,9,9,1,1,0
27,284.313773,0.025578,11372.550903,1.023113,1.304426,12.171372,7,7,1,1,0
28,319.696967,0.036008,12787.87869,1.440318,1.19702,11.633516,8,8,1,1,0
29,294.283403,0.035171,11771.336122,1.406851,1.169141,13.123342,8,8,1,1,0
30,393.271156,0.036624,14944.303915,1.391711,1.146445,9.011049,8,7,1,1,0
31,646.208228,0.152138,23909.704439,5.62911,1.484106,9.547639,9,9,1,1,0
32,289.941543,0.039836,9858.012459,1.354408,1.100323,10.356229,9,9,1,1,0
33,347.235957,0.02633,13542.202342,1.026869,1.188834,9.87801,8,8,1,1,0
34,313.888047,0.030367,11927.74577,1.153942,1.1576,9.802944,9,9,1,1,0
35,608.042454,0.14422,25537.783072,6.057228,1.287698,10.344977,10,10,1,1,0
36,363.730074,0.034345,14912.933018,1.408129,1.178508,9.93523,8,8,1,1,0
37,366.804196,0.041195,15405.776221,1.730198,1.287821,9.553423,10,10,1,1,0
38,421.123647,0.035591,17266.06954,1.459234,1.307392,10.812914,9,9,1,1,0
39,296.801708,0.022441,12762.473443,0.964962,1.293542,12.798447,6,6,1,1,0
40,960.937562,0.043073,34593.752224,1.55062,0.910906,7.668371,7,7,1,1,0
41,669.559119,0.043953,23434.56918,1.53836,0.872709,9.702671,10,10,1,1,0
42,523.964105,0.022246,20958.564203,0.889856,1.155014,9.41981,7,7,1,1,0
43,341.39976,0.05292,15704.388976,2.434312,1.494376,14.382392,10,10,1,1,0
44,398.963818,0.050273,14761.661284,1.860103,1.007376,9.534107,10,10,1,1,0
45,280.196474,0.046753,10647.466018,1.77663,1.417434,11.563643,9,9,1,1,0
46,1015.567004,0.243135,37575.979161,8.995987,1.367602,8.920813,7,7,1,1,0
47,606.745306,0.139472,24876.557531,5.718361,1.348808,11.055206,10,10,1,1,0
48,266.9234,0.04478,9342.318994,1.567299,1.32605,10.898637,9,9,1,1,0
49,571.689464,0.0225,20009.131256,0.787509,0.975893,8.512506,7,7,1,1,0
