slot,ap_id,tier,fidelity,trust,mismatch,uncertainty,twin_age,sync_triggered,coordination_triggered,queue_size,local_load
1,BS_0,BS,0.332871,0.791414,1.0,2.211793,1,1,1,6,0.0
1,BS_1,BS,0.332871,0.741496,1.0,1.961179,1,1,1,4,0.0
1,BS_2,BS,0.332871,0.684062,1.0,2.060074,1,1,1,6,0.0
1,BS_3,BS,0.332871,0.693375,1.0,2.421234,1,1,1,10,0.0
1,BS_4,BS,0.332871,0.699165,1.0,2.7125,1,1,1,12,0.0
1,HAP_0,HAP,0.904837,0.955849,0.0,0.0,1,0,0,0,0.0
1,HAP_1,HAP,0.332871,0.850996,1.0,1.619941,1,1,1,5,0.0
1,HAP_2,HAP,0.904837,0.840682,0.0,0.0,1,0,0,0,0.0
1,LEO_0,LEO,0.904837,0.843984,0.0,0.0,1,0,0,0,0.0
1,LEO_1,LEO,0.904837,0.89178,0.0,0.0,1,0,0,0,0.0
2,BS_0,BS,0.545876,0.786007,0.505364,1.638787,1,1,1,5,0.0
2,BS_1,BS,0.663582,0.771784,0.310102,1.350495,1,1,1,3,0.0
2,BS_2,BS,0.522274,0.706883,0.549563,1.576889,1,1,1,6,0.0
2,BS_3,BS,0.531547,0.714986,0.531963,1.796653,1,1,1,8,0.0
2,BS_4,BS,0.493394,0.712336,0.606447,2.05275,1,1,1,13,0.0
2,HAP_0,HAP,0.472367,0.895969,0.65,0.332719,1,1,1,0,2.081466
2,HAP_1,HAP,0.558411,0.832096,0.48266,1.236418,1,1,1,6,0.0
2,HAP_2,HAP,0.472367,0.815352,0.65,0.332719,1,1,1,0,2.187301
2,LEO_0,LEO,0.472367,0.817664,0.65,0.332719,1,1,1,0,2.581905
2,LEO_1,LEO,0.472367,0.851121,0.65,0.332719,1,1,1,0,1.954848
3,BS_0,BS,0.639889,0.796523,0.346461,1.159739,1,1,1,7,0.930301
3,BS_1,BS,0.668003,0.791538,0.303462,0.950342,1,1,1,1,1.081618
3,BS_2,BS,0.668285,0.745044,0.303041,1.097297,1,1,1,6,1.323937
3,BS_3,BS,0.684114,0.752823,0.279631,1.229402,1,1,1,9,1.036115
3,BS_4,BS,0.670914,0.749215,0.299114,1.404745,1,1,1,14,0.588218
3,HAP_0,HAP,0.600216,0.871495,0.410465,0.348946,1,1,1,0,1.397227
3,HAP_1,HAP,0.678631,0.834895,0.287678,0.868845,1,1,1,8,1.109362
3,HAP_2,HAP,0.629951,0.820503,0.362113,0.319529,1,1,1,0,1.285645
3,LEO_0,LEO,0.574072,0.811671,0.455,0.379299,1,1,1,0,1.503827
3,LEO_1,LEO,0.645853,0.848345,0.337183,0.3058,1,1,1,0,1.228114
4,BS_0,BS,0.666391,0.807537,0.305879,0.827511,1,1,1,7,0.651186
4,BS_1,BS,0.723099,0.811783,0.224209,0.65731,1,1,1,3,1.402188
4,BS_2,BS,0.672387,0.772308,0.296921,0.78267,1,1,1,6,1.071602
4,BS_3,BS,0.66585,0.776874,0.30669,0.873183,1,1,1,9,1.197426
4,BS_4,BS,0.658041,0.773286,0.318489,0.992964,1,1,1,10,1.000615
