slot,ap_id,tier,fidelity,trust,mismatch,uncertainty,twin_age,sync_triggered,coordination_triggered,queue_size,local_load
1,BS_0,BS,0.332871,0.791414,1.0,2.30828,1,1,1,7,0.0
1,BS_1,BS,0.332871,0.742594,1.0,1.801436,1,1,1,3,0.0
1,BS_2,BS,0.332871,0.684062,1.0,2.001019,1,1,1,3,0.0
1,BS_3,BS,0.332871,0.693375,1.0,2.110517,1,1,1,8,0.0
1,BS_4,BS,0.332871,0.699165,1.0,2.234932,1,1,1,8,0.0
1,HAP_0,HAP,0.904837,0.955849,0.0,0.0,1,0,0,0,0.0
1,HAP_1,HAP,0.332871,0.848345,1.0,1.985591,1,1,1,6,0.0
1,HAP_2,HAP,0.904837,0.840682,0.0,0.0,1,0,0,0,0.0
1,LEO_0,LEO,0.904837,0.843984,0.0,0.0,1,0,0,0,0.0
1,LEO_1,LEO,0.904837,0.89178,0.0,0.0,1,0,0,0,0.0
2,BS_0,BS,0.550853,0.786824,0.496287,1.694343,1,1,1,7,0.0
2,BS_1,BS,0.537935,0.750899,0.520017,1.383887,1,1,1,3,0.0
2,BS_2,BS,0.529581,0.708133,0.53567,1.526629,1,1,1,4,0.0
2,BS_3,BS,0.495769,0.708714,0.601646,1.656894,1,1,1,7,0.0
2,BS_4,BS,0.517387,0.716609,0.558963,1.698752,1,1,1,7,0.0
2,HAP_0,HAP,0.472367,0.895969,0.65,0.332719,1,1,1,0,1.604881
2,HAP_1,HAP,0.648943,0.84405,0.33241,1.37765,1,1,1,5,0.0
2,HAP_2,HAP,0.472367,0.815352,0.65,0.332719,1,1,1,0,2.236245
2,LEO_0,LEO,0.472367,0.817664,0.65,0.332719,1,1,1,0,2.220887
2,LEO_1,LEO,0.472367,0.851121,0.65,0.332719,1,1,1,0,1.534465
3,BS_0,BS,0.676831,0.802147,0.290334,1.167705,1,1,1,7,1.167641
3,BS_1,BS,0.683697,0.778042,0.280241,0.961373,1,1,1,3,0.866464
3,BS_2,BS,0.687974,0.748533,0.274005,1.051433,1,1,1,4,0.787719
3,BS_3,BS,0.653567,0.744322,0.32531,1.160319,1,1,1,8,1.02058
3,BS_4,BS,0.68382,0.753921,0.28006,1.165955,1,1,1,7,0.423629
3,HAP_0,HAP,0.7145,0.891103,0.236173,0.260192,1,1,1,0,0.995014
3,HAP_1,HAP,0.696529,0.845705,0.261646,0.949384,1,1,1,5,1.061167
3,HAP_2,HAP,0.795589,0.846765,0.128673,0.229306,1,1,1,0,0.746937
3,LEO_0,LEO,0.704336,0.834677,0.2505,0.265683,1,1,1,0,1.028078
3,LEO_1,LEO,0.667746,0.852096,0.303848,0.288972,1,1,1,0,1.151187
4,BS_0,BS,0.671744,0.812193,0.297878,0.828884,1,1,1,8,0.766819
4,BS_1,BS,0.670512,0.795202,0.299713,0.695632,1,1,1,3,1.389215
4,BS_2,BS,0.657983,0.772801,0.318576,0.763356,1,1,1,3,0.433902
4,BS_3,BS,0.672363,0.771799,0.296957,0.823652,1,1,1,8,0.414291
4,BS_4,BS,0.659371,0.776763,0.316468,0.836741,1,1,1,9,0.28968
4,HAP_0,HAP,0.707614,0.883153,0.245856,0.216725,1,1,1,0,1.364614
4,HAP_1,HAP,0.699461,0.846645,0.257445,0.669293,1,1,1,5,1.185329
4,HAP_2,HAP,0.782314,0.864978,0.145499,0.16572,1,1,1,0,1.058599
4,LEO_0,LEO,0.72756,0.846573,0.218058,0.210139,1,1,1,0,1.310385
4,LEO_1,LEO,0.755368,0.862205,0.18055,0.213503,1,1,1,0,1.260761
5,BS_0,BS,0.65719,0.817255,0.319781,0.619305,1,1,1,8,1.030449
5,BS_1,BS,0.615973,0.799549,0.384551,0.568616,1,1,1,2,1.111119
5,BS_2,BS,0.674482,0.792018,0.293811,0.564162,1,1,1,4,0.982198
5,BS_3,BS,0.633032,0.785608,0.357234,0.635871,1,1,1,6,1.202686
5,BS_4,BS,0.619654,0.78716,0.378594,0.656756,1,1,1,5,1.05929
5,HAP_0,HAP,0.8131,0.894435,0.106901,0.149871,1,1,1,0,0.787531
5,HAP_1,HAP,0.675626,0.843974,0.292115,0.502239,1,1,1,7,1.008483
5,HAP_2,HAP,0.742122,0.880917,0.098241,0.115318,2,0,0,0,1.086647
5,LEO_0,LEO,0.758199,0.867601,0.076809,0.141236,2,0,0,0,1.206203
5,LEO_1,LEO,0.800596,0.873183,0.122399,0.150575,1,1,1,0,1.337458
6,BS_0,BS,0.647555,0.819469,0.334552,0.490689,1,1,1,7,0.0
6,BS_1,BS,0.749389,0.820225,0.188498,0.397582,1,1,1,3,0.6633
6,BS_2,BS,0.662369,0.803839,0.311932,0.44333,1,1,1,3,0.485032
6,BS_3,BS,0.629739,0.794805,0.362451,0.516771,1,1,1,6,0.0
6,BS_4,BS,0.649244,0.798637,0.331946,0.513665,1,1,1,7,0.0
6,HAP_0,HAP,0.775062,0.893696,0.154813,0.11629,1,1,1,0,1.38698
6,HAP_1,HAP,0.657711,0.839612,0.318989,0.406587,1,1,1,6,0.546603
6,HAP_2,HAP,0.783625,0.886945,0.143825,0.091247,1,1,1,0,1.153622
6,LEO_0,LEO,0.737645,0.867979,0.204292,0.12467,1,1,1,0,1.610896
6,LEO_1,LEO,0.752515,0.88336,0.084334,0.103475,2,0,0,0,1.385393
7,BS_0,BS,0.64781,0.821054,0.334157,0.406881,1,1,1,6,0.717961
7,BS_1,BS,0.707598,0.82953,0.245879,0.306038,1,1,1,2,0.699592
7,BS_2,BS,0.678206,0.81424,0.288304,0.353621,1,1,1,4,1.094978
7,BS_3,BS,0.643751,0.803224,0.340443,0.427173,1,1,1,8,0.258192
7,BS_4,BS,0.641015,0.805523,0.344702,0.427453,1,1,1,8,0.652911
7,HAP_0,HAP,0.761645,0.900199,0.072275,0.079702,2,0,0,0,1.273466
7,HAP_1,HAP,0.683972,0.840057,0.279839,0.32595,1,1,1,4,0.651774
7,HAP_2,HAP,0.74624,0.898985,0.092708,0.066079,2,0,0,0,0.786697
7,LEO_0,LEO,0.729673,0.873715,0.215158,0.117491,1,1,1,0,0.735509
7,LEO_1,LEO,0.818553,0.893207,0.100217,0.075168,1,1,1,0,0.925992
8,BS_0,BS,0.624945,0.81893,0.370092,0.372335,1,1,1,5,0.232751
8,BS_1,BS,0.528856,0.81687,0.537039,0.426048,1,1,1,1,0.452735
8,BS_2,BS,0.665845,0.819865,0.306699,0.303929,1,1,1,5,0.237814
8,BS_3,BS,0.648544,0.809784,0.333026,0.365001,1,1,1,7,0.53692
8,BS_4,BS,0.639078,0.81007,0.347729,0.373065,1,1,1,6,0.0
8,HAP_0,HAP,0.697558,0.908822,0.060169,0.054657,3,0,0,0,0.953214
8,HAP_1,HAP,0.730394,0.846386,0.214172,0.24799,1,1,1,4,0.522158
8,HAP_2,HAP,0.79426,0.904872,0.130344,0.056331,1,1,1,0,0.815382
8,LEO_0,LEO,0.791329,0.886353,0.134041,0.090518,1,1,1,0,0.831498
8,LEO_1,LEO,0.779527,0.891559,0.149068,0.066358,1,1,1,0,2.445962
9,BS_0,BS,0.64577,0.820393,0.337312,0.331619,1,1,1,6,0.538024
9,BS_1,BS,0.746967,0.835718,0.191734,0.305882,1,1,1,1,0.771379
9,BS_2,BS,0.641494,0.820449,0.343955,0.290719,1,1,1,5,0.217744
9,BS_3,BS,0.641028,0.813328,0.344683,0.330811,1,1,1,8,0.703679
9,BS_4,BS,0.644751,0.814049,0.338891,0.332935,1,1,1,5,0.326083
9,HAP_0,HAP,0.661232,0.917383,0.01365,0.035674,4,0,0,0,1.230541
9,HAP_1,HAP,0.829662,0.862207,0.086737,0.167118,1,1,1,6,1.088779
9,HAP_2,HAP,0.809347,0.9184,0.011527,0.03672,2,0,0,0,0.97766
9,LEO_0,LEO,0.815448,0.905936,0.004018,0.05885,2,0,0,0,0.977931
9,LEO_1,LEO,0.747423,0.898846,0.091124,0.049672,2,0,0,0,1.020582
10,BS_0,BS,0.627153,0.818784,0.366564,0.321368,1,1,1,7,0.26625
10,BS_1,BS,0.617073,0.829336,0.382768,0.314201,1,1,1,2,1.397826
10,BS_2,BS,0.649785,0.822014,0.331114,0.275306,1,1,1,4,0.768818
10,BS_3,BS,0.647741,0.816745,0.334265,0.303017,1,1,1,6,0.541236
10,BS_4,BS,0.635546,0.81554,0.35327,0.314687,1,1,1,6,0.475823
10,HAP_0,HAP,0.797543,0.916392,0.12622,0.035734,1,1,1,0,0.84814
10,HAP_1,HAP,0.802007,0.870202,0.120638,0.120088,1,1,1,5,1.053397
10,HAP_2,HAP,0.801758,0.91556,0.120949,0.035388,1,1,1,0,1.184013
10,LEO_0,LEO,0.691853,0.912223,0.068382,0.041935,3,0,0,0,1.11036
10,LEO_1,LEO,0.815494,0.903079,0.103961,0.040798,1,1,1,0,1.106697
11,BS_0,BS,0.648356,0.82065,0.333315,0.29638,1,1,1,6,0.763848
11,BS_1,BS,0.750547,0.845226,0.186954,0.231755,1,1,1,1,0.62215
11,BS_2,BS,0.645397,0.8225,0.33789,0.268858,1,1,1,4,0.492413
11,BS_3,BS,0.645912,0.818884,0.337092,0.286445,1,1,1,8,0.713477
11,BS_4,BS,0.638445,0.816993,0.34872,0.300311,1,1,1,6,0.360325
11,HAP_0,HAP,0.779228,0.922725,0.049452,0.025153,2,0,0,0,0.948939
11,HAP_1,HAP,0.745224,0.86918,0.194071,0.107717,1,1,1,6,1.377728
11,HAP_2,HAP,0.813602,0.924986,0.006283,0.023033,2,0,0,0,0.983445
11,LEO_0,LEO,0.65476,0.922731,0.023487,0.027692,4,0,0,0,0.839879
11,LEO_1,LEO,0.74363,0.903757,0.096211,0.033808,2,0,0,0,1.42306
12,BS_0,BS,0.634166,0.819965,0.355445,0.292141,1,1,1,8,0.717578
12,BS_1,BS,0.792338,0.860078,0.132767,0.164522,1,1,1,2,0.560093
12,BS_2,BS,0.585948,0.815249,0.434524,0.323446,1,1,1,2,0.408769
12,BS_3,BS,0.630399,0.818192,0.361402,0.289046,1,1,1,9,0.480688
12,BS_4,BS,0.64478,0.818899,0.338847,0.285621,1,1,1,5,0.593793
12,HAP_0,HAP,0.723634,0.928913,0.023469,0.016783,3,0,0,0,1.01316
12,HAP_1,HAP,0.711101,0.864243,0.240941,0.115732,1,1,1,6,1.046159
12,HAP_2,HAP,0.798048,0.91788,0.125586,0.027392,1,1,1,0,1.327026
12,LEO_0,LEO,0.790072,0.922517,0.135631,0.032487,1,1,1,0,0.655285
12,LEO_1,LEO,0.703292,0.911547,0.051983,0.024103,3,0,0,0,0.973976
13,BS_0,BS,0.641663,0.820543,0.343692,0.282914,1,1,1,5,0.681301
13,BS_1,BS,0.751947,0.863901,0.18509,0.133918,1,1,1,2,0.971731
13,BS_2,BS,0.713997,0.827242,0.236877,0.254427,1,1,1,5,0.99093
13,BS_3,BS,0.634946,0.818355,0.354215,0.286686,1,1,1,6,0.534448
13,BS_4,BS,0.646798,0.820514,0.335721,0.274412,1,1,1,6,0.252829
13,HAP_0,HAP,0.648209,0.931055,0.033543,0.011795,4,0,0,0,1.12374
13,HAP_1,HAP,0.68293,0.857148,0.281362,0.137568,1,1,1,5,0.906151
13,HAP_2,HAP,0.771605,0.918528,0.059282,0.020572,2,0,0,0,1.255885
13,LEO_0,LEO,0.738547,0.91066,0.203071,0.053591,1,1,1,0,1.324037
13,LEO_1,LEO,0.64008,0.917392,0.046163,0.017345,4,0,0,0,1.107102
14,BS_0,BS,0.640965,0.82085,0.344781,0.277507,1,1,1,7,0.346048
14,BS_1,BS,0.787492,0.870081,0.138902,0.10224,1,1,1,2,0.662915
14,BS_2,BS,0.706753,0.834469,0.247074,0.213451,1,1,1,5,0.544234
14,BS_3,BS,0.646403,0.820079,0.336333,0.275428,1,1,1,9,0.733005
14,BS_4,BS,0.63114,0.81944,0.360227,0.280556,1,1,1,4,0.276988
14,HAP_0,HAP,0.875885,0.934133,0.03252,0.0085,1,1,0,0,0.925239
14,HAP_1,HAP,0.721104,0.857077,0.226971,0.129988,1,1,1,7,0.814102
14,HAP_2,HAP,0.719336,0.923664,0.029427,0.014054,3,0,0,0,1.038794
14,LEO_0,LEO,0.803408,0.908861,0.118893,0.045966,1,1,1,0,1.232025
14,LEO_1,LEO,0.742248,0.91123,0.198071,0.04217,1,1,1,0,0.751843
15,BS_0,BS,0.640423,0.820989,0.345626,0.274453,1,1,1,7,0.597761
15,BS_1,BS,0.695481,0.865736,0.263151,0.120989,1,1,1,1,0.862374
15,BS_2,BS,0.677163,0.835589,0.289844,0.204901,1,1,1,5,1.11835
15,BS_3,BS,0.635954,0.819818,0.352629,0.276952,1,1,1,7,0.490977
15,BS_4,BS,0.644845,0.820621,0.338745,0.272726,1,1,1,6,0.574933
15,HAP_0,HAP,0.753647,0.929639,0.082831,0.010928,2,0,0,0,1.196011
15,HAP_1,HAP,0.660729,0.849157,0.314412,0.16234,1,1,1,5,0.850474
15,HAP_2,HAP,0.637162,0.925822,0.050731,0.011162,4,0,0,0,1.06128
