slot,average_delay,average_energy,total_delay,total_energy,mission_cost,fidelity_cost,sync_trigger_count,coordination_trigger_count,one_hot_valid,resource_feasible,local_execution_count
1,108.195212,0.008751,1406.537751,0.113768,0.372506,1.237114,4,4,1,1,0
2,123.084341,0.039795,1600.096439,0.517332,0.333224,4.029177,10,10,1,1,0
3,171.171068,0.011111,3081.079216,0.199991,0.481393,3.637985,6,6,1,1,0
4,113.244742,0.037123,1811.915876,0.593974,0.457261,4.642028,10,10,1,1,0
5,137.797444,0.012356,2066.961655,0.185345,0.421614,3.452302,6,6,1,1,0
6,219.89418,0.024296,3958.095235,0.437332,0.324103,4.305499,6,6,1,1,0
7,144.359366,0.036266,2165.390494,0.543989,0.315558,4.679492,9,9,1,1,0
8,275.96991,0.023833,3587.608826,0.30983,0.195941,2.79472,7,7,1,1,0
9,141.770795,0.023776,2268.332721,0.380412,0.352267,5.173181,8,8,1,1,0
10,131.682281,0.018813,1843.551929,0.263381,0.300427,3.96662,7,7,1,1,0
11,125.15636,0.026277,2002.501753,0.420428,0.296111,3.840947,8,7,1,1,0
12,215.031048,0.026681,3440.496771,0.426897,0.360544,3.472277,8,8,1,1,0
13,240.199143,0.027176,4323.584575,0.489169,0.343439,4.158221,8,8,1,1,0
14,178.664677,0.018266,3037.29951,0.310528,0.366529,4.989089,8,8,1,1,0
15,157.524683,0.033963,2362.870241,0.509443,0.339894,3.370664,9,8,1,1,0
16,127.533535,0.026354,1657.935958,0.342603,0.327302,3.07836,8,8,1,1,0
17,157.504294,0.021225,2047.55582,0.275923,0.248781,2.867444,7,7,1,1,0
18,135.482027,0.012818,2438.676491,0.230718,0.353608,5.129431,6,6,1,1,0
19,126.055839,0.035963,1890.837583,0.539447,0.248536,3.261428,9,8,1,1,0
20,172.416767,0.037428,2931.085038,0.63628,0.34795,3.582786,9,8,1,1,0
21,118.792736,0.031301,1781.891037,0.469516,0.334694,3.831606,8,8,1,1,0
22,182.53247,0.012,3468.116923,0.227993,0.34211,5.034602,5,5,1,1,0
23,139.702247,0.022958,2374.938202,0.390283,0.374758,4.467946,8,8,1,1,0
24,198.472995,0.00824,3572.513912,0.148324,0.270064,4.700908,5,5,1,1,0
25,155.341828,0.038716,2485.469255,0.61946,0.290084,4.026311,10,9,1,1,0
26,153.363823,0.031316,2300.457348,0.469738,0.311515,3.548192,8,8,1,1,0
27,189.803435,0.029196,3226.65839,0.496324,0.277706,4.099693,8,8,1,1,0
28,131.722233,0.02068,2239.277965,0.351553,0.34998,5.315442,6,6,1,1,0
29,122.771085,0.024469,1841.566271,0.367039,0.234896,4.751004,7,7,1,1,0
30,163.079785,0.019842,2772.356345,0.33731,0.320727,4.136919,6,5,1,1,0
31,214.213952,0.019261,3427.423229,0.308169,0.215185,3.48395,7,6,1,1,0
32,406.401003,0.106567,5689.614043,1.491939,0.436499,3.095006,8,8,1,1,0
33,135.244114,0.025325,1893.417589,0.354548,0.21832,3.793982,8,8,1,1,0
34,133.99736,0.025383,2277.955114,0.431503,0.30598,4.819523,8,8,1,1,0
35,198.044807,0.024658,3564.80653,0.443835,0.359278,4.01688,7,6,1,1,0
36,125.111679,0.040294,1251.116786,0.402943,0.127968,1.646532,10,9,1,1,0
37,154.180557,0.022321,2929.430575,0.424107,0.416655,5.810016,7,7,1,1,0
38,195.812056,0.023162,3132.9929,0.370595,0.29404,3.800029,7,7,1,1,0
39,208.536831,0.030421,3753.662964,0.547573,0.357938,5.019862,8,8,1,1,0
40,158.176569,0.030947,2689.001669,0.526103,0.297419,3.822275,9,8,1,1,0
41,134.887371,0.02981,1888.423194,0.417343,0.285514,3.558028,9,9,1,1,0
42,208.939604,0.015641,3551.973263,0.265901,0.283265,3.546353,6,6,1,1,0
43,253.112959,0.045298,4049.807338,0.724774,0.26385,2.691433,9,8,1,1,0
44,125.53543,0.038563,1883.031453,0.578443,0.402682,5.326372,10,10,1,1,0
45,159.168185,0.033525,2705.859138,0.569917,0.326641,4.365941,9,9,1,1,0
46,178.152272,0.021309,3384.893168,0.404877,0.404947,4.392557,7,7,1,1,0
47,168.235277,0.021316,2187.058598,0.277104,0.281577,2.810807,7,7,1,1,0
48,124.637393,0.037996,1994.198283,0.607931,0.292291,3.405558,10,10,1,1,0
49,153.379394,0.030848,3067.587889,0.616967,0.476542,5.439695,9,9,1,1,0
50,193.973929,0.030498,3685.504644,0.579458,0.337005,4.296132,8,8,1,1,0
51,130.562427,0.024106,1958.4364,0.361592,0.430352,4.282951,7,7,1,1,0
52,151.0473,0.037301,2567.804093,0.634121,0.406932,3.973103,9,9,1,1,0
53,143.948944,0.024551,2015.285213,0.343709,0.18544,3.940809,8,8,1,1,0
54,149.778051,0.028393,2396.448813,0.454287,0.279892,3.59678,8,7,1,1,0
55,159.851992,0.036637,3037.187852,0.696108,0.414771,4.922506,8,8,1,1,0
56,124.698017,0.011568,1745.772232,0.161948,0.302081,3.770506,6,6,1,1,0
57,218.92472,0.01893,3721.720242,0.32181,0.308811,3.950142,6,5,1,1,0
58,145.927741,0.020321,2772.627088,0.386093,0.469933,5.991022,7,7,1,1,0
59,339.340554,0.051335,5090.108305,0.770022,0.218851,1.699358,9,7,1,1,0
