slot,average_delay,average_energy,total_delay,total_energy,mission_cost,fidelity_cost,sync_trigger_count,coordination_trigger_count,one_hot_valid,resource_feasible,local_execution_count
1,266.227937,0.005602,3460.963186,0.072823,0.304884,1.237114,4,4,1,1,0
2,262.278614,0.036592,4458.73644,0.622067,0.582898,5.732421,10,10,1,1,0
3,353.606952,0.011192,5304.104275,0.167882,0.372484,3.896587,7,7,1,1,0
4,250.55047,0.036687,4259.357993,0.62368,0.587964,5.208555,10,10,1,1,0
5,243.082555,0.00784,3403.155768,0.109758,0.421487,3.259447,6,6,1,1,0
6,316.873662,0.02786,5703.725915,0.501473,0.483369,5.752818,5,5,1,1,0
7,1115.308542,0.070116,15614.319591,0.981625,0.370927,3.274458,7,7,1,1,0
8,377.344535,0.035263,6792.201634,0.634741,0.514409,6.181426,10,10,1,1,0
9,459.129581,0.013566,6427.814138,0.189918,0.329563,3.463946,8,8,1,1,0
10,280.716342,0.03614,4772.177818,0.614378,0.531493,6.249261,10,10,1,1,0
11,610.99162,0.027382,9775.865912,0.438105,0.440483,3.620925,9,9,1,1,0
12,597.25523,0.073858,10153.338902,1.255578,0.510308,4.629843,9,9,1,1,0
13,385.641065,0.031554,6941.539169,0.567978,0.487837,4.359257,9,9,1,1,0
14,425.585331,0.038377,5958.194639,0.537276,0.325053,2.863821,10,9,1,1,0
15,285.954565,0.039149,4861.22761,0.665534,0.619629,5.442901,10,10,1,1,0
16,242.576685,0.03625,3881.226955,0.58,0.538093,3.837771,10,10,1,1,0
17,251.667912,0.034342,3775.018683,0.51513,0.391586,3.500182,9,9,1,1,0
18,270.654937,0.02846,5142.443798,0.540737,0.500827,5.329038,8,8,1,1,0
19,599.48221,0.011537,10790.679783,0.207666,0.395885,4.295987,6,6,1,1,0
20,325.712634,0.036812,6188.540043,0.699425,0.519628,6.180824,9,9,1,1,0
21,219.66745,0.025528,3075.344298,0.357398,0.33177,3.393787,9,8,1,1,0
22,233.455404,0.024588,3735.286468,0.393404,0.342955,4.678466,8,8,1,1,0
23,522.92763,0.038516,8366.842083,0.616259,0.400019,2.596601,8,8,1,1,0
24,775.171798,0.111215,10077.233371,1.445794,0.326608,3.180893,10,10,1,1,0
25,271.732868,0.0302,4075.993021,0.452994,0.397483,4.819921,9,9,1,1,0
26,210.835792,0.036451,2951.701094,0.510315,0.38669,3.712277,10,10,1,1,0
27,408.90079,0.016709,7769.115009,0.317462,0.44707,3.949144,7,7,1,1,0
28,243.93387,0.027379,3902.941917,0.438069,0.432443,4.695969,8,8,1,1,0
29,266.328476,0.015896,4527.584099,0.270229,0.378159,4.64726,6,6,1,1,0
30,231.846754,0.021941,3014.007804,0.285238,0.314493,3.57604,7,6,1,1,0
31,333.709506,0.034363,5339.352092,0.549812,0.256973,3.669743,8,7,1,1,0
