slot,ap_id,tier,fidelity,trust,mismatch,uncertainty,twin_age,sync_triggered,coordination_triggered,queue_size,local_load
1,BS_0,BS,0.332871,0.797214,1.0,2.294192,1,1,1,8,0.0
1,BS_1,BS,0.332871,0.717848,1.0,2.219355,1,1,1,7,0.0
1,BS_2,BS,0.332871,0.805954,1.0,2.101195,1,1,1,5,0.0
1,BS_3,BS,0.332871,0.724777,1.0,0.913051,1,1,1,3,0.0
1,BS_4,BS,0.332871,0.82409,1.0,2.373835,1,1,1,8,0.0
1,HAP_0,HAP,0.904837,0.838271,0.0,0.0,1,0,0,0,0.0
1,HAP_1,HAP,0.904837,0.931704,0.0,0.0,1,0,0,0,0.0
1,HAP_2,HAP,0.904837,0.920331,0.0,0.0,1,0,0,0,0.0
1,LEO_0,LEO,0.904837,0.834924,0.0,0.0,1,0,0,0,0.0
1,LEO_1,LEO,0.904837,0.922126,0.0,0.0,1,0,0,0,0.0
2,BS_0,BS,0.509375,0.783839,0.574571,1.751204,1,1,1,11,0.0
2,BS_1,BS,0.547434,0.734767,0.502513,1.64144,1,1,1,4,0.0
2,BS_2,BS,0.544198,0.795908,0.508441,1.569356,1,1,1,4,0.756853
2,BS_3,BS,0.42526,0.720335,0.755055,1.042444,1,1,1,4,0.774055
2,BS_4,BS,0.530892,0.806375,0.533196,1.766878,1,1,1,8,0.691048
2,HAP_0,HAP,0.606422,0.84177,0.400179,0.126113,1,1,1,0,0.923491
2,HAP_1,HAP,0.597817,0.905565,0.41447,0.135281,1,1,1,0,0.956469
2,HAP_2,HAP,0.587688,0.895682,0.431559,0.146666,1,1,1,0,0.995905
2,LEO_0,LEO,0.605156,0.839192,0.402268,0.127433,1,1,1,0,0.928312
2,LEO_1,LEO,0.602225,0.899686,0.407125,0.130529,1,1,1,0,0.939519
3,BS_0,BS,0.651797,0.796665,0.328022,1.223016,1,1,1,12,0.93604
3,BS_1,BS,0.681237,0.766291,0.283845,1.130383,1,1,1,4,0.928768
3,BS_2,BS,0.687915,0.809968,0.27409,1.079242,1,1,1,4,0.0
3,BS_3,BS,0.645766,0.75351,0.337318,0.767193,1,1,1,4,0.0
3,BS_4,BS,0.679053,0.816128,0.287055,1.213361,1,1,1,9,0.244589
3,HAP_0,HAP,0.802476,0.875283,0.120054,0.093324,1,1,1,0,0.0
3,HAP_1,HAP,0.799043,0.919441,0.124341,0.100108,1,1,1,0,0.0
3,HAP_2,HAP,0.794957,0.911926,0.129468,0.108533,1,1,1,0,0.0
