slot,average_delay,average_energy,total_delay,total_energy,mission_cost,fidelity_cost,sync_trigger_count,coordination_trigger_count,one_hot_valid,resource_feasible,local_execution_count
1,391.799879,0.007893,12145.796253,0.244683,0.979409,2.95004,6,6,1,1,0
2,256.954911,0.049644,8736.466959,1.687905,1.776661,16.895235,10,10,1,1,0
3,308.041544,0.040421,10165.370962,1.3339,1.265294,7.223994,10,10,1,1,0
4,317.769536,0.026263,8897.546995,0.735374,0.779052,6.161773,9,9,1,1,0
5,283.782169,0.051021,9932.375919,1.78575,1.28112,11.126371,10,10,1,1,0
6,278.558915,0.025859,8356.767445,0.775764,1.159128,7.150507,9,9,1,1,0
7,239.080517,0.035728,7650.576533,1.143308,0.93245,7.560632,9,9,1,1,0
8,430.944985,0.038819,15083.074476,1.35865,1.078635,8.62311,9,9,1,1,0
9,249.851894,0.048313,8245.112503,1.594338,1.289883,9.579183,10,10,1,1,0
10,202.62191,0.042012,6078.657295,1.260346,1.09025,8.560871,10,10,1,1,0
11,231.436783,0.020105,6943.10349,0.603142,0.954224,7.528272,6,6,1,1,0
12,235.717847,0.031309,7778.688941,1.033193,0.952601,9.443135,7,7,1,1,0
13,309.216326,0.028745,10513.355071,0.977338,0.898684,8.463127,8,8,1,1,0
14,268.278466,0.045342,8853.189383,1.496299,0.879215,9.333951,10,10,1,1,0
15,225.282177,0.024931,6758.465313,0.747923,0.94253,8.093874,8,8,1,1,0
16,397.733688,0.022007,11534.276943,0.638191,0.836333,7.617672,7,7,1,1,0
17,290.821223,0.037787,9306.279146,1.209178,1.148197,8.633183,10,10,1,1,0
18,314.617862,0.027184,8180.064408,0.706787,0.64181,6.503719,8,8,1,1,0
19,643.118683,0.033424,19936.679159,1.036129,1.065941,7.712236,9,8,1,1,0
20,245.176681,0.034187,7845.653808,1.093992,0.991095,8.7521,8,8,1,1,0
21,308.277284,0.038987,10481.427663,1.325572,1.095015,8.962632,9,9,1,1,0
22,336.501232,0.03925,11104.540665,1.295241,1.05861,10.067902,9,9,1,1,0
23,249.329459,0.042783,8227.872136,1.411848,1.043256,10.532716,10,10,1,1,0
24,345.567435,0.034345,12785.995083,1.270765,0.935335,9.100028,9,9,1,1,0
25,220.947039,0.035825,7291.252272,1.182226,0.957999,9.643391,8,8,1,1,0
26,255.043998,0.035046,7906.363932,1.086418,0.896846,9.077062,8,8,1,1,0
27,274.338107,0.02537,9327.495622,0.862593,0.973726,8.745745,7,7,1,1,0
28,225.330833,0.041241,7210.586647,1.319727,0.95993,9.063517,9,9,1,1,0
29,647.318073,0.144113,20066.860249,4.467514,1.012423,7.298676,7,7,1,1,0
30,238.615173,0.039905,6919.840008,1.157251,0.858422,8.04538,9,9,1,1,0
31,305.403292,0.039549,9467.502052,1.226019,0.808384,7.716977,10,10,1,1,0
32,454.971408,0.031625,15923.99928,1.106867,0.944423,8.440878,8,8,1,1,0
33,303.724468,0.036971,10326.631898,1.257011,0.902666,8.775656,9,9,1,1,0
34,229.11071,0.046212,7560.653431,1.524985,1.034249,9.237933,9,9,1,1,0
35,245.770442,0.032764,7127.342829,0.950152,0.786981,7.530494,8,8,1,1,0
36,404.258816,0.037955,12936.282117,1.214571,0.821902,7.968173,10,10,1,1,0
37,268.386929,0.046603,9393.542529,1.6311,1.116962,10.843796,9,9,1,1,0
38,286.822537,0.031705,8891.498652,0.982851,0.802446,7.946853,9,9,1,1,0
39,359.665359,0.04045,11509.291479,1.294385,0.740471,8.023106,9,9,1,1,0
40,346.47154,0.032711,10047.674647,0.948607,0.862161,9.244815,9,9,1,1,0
41,323.343243,0.023933,9700.297292,0.717991,1.078265,8.030158,8,8,1,1,0
42,441.592922,0.033494,15014.159362,1.138797,1.029182,8.514099,9,9,1,1,0
43,230.426292,0.042258,6912.788768,1.267726,0.910364,9.648224,10,10,1,1,0
44,272.143405,0.037561,8708.588954,1.201942,0.942925,8.462003,10,9,1,1,0
45,295.578749,0.028204,8867.362471,0.846126,0.871696,6.717609,8,8,1,1,0
46,295.951734,0.040225,9470.455483,1.287212,1.031529,8.311582,10,10,1,1,0
47,486.574952,0.020332,14597.248545,0.60997,0.956051,7.867568,9,9,1,1,0
48,365.266755,0.037125,12053.802929,1.22514,1.190535,11.538401,10,10,1,1,0
49,539.608002,0.032859,19425.888054,1.182926,1.113727,7.771125,8,8,1,1,0
50,591.734183,0.026331,17752.025494,0.789938,0.774512,7.935585,8,8,1,1,0
51,268.444519,0.04008,8053.335584,1.202408,1.092892,8.7576,10,10,1,1,0
52,969.115226,0.040112,29073.456782,1.203348,1.00712,5.213629,10,10,1,1,0
53,316.591017,0.078215,9814.321515,2.424652,0.851712,11.622559,10,10,1,1,0
54,241.17874,0.047856,8200.07717,1.627119,1.195977,10.300993,10,10,1,1,0
55,268.475175,0.039348,8322.730412,1.219788,0.899874,6.892098,10,10,1,1,0
56,203.954447,0.03852,5302.815609,1.001509,0.846049,6.098244,10,10,1,1,0
57,371.279417,0.040745,12994.779598,1.426065,1.110541,8.810211,9,9,1,1,0
58,235.009139,0.039337,7285.283304,1.219457,0.982585,9.179718,9,9,1,1,0
59,363.092571,0.029244,11982.05484,0.965054,0.885864,7.651714,8,8,1,1,0
60,268.75414,0.032052,9406.394896,1.121819,1.064743,9.269788,9,9,1,1,0
61,428.466797,0.030482,14567.871114,1.036405,1.036874,8.741573,9,9,1,1,0
62,387.915673,0.041039,12025.385863,1.272197,0.96052,7.872823,10,10,1,1,0
63,419.103043,0.026066,15087.709547,0.938367,1.175164,9.353023,8,8,1,1,0
64,309.968288,0.03522,10228.953512,1.162275,0.879215,7.744593,9,8,1,1,0
65,378.225168,0.038657,11724.980202,1.19836,1.098305,8.055037,10,10,1,1,0
66,235.818856,0.043924,7310.384546,1.361632,1.037607,11.929861,10,10,1,1,0
67,290.462333,0.033881,9875.719316,1.151956,1.018586,6.845982,9,9,1,1,0
68,504.279042,0.028596,16641.208372,0.943671,1.075073,8.226331,9,8,1,1,0
69,374.77769,0.037449,11992.886073,1.198381,1.153974,8.649047,10,10,1,1,0
70,243.5232,0.036502,7792.742398,1.168051,1.132965,9.3152,9,9,1,1,0
71,442.461573,0.026232,15486.155056,0.918134,1.036805,9.019761,9,9,1,1,0
72,294.193354,0.037625,10590.96074,1.354507,1.197632,9.001479,9,9,1,1,0
73,230.152069,0.040222,6444.257928,1.126205,0.849284,8.889968,10,10,1,1,0
74,288.641138,0.040403,9525.157553,1.333307,1.032184,8.560249,10,10,1,1,0
75,355.606199,0.015108,12446.216953,0.528794,1.206397,8.544869,6,6,1,1,0
76,233.618812,0.029967,6541.326741,0.839064,0.931482,7.821104,8,8,1,1,0
77,312.322149,0.025522,9994.308754,0.816705,1.014793,9.78919,7,7,1,1,0
78,284.609313,0.042973,9676.716644,1.461078,0.906604,7.498808,10,8,1,1,0
79,292.046533,0.045052,9929.582126,1.531758,0.887174,10.672142,10,10,1,1,0
80,346.751333,0.023484,11096.042651,0.751495,0.961579,7.538185,9,9,1,1,0
81,259.535279,0.035573,8305.128921,1.13833,0.829475,9.091934,8,8,1,1,0
82,299.980753,0.027756,8099.480326,0.749414,0.823836,6.336623,8,8,1,1,0
83,228.404457,0.043449,6852.133704,1.303479,0.925947,9.393815,10,10,1,1,0
84,203.066179,0.030487,5685.853002,0.853632,0.851887,8.393604,9,9,1,1,0
85,341.06514,0.025023,11596.214753,0.85078,0.909509,8.73438,8,8,1,1,0
86,240.485698,0.037743,6733.599544,1.056806,0.905485,6.86294,10,10,1,1,0
87,261.517899,0.045534,8891.608579,1.548163,1.075254,8.897162,10,10,1,1,0
88,330.884059,0.034896,11580.942054,1.221376,1.012892,8.708111,8,8,1,1,0
89,440.958682,0.039226,15874.512567,1.41215,1.139044,9.141235,10,10,1,1,0
90,233.240731,0.029676,7696.944137,0.979308,1.048651,9.483355,8,8,1,1,0
91,245.306743,0.020796,7359.202292,0.623875,0.909877,8.245798,7,7,1,1,0
92,241.076535,0.041734,7473.372577,1.293742,0.797103,7.850548,10,10,1,1,0
93,244.247604,0.016753,6594.685306,0.452327,0.683957,6.535514,7,7,1,1,0
94,275.487703,0.041954,9366.581917,1.426447,1.192173,9.592898,9,9,1,1,0
95,463.111359,0.030385,14819.563489,0.972305,0.867736,7.720215,8,8,1,1,0
