slot,average_delay,average_energy,total_delay,total_energy,mission_cost,fidelity_cost,sync_trigger_count,coordination_trigger_count,one_hot_valid,resource_feasible,local_execution_count
1,309.574457,0.005331,7120.212514,0.122618,0.721325,2.188739,6,6,1,1,0
2,181.585986,0.038397,4721.235647,0.998325,1.308163,12.818817,10,10,1,1,0
3,339.005903,0.039292,8475.147581,0.982297,0.956245,4.151277,10,10,1,1,0
4,275.068254,0.028248,6876.706352,0.706205,0.635606,5.798071,9,9,1,1,0
5,292.793533,0.036149,7905.425386,0.976023,0.971621,6.780884,9,9,1,1,0
6,208.546109,0.037069,5422.198844,0.963801,0.829509,7.254224,10,10,1,1,0
7,434.679033,0.038655,10432.296788,0.927713,0.804027,5.627557,10,10,1,1,0
8,221.280766,0.036837,5310.738395,0.884076,0.775449,7.611193,9,9,1,1,0
9,203.77537,0.020998,5094.384246,0.524946,0.800506,7.40888,7,7,1,1,0
10,142.548008,0.029948,2993.508162,0.628898,0.812297,5.900768,9,9,1,1,0
11,160.778766,0.020353,3537.132844,0.447765,0.737419,6.526705,8,8,1,1,0
12,222.079139,0.01831,5329.899347,0.439441,0.701727,6.181811,7,7,1,1,0
13,162.812931,0.028036,3256.258627,0.560716,0.5446,5.73928,9,9,1,1,0
14,234.22705,0.035184,6089.903303,0.914786,0.571318,6.226653,9,8,1,1,0
15,162.805548,0.032068,3581.722065,0.705497,0.676881,6.090722,9,9,1,1,0
16,187.096639,0.018734,4677.415974,0.468362,0.715509,6.111958,8,8,1,1,0
17,253.747868,0.023952,5582.453104,0.52695,0.538737,5.66295,8,8,1,1,0
18,325.457402,0.028172,7160.062853,0.619785,0.570795,5.157034,9,9,1,1,0
19,181.138217,0.017572,4709.593633,0.456879,0.559177,7.554235,8,8,1,1,0
20,200.513647,0.035741,4812.327521,0.857774,0.573207,6.154358,9,9,1,1,0
21,205.901283,0.024876,4941.630804,0.597023,0.717951,6.676706,8,8,1,1,0
22,172.759572,0.0249,3973.470151,0.572698,0.513813,6.128927,8,8,1,1,0
23,178.20509,0.015295,4098.717072,0.351787,0.582857,6.675908,7,7,1,1,0
24,207.112331,0.031671,5592.032934,0.855126,0.621208,6.410215,8,8,1,1,0
