slot,ap_id,tier,fidelity,trust,mismatch,uncertainty,twin_age,sync_triggered,coordination_triggered,queue_size,local_load
1,BS_0,BS,0.332871,0.791414,1.0,2.30828,1,1,1,7,0.0
1,BS_1,BS,0.332871,0.742594,1.0,1.801436,1,1,1,3,0.0
1,BS_2,BS,0.332871,0.684062,1.0,2.001019,1,1,1,3,0.0
1,BS_3,BS,0.332871,0.693375,1.0,2.110517,1,1,1,8,0.0
1,BS_4,BS,0.332871,0.699165,1.0,2.234932,1,1,1,8,0.0
1,HAP_0,HAP,0.904837,0.955849,0.0,0.0,1,0,0,0,0.0
1,HAP_1,HAP,0.332871,0.848345,1.0,1.985591,1,1,1,6,0.0
1,HAP_2,HAP,0.904837,0.840682,0.0,0.0,1,0,0,0,0.0
1,LEO_0,LEO,0.904837,0.843984,0.0,0.0,1,0,0,0,0.0
1,LEO_1,LEO,0.904837,0.89178,0.0,0.0,1,0,0,0,0.0
2,BS_0,BS,0.550853,0.786824,0.496287,1.694343,1,1,1,7,0.660302
2,BS_1,BS,0.537935,0.750899,0.520017,1.383887,1,1,1,3,0.507789
2,BS_2,BS,0.529581,0.708133,0.53567,1.526629,1,1,1,4,0.625722
2,BS_3,BS,0.495769,0.708714,0.601646,1.656894,1,1,1,7,0.612923
2,BS_4,BS,0.517387,0.716609,0.558963,1.698752,1,1,1,7,0.653865
2,HAP_0,HAP,0.643938,0.930827,0.340153,0.091117,1,1,1,0,0.784969
2,HAP_1,HAP,0.593001,0.833311,0.422559,1.431247,1,1,1,5,0.966153
2,HAP_2,HAP,0.596442,0.84159,0.416774,0.136789,1,1,1,0,0.961785
2,LEO_0,LEO,0.601345,0.844823,0.408586,0.131467,1,1,1,0,0.942891
2,LEO_1,LEO,0.597724,0.877601,0.414626,0.135383,1,1,1,0,0.95683
3,BS_0,BS,0.676831,0.802147,0.290334,1.167705,1,1,1,7,0.319514
3,BS_1,BS,0.683697,0.778042,0.280241,0.961373,1,1,1,3,0.483251
3,BS_2,BS,0.687974,0.748533,0.274005,1.051433,1,1,1,4,0.213072
3,BS_3,BS,0.653567,0.744322,0.32531,1.160319,1,1,1,8,0.285147
3,BS_4,BS,0.68382,0.753921,0.28006,1.165955,1,1,1,7,0.316497
3,HAP_0,HAP,0.778569,0.943209,0.050297,0.061218,2,0,0,0,0.11942
3,HAP_1,HAP,0.710211,0.83902,0.242194,0.976503,1,1,1,5,0.0
3,HAP_2,HAP,0.798491,0.874578,0.125032,0.101224,1,1,1,0,0.0
3,LEO_0,LEO,0.800454,0.877127,0.122576,0.097286,1,1,1,0,0.0
3,LEO_1,LEO,0.799005,0.89986,0.124388,0.100183,1,1,1,0,0.0
4,BS_0,BS,0.671744,0.812193,0.297878,0.828884,1,1,1,8,0.388716
4,BS_1,BS,0.670512,0.795202,0.299713,0.695632,1,1,1,3,0.358544
4,BS_2,BS,0.657983,0.772801,0.318576,0.763356,1,1,1,3,0.647112
4,BS_3,BS,0.672363,0.771799,0.296957,0.823652,1,1,1,8,0.414291
4,BS_4,BS,0.659371,0.776763,0.316468,0.836741,1,1,1,9,0.530554
4,HAP_0,HAP,0.742278,0.932993,0.198032,0.070675,1,1,1,0,0.829271
4,HAP_1,HAP,0.706181,0.842505,0.247884,0.683116,1,1,1,5,0.904606
4,HAP_2,HAP,0.681191,0.875998,0.283912,0.129273,1,1,1,0,0.974976
4,LEO_0,LEO,0.674006,0.876673,0.294516,0.131543,1,1,1,0,0.993164
4,LEO_1,LEO,0.678,0.893189,0.288608,0.130714,1,1,1,0,0.984164
5,BS_0,BS,0.65719,0.817255,0.319781,0.619305,1,1,1,8,0.561793
5,BS_1,BS,0.616192,0.799782,0.384197,0.568402,1,1,1,2,0.538754
5,BS_2,BS,0.674482,0.792018,0.293811,0.564162,1,1,1,4,0.264007
5,BS_3,BS,0.633032,0.785608,0.357234,0.635871,1,1,1,6,0.333471
5,BS_4,BS,0.619654,0.78716,0.378594,0.656756,1,1,1,5,0.372589
5,HAP_0,HAP,0.787011,0.935807,0.139513,0.061267,1,1,1,0,0.146796
5,HAP_1,HAP,0.677031,0.84115,0.290038,0.510271,1,1,1,7,0.0
5,HAP_2,HAP,0.734596,0.89071,0.208434,0.11824,1,1,1,0,0.0
5,LEO_0,LEO,0.734038,0.89106,0.209194,0.119966,1,1,1,0,0.0
5,LEO_1,LEO,0.734028,0.902645,0.209208,0.119431,1,1,1,0,0.0
6,BS_0,BS,0.647555,0.819469,0.334552,0.490689,1,1,1,7,0.0
6,BS_1,BS,0.749296,0.820447,0.188622,0.397479,1,1,1,3,0.0
6,BS_2,BS,0.662369,0.803839,0.311932,0.44333,1,1,1,3,0.453071
6,BS_3,BS,0.629739,0.794805,0.362451,0.516771,1,1,1,6,0.557785
6,BS_4,BS,0.649244,0.798637,0.331946,0.513665,1,1,1,7,0.532205
6,HAP_0,HAP,0.777934,0.932234,0.151113,0.057806,1,1,1,0,0.776867
6,HAP_1,HAP,0.657964,0.83763,0.318605,0.411615,1,1,1,6,0.903782
6,HAP_2,HAP,0.731995,0.894279,0.211981,0.112243,1,1,1,0,0.906149
6,LEO_0,LEO,0.714627,0.891762,0.235995,0.121837,1,1,1,0,0.965791
6,LEO_1,LEO,0.721335,0.900947,0.226652,0.118085,1,1,1,0,0.942582
7,BS_0,BS,0.64781,0.821054,0.334157,0.406881,1,1,1,6,0.953572
7,BS_1,BS,0.707562,0.829706,0.245931,0.305991,1,1,1,2,0.876405
7,BS_2,BS,0.678206,0.81424,0.288304,0.353621,1,1,1,4,0.447069
7,BS_3,BS,0.643751,0.803224,0.340443,0.427173,1,1,1,8,0.419619
7,BS_4,BS,0.641015,0.805523,0.344702,0.427453,1,1,1,8,0.311631
7,HAP_0,HAP,0.795906,0.935865,0.128274,0.050532,1,1,1,0,0.197305
7,HAP_1,HAP,0.650935,0.838152,0.329345,0.352968,1,1,1,4,0.0
7,HAP_2,HAP,0.727061,0.902759,0.218745,0.110639,1,1,1,0,0.0
7,LEO_0,LEO,0.720589,0.899982,0.227686,0.120019,1,1,1,0,0.0
7,LEO_1,LEO,0.723129,0.906811,0.224168,0.116328,1,1,1,0,0.0
8,BS_0,BS,0.624945,0.81893,0.370092,0.372335,1,1,1,5,0.0
8,BS_1,BS,0.463552,0.809554,0.668837,0.551176,1,1,1,1,0.0
8,BS_2,BS,0.665845,0.819865,0.306699,0.303929,1,1,1,5,0.0
8,BS_3,BS,0.648544,0.809784,0.333026,0.365001,1,1,1,7,0.531759
8,BS_4,BS,0.639078,0.81007,0.347729,0.373065,1,1,1,6,0.594513
8,HAP_0,HAP,0.778683,0.932049,0.150152,0.0506,1,1,1,0,0.79374
8,HAP_1,HAP,0.725641,0.845727,0.2207,0.267787,1,1,1,4,0.986024
8,HAP_2,HAP,0.733005,0.902967,0.210602,0.106844,1,1,1,0,0.899287
8,LEO_0,LEO,0.721451,0.898955,0.226491,0.118409,1,1,1,0,0.957187
8,LEO_1,LEO,0.722616,0.904027,0.224877,0.115437,1,1,1,0,0.945138
9,BS_0,BS,0.64577,0.820393,0.337312,0.331619,1,1,1,6,0.988334
9,BS_1,BS,0.710029,0.826377,0.24245,0.404555,1,1,1,1,0.918903
9,BS_2,BS,0.641494,0.820449,0.343955,0.290719,1,1,1,5,0.950713
9,BS_3,BS,0.641028,0.813328,0.344683,0.330811,1,1,1,8,0.377789
9,BS_4,BS,0.644751,0.814049,0.338891,0.332935,1,1,1,5,0.217744
9,HAP_0,HAP,0.786397,0.934604,0.140293,0.04839,1,1,1,0,0.191171
9,HAP_1,HAP,0.815735,0.863261,0.103666,0.182525,1,1,1,6,0.0
9,HAP_2,HAP,0.729444,0.909181,0.215473,0.106011,1,1,1,0,0.0
9,LEO_0,LEO,0.720114,0.904991,0.228346,0.118028,1,1,1,0,0.0
9,LEO_1,LEO,0.722755,0.908921,0.224685,0.11479,1,1,1,0,0.0
10,BS_0,BS,0.627153,0.818784,0.366564,0.321368,1,1,1,7,0.0
10,BS_1,BS,0.614096,0.823269,0.387603,0.381272,1,1,1,2,0.0
10,BS_2,BS,0.649785,0.822014,0.331114,0.275306,1,1,1,4,0.0
10,BS_3,BS,0.647741,0.816745,0.334265,0.303017,1,1,1,6,0.443191
10,BS_4,BS,0.635546,0.81554,0.35327,0.314687,1,1,1,6,0.541236
10,HAP_0,HAP,0.783588,0.931728,0.143872,0.047754,1,1,1,0,0.792257
10,HAP_1,HAP,0.787391,0.870348,0.139031,0.133863,1,1,1,5,0.999949
10,HAP_2,HAP,0.707769,0.903592,0.245638,0.116423,1,1,1,0,0.974464
10,LEO_0,LEO,0.711127,0.900867,0.240904,0.122421,1,1,1,0,0.988827
10,LEO_1,LEO,0.708014,0.903205,0.245292,0.121996,1,1,1,0,0.992582
11,BS_0,BS,0.648356,0.82065,0.333315,0.29638,1,1,1,6,0.921516
11,BS_1,BS,0.739878,0.836473,0.20127,0.279728,1,1,1,1,0.98461
11,BS_2,BS,0.645397,0.8225,0.33789,0.268858,1,1,1,4,0.76697
11,BS_3,BS,0.645912,0.818884,0.337092,0.286445,1,1,1,8,0.506078
11,BS_4,BS,0.638445,0.816993,0.34872,0.300311,1,1,1,6,0.360325
11,HAP_0,HAP,0.779277,0.933713,0.149389,0.048615,1,1,1,0,0.175445
11,HAP_1,HAP,0.739479,0.868959,0.201809,0.119084,1,1,1,6,0.0
11,HAP_2,HAP,0.723304,0.908606,0.223926,0.115163,1,1,1,0,0.0
11,LEO_0,LEO,0.717569,0.905906,0.231886,0.121918,1,1,1,0,0.0
11,LEO_1,LEO,0.718284,0.907626,0.230891,0.121279,1,1,1,0,0.0
12,BS_0,BS,0.634166,0.819965,0.355445,0.292141,1,1,1,8,0.0
12,BS_1,BS,0.68451,0.845121,0.279052,0.243146,1,1,1,2,0.0
12,BS_2,BS,0.555747,0.814472,0.487443,0.361868,1,1,1,2,0.0
12,BS_3,BS,0.630399,0.818192,0.361402,0.289046,1,1,1,9,0.399909
12,BS_4,BS,0.64478,0.818899,0.338847,0.285621,1,1,1,5,0.54233
12,HAP_0,HAP,0.751332,0.937706,0.085908,0.037411,2,0,0,0,0.655686
12,HAP_1,HAP,0.709755,0.864048,0.242836,0.123842,1,1,1,6,0.920586
12,HAP_2,HAP,0.740124,0.907901,0.200938,0.106652,1,1,1,0,0.894869
12,LEO_0,LEO,0.715165,0.902012,0.235242,0.122826,1,1,1,0,0.985553
12,LEO_1,LEO,0.731117,0.905699,0.213181,0.11462,1,1,1,0,0.934276
13,BS_0,BS,0.641663,0.820543,0.343692,0.282914,1,1,1,5,0.907075
13,BS_1,BS,0.739305,0.853422,0.202045,0.190192,1,1,1,2,0.959793
13,BS_2,BS,0.707532,0.827275,0.245972,0.28286,1,1,1,5,0.894699
13,BS_3,BS,0.634946,0.818355,0.354215,0.286686,1,1,1,6,0.536963
13,BS_4,BS,0.646798,0.820514,0.335721,0.274412,1,1,1,6,0.232098
13,HAP_0,HAP,0.720315,0.948272,0.028067,0.024938,3,0,0,0,0.28105
13,HAP_1,HAP,0.666427,0.857877,0.305825,0.154152,1,1,1,5,0.0
13,HAP_2,HAP,0.726375,0.912245,0.219689,0.107331,1,1,1,0,0.0
13,LEO_0,LEO,0.716056,0.906516,0.233998,0.122956,1,1,1,0,0.0
13,LEO_1,LEO,0.720837,0.90987,0.227342,0.115205,1,1,1,0,0.0
14,BS_0,BS,0.640965,0.82085,0.344781,0.277507,1,1,1,7,0.0
14,BS_1,BS,0.77427,0.866449,0.155835,0.142749,1,1,1,2,0.0
14,BS_2,BS,0.699241,0.834018,0.25776,0.23618,1,1,1,5,0.0
14,BS_3,BS,0.646403,0.820079,0.336333,0.275428,1,1,1,9,0.0
14,BS_4,BS,0.63114,0.81944,0.360227,0.280556,1,1,1,4,0.729399
14,HAP_0,HAP,0.614845,0.947844,0.086385,0.022086,4,0,0,0,0.637225
14,HAP_1,HAP,0.71769,0.858233,0.231718,0.142482,1,1,1,7,0.865671
14,HAP_2,HAP,0.721359,0.907833,0.226618,0.110208,1,1,1,0,0.93465
14,LEO_0,LEO,0.729444,0.904646,0.215473,0.116484,1,1,1,0,0.941743
14,LEO_1,LEO,0.713073,0.904666,0.238172,0.119555,1,1,1,0,0.977137
15,BS_0,BS,0.640423,0.820989,0.345626,0.274453,1,1,1,7,0.983886
15,BS_1,BS,0.702915,0.864969,0.252519,0.143003,1,1,1,1,0.966037
15,BS_2,BS,0.674989,0.835155,0.293059,0.221151,1,1,1,5,0.923928
15,BS_3,BS,0.635954,0.819818,0.352629,0.276952,1,1,1,7,0.996415
15,BS_4,BS,0.644845,0.820621,0.338745,0.272726,1,1,1,6,0.260053
15,HAP_0,HAP,0.899245,0.956844,0.0062,0.014386,1,1,0,0,0.331125
15,HAP_1,HAP,0.642605,0.851944,0.342226,0.184844,1,1,1,5,0.116445
15,HAP_2,HAP,0.726533,0.912111,0.219471,0.109567,1,1,1,0,0.0
15,LEO_0,LEO,0.719936,0.908995,0.228593,0.116865,1,1,1,0,0.0
