slot,average_delay,average_energy,total_delay,total_energy,mission_cost,fidelity_cost,sync_trigger_count,coordination_trigger_count,one_hot_valid,resource_feasible,local_execution_count
1,232.959612,0.004409,4426.232635,0.083764,0.349524,1.808089,6,6,1,1,0
2,102.465091,0.034046,1024.65091,0.340461,0.396869,4.464603,10,10,1,1,0
3,222.096383,0.028442,3997.734888,0.511956,0.441791,4.678047,9,9,1,1,0
4,166.977163,0.022107,2671.634601,0.353715,0.448373,3.887615,8,8,1,1,0
5,128.469699,0.024681,1927.045486,0.370208,0.477597,4.798212,8,8,1,1,0
6,115.566896,0.022016,1502.369643,0.286212,0.453091,4.174888,8,8,1,1,0
7,137.381266,0.025601,2060.718995,0.384019,0.378458,3.132422,8,6,1,1,0
8,271.168194,0.025173,4338.691103,0.402761,0.331942,3.888228,8,8,1,1,0
9,164.831754,0.017081,2802.139819,0.290374,0.42304,5.96542,7,7,1,1,0
10,164.00111,0.038042,2788.018865,0.646707,0.409495,4.262165,10,8,1,1,0
11,143.123472,0.026636,2146.852085,0.399541,0.395871,4.437754,9,9,1,1,0
12,128.697319,0.028171,2059.157112,0.450743,0.527469,5.117099,9,9,1,1,0
13,171.800838,0.02513,3092.415088,0.452347,0.502321,4.818785,8,8,1,1,0
14,150.049376,0.014934,2550.839398,0.253884,0.579603,5.127324,6,6,1,1,0
15,146.654928,0.0127,2053.16899,0.177802,0.412964,4.622522,7,7,1,1,0
16,213.275967,0.025411,2985.863541,0.355757,0.259222,2.535036,8,6,1,1,0
17,267.618324,0.024708,4014.27486,0.370626,0.293383,4.071141,9,9,1,1,0
18,153.673515,0.023679,2151.429213,0.331512,0.241813,3.933219,9,9,1,1,0
19,153.828014,0.037249,2461.248223,0.59598,0.379782,5.485956,10,10,1,1,0
20,150.023247,0.023998,2400.371947,0.383969,0.438847,3.885039,9,9,1,1,0
21,179.781602,0.010342,3236.068843,0.186147,0.382986,4.028332,7,7,1,1,0
22,131.168357,0.020221,1705.188637,0.262874,0.360049,4.323002,7,7,1,1,0
23,136.010501,0.030249,2312.178524,0.514227,0.390849,5.397087,8,8,1,1,0
24,337.125216,0.033129,5056.878243,0.496942,0.302211,3.451175,9,8,1,1,0
25,141.916123,0.027166,2412.574096,0.461821,0.434619,4.972763,9,8,1,1,0
26,164.659263,0.027239,3128.526006,0.517542,0.483638,5.235755,9,9,1,1,0
27,130.982529,0.017802,2226.702988,0.30263,0.470172,5.544283,8,8,1,1,0
28,199.937896,0.012423,2999.068434,0.186351,0.3027,4.39588,7,7,1,1,0
29,193.867247,0.03236,3489.610445,0.582488,0.363211,5.598166,9,9,1,1,0
30,158.364715,0.036793,2533.835443,0.588689,0.333881,4.815702,10,10,1,1,0
31,212.757157,0.029441,3616.87167,0.500491,0.371546,4.223095,9,9,1,1,0
32,146.373085,0.036702,2634.715526,0.66063,0.570595,5.430159,10,10,1,1,0
33,206.866834,0.026217,3723.603003,0.471906,0.417068,4.551573,8,8,1,1,0
34,128.342143,0.031273,1540.105711,0.37528,0.289621,3.084809,9,9,1,1,0
35,131.691144,0.022402,2107.058307,0.358433,0.588081,4.736899,7,7,1,1,0
36,131.47616,0.036333,1840.666239,0.508669,0.338502,3.814518,10,10,1,1,0
37,145.011062,0.006517,2030.154866,0.091241,0.274272,3.415907,6,6,1,1,0
38,128.11655,0.024193,1537.398599,0.290319,0.301942,3.192326,8,8,1,1,0
39,176.165337,0.018178,2994.810729,0.309018,0.26479,4.444785,7,7,1,1,0
40,175.503885,0.03353,2983.566041,0.570006,0.356214,3.677123,9,8,1,1,0
41,146.611942,0.023596,2492.403014,0.401133,0.386304,5.373558,8,8,1,1,0
42,187.380747,0.026781,2998.09195,0.428488,0.351865,3.43206,9,8,1,1,0
43,214.637014,0.036315,3219.555217,0.544726,0.309293,3.551904,10,10,1,1,0
44,346.287067,0.080564,5540.593066,1.289026,0.385979,3.39054,8,8,1,1,0
45,158.441619,0.020651,2851.949149,0.371723,0.450684,5.770619,8,8,1,1,0
46,162.704014,0.01792,2277.85619,0.250878,0.22595,4.234628,8,8,1,1,0
47,173.728879,0.037427,2779.662071,0.598834,0.247024,3.121933,10,8,1,1,0
48,199.455162,0.014942,3191.282587,0.239075,0.279046,3.726335,8,8,1,1,0
49,341.214971,0.092834,5459.439537,1.485346,0.375335,4.268373,10,10,1,1,0
50,171.975043,0.011142,2579.625651,0.167135,0.262183,3.743446,7,7,1,1,0
51,199.109197,0.03846,2787.528754,0.538437,0.359495,3.284005,10,10,1,1,0
52,130.041891,0.035331,2210.712147,0.600633,0.469439,5.102154,9,9,1,1,0
53,350.916252,0.036744,6316.492533,0.6614,0.353851,4.089736,9,9,1,1,0
54,152.488539,0.01384,2439.81662,0.221446,0.291684,4.422606,8,8,1,1,0
55,151.689185,0.0291,2275.337768,0.436496,0.385884,4.46043,9,9,1,1,0
56,119.096027,0.023727,1548.248345,0.308448,0.250989,3.361576,8,8,1,1,0
57,236.267456,0.037145,3780.279298,0.594313,0.299867,3.235652,9,9,1,1,0
58,119.696167,0.020839,1795.442499,0.312584,0.350658,4.10976,8,8,1,1,0
59,119.053811,0.016876,1785.807164,0.253136,0.361939,4.560333,7,7,1,1,0
60,141.869808,0.026585,2269.916931,0.425356,0.26625,5.092969,8,8,1,1,0
61,328.922236,0.048098,4604.911305,0.673373,0.210035,2.146862,9,8,1,1,0
62,145.780868,0.033847,2040.932153,0.473859,0.209908,4.697288,10,10,1,1,0
63,227.606583,0.061136,3186.492168,0.855905,0.415743,3.4976,10,10,1,1,0
64,175.763007,0.036244,2636.445104,0.543658,0.352543,4.152932,10,10,1,1,0
65,149.877639,0.02482,2398.042223,0.397127,0.450712,4.912603,8,8,1,1,0
66,144.236051,0.013667,2019.304714,0.191344,0.411798,3.854338,7,7,1,1,0
67,170.895556,0.013469,2221.642229,0.175095,0.23608,3.549357,7,7,1,1,0
68,145.140852,0.026054,2322.253628,0.416867,0.419707,5.047033,8,8,1,1,0
69,169.538535,0.035872,3051.693623,0.645695,0.372902,4.319386,10,9,1,1,0
