slot,task_id,owner_ap_id,destination_id,local_cost,delay_cost,energy_cost,mission_cost,fidelity_cost
1,T1_UAV_16,BS_0,LEO_1,257.204553,257.066609,0.0,0.018912,0.095163
1,T1_UAV_12,BS_1,LEO_1,108.424627,108.270658,0.0,0.034936,0.095163
1,T1_UAV_10,BS_4,LEO_1,125.583155,125.439683,0.0,0.02444,0.095163
1,T1_UAV_15,BS_0,LEO_1,118.449348,118.277574,0.0,0.052742,0.095163
1,T1_UAV_11,BS_4,LEO_1,199.909861,199.76566,0.0,0.025168,0.095163
1,T1_UAV_13,BS_4,LEO_0,97.989551,97.850359,0.0,0.02016,0.095163
1,T1_UAV_14,BS_3,LEO_1,348.006355,347.863451,0.0,0.023872,0.095163
1,T1_UAV_19,BS_4,LEO_0,122.222255,122.051549,0.0,0.051673,0.095163
1,T1_UAV_1,BS_3,LEO_0,107.867025,107.71091,0.0,0.037082,0.095163
1,T1_UAV_8,BS_2,LEO_0,112.198887,112.037543,0.0,0.042312,0.095163
1,T1_UAV_4,BS_1,HAP_1,191.773943,191.648427,0.0,0.006483,0.095163
1,T1_UAV_7,BS_4,HAP_1,133.450626,133.318665,0.0,0.012928,0.095163
1,T1_UAV_17,BS_2,HAP_0,79.517603,79.394807,0.0,0.003763,0.095163
1,T1_UAV_5,BS_3,HAP_1,256.499562,256.376267,0.0,0.004262,0.095163
2,T2_UAV_19,BS_4,HAP_2,206.763729,206.709257,0.0,0.018218,0.181269
2,T2_UAV_8,BS_2,HAP_2,469.788206,469.710764,0.0,0.041188,0.181269
2,T2_UAV_4,BS_1,HAP_2,497.863343,497.79955,0.0,0.027539,0.181269
2,T2_UAV_15,BS_0,HAP_2,287.140849,287.080321,0.0,0.024274,0.181269
2,T2_UAV_7,BS_4,HAP_0,136.333739,136.185755,0.0,0.009205,0.193895
2,T2_UAV_11,BS_4,HAP_2,281.728509,281.670563,0.0,0.021692,0.181269
2,T2_UAV_1,BS_3,HAP_0,282.786517,282.638389,0.0,0.009349,0.193895
2,T2_UAV_0,BS_3,BS_2,141.168778,140.991113,0.0,0.038038,0.198139
2,T2_UAV_16,BS_0,BS_0,159.696173,159.406289,0.0,0.075775,0.570545
2,T2_UAV_5,BS_3,BS_1,155.743357,155.550443,0.0,0.038158,0.27378
2,T2_UAV_17,BS_2,BS_3,125.689274,125.408135,0.0,0.089697,0.457212
2,T2_UAV_12,BS_1,BS_3,160.847501,160.61074,0.0,0.045318,0.457212
2,T2_UAV_10,BS_4,HAP_0,217.904767,217.755129,0.0,0.010859,0.193895
2,T2_UAV_18,BS_0,BS_4,73.901176,73.666756,0.0,0.043354,0.455334
3,T3_UAV_7,BS_4,LEO_1,102.698652,102.52379,0.0,0.034504,0.201794
3,T3_UAV_17,BS_2,LEO_1,192.585241,192.406312,0.0,0.038571,0.201794
3,T3_UAV_5,BS_3,LEO_1,149.458698,149.28899,0.0,0.029349,0.201794
3,T3_UAV_13,BS_4,LEO_0,158.991186,158.822933,0.0,0.028679,0.197873
3,T3_UAV_8,BS_2,LEO_0,246.372461,246.220424,0.0,0.012462,0.197873
3,T3_UAV_2,HAP_1,LEO_0,238.209664,238.012691,0.0,0.057399,0.197873
3,T3_UAV_6,HAP_1,LEO_0,201.988488,201.800307,0.0,0.048607,0.197873
3,T3_UAV_9,BS_0,LEO_1,205.925365,205.750545,0.0,0.034462,0.201794
3,T3_UAV_16,BS_0,LEO_0,272.410008,272.251217,0.0,0.019217,0.197873
3,T3_UAV_1,BS_3,LEO_1,296.842362,296.661054,0.0,0.040949,0.201794
3,T3_UAV_3,BS_3,HAP_1,326.094393,325.871271,0.0,0.028142,0.474899
3,T3_UAV_11,BS_4,HAP_1,122.642509,122.388463,0.0,0.059067,0.474899
3,T3_UAV_0,BS_3,HAP_1,127.473497,127.259887,0.0,0.018631,0.474899
3,T3_UAV_12,BS_1,HAP_1,311.262485,311.014131,0.0,0.053375,0.474899
3,T3_UAV_4,BS_1,HAP_0,35.163848,34.984051,0.0,0.018674,0.305618
4,T4_UAV_7,BS_4,HAP_2,391.262758,391.081705,0.0,0.040095,0.204791
4,T4_UAV_0,BS_3,HAP_0,124.231899,124.178062,0.0,0.015582,0.191273
4,T4_UAV_17,BS_2,HAP_2,410.380439,410.196081,0.0,0.0434,0.204791
4,T4_UAV_4,BS_1,HAP_2,214.858605,214.682079,0.0,0.035568,0.204791
4,T4_UAV_19,BS_4,HAP_0,143.962405,143.920217,0.0,0.003934,0.191273
4,T4_UAV_3,BS_3,HAP_2,465.038718,464.871725,0.0,0.026035,0.204791
4,T4_UAV_16,BS_0,HAP_2,402.3511,402.194689,0.0,0.015452,0.204791
4,T4_UAV_14,BS_3,HAP_0,174.182585,174.125847,0.0,0.018484,0.191273
4,T4_UAV_1,BS_3,HAP_0,138.248764,138.198781,0.0,0.011728,0.191273
4,T4_UAV_12,BS_1,BS_1,309.914651,309.729362,0.0,0.024255,0.305171
4,T4_UAV_2,HAP_1,BS_1,190.562715,190.346013,0.0,0.055668,0.305171
4,T4_UAV_6,HAP_1,BS_0,128.029996,127.843337,0.0,0.017124,0.347676
4,T4_UAV_13,BS_4,BS_2,51.838047,51.595031,0.0,0.063715,0.396504
4,T4_UAV_11,BS_4,BS_3,50.455743,50.230008,0.0,0.060031,0.328514
4,T4_UAV_10,BS_4,BS_4,83.870856,83.611847,0.0,0.092866,0.330714
4,T4_UAV_15,BS_0,BS_0,300.579443,300.356618,0.0,0.05329,0.347676
5,T5_UAV_18,BS_0,LEO_0,198.379327,198.181404,0.0,0.045103,0.264097
5,T5_UAV_15,BS_0,LEO_0,219.66372,219.492797,0.0,0.018104,0.264097
5,T5_UAV_8,BS_2,LEO_0,180.882568,180.697719,0.0,0.03203,0.264097
5,T5_UAV_3,BS_3,LEO_0,404.540781,404.373664,0.0,0.014297,0.264097
5,T5_UAV_0,BS_3,LEO_0,431.204833,431.029679,0.0,0.022334,0.264097
5,T5_UAV_16,BS_0,LEO_1,304.564653,304.395156,0.0,0.015947,0.267747
5,T5_UAV_10,BS_4,LEO_0,144.525205,144.323393,0.0,0.048993,0.264097
5,T5_UAV_5,BS_3,LEO_1,147.796098,147.594666,0.0,0.047883,0.267747
5,T5_UAV_7,BS_4,LEO_1,110.339839,110.154578,0.0,0.031712,0.267747
5,T5_UAV_11,BS_4,LEO_0,459.960247,459.761353,0.0,0.046074,0.264097
5,T5_UAV_1,BS_3,LEO_1,270.097965,269.924857,0.0,0.019558,0.267747
5,T5_UAV_2,HAP_1,HAP_1,92.207832,91.973774,0.0,0.051808,0.411247
5,T5_UAV_14,BS_3,LEO_1,187.717638,187.553767,0.0,0.010322,0.267747
5,T5_UAV_17,BS_2,HAP_1,148.220775,148.007545,0.0,0.03098,0.411247
6,T6_UAV_16,BS_0,HAP_0,127.688126,127.519798,0.0,0.015932,0.261981
6,T6_UAV_2,HAP_1,HAP_0,155.705979,155.548803,0.0,0.00478,0.261981
6,T6_UAV_7,BS_4,HAP_0,321.353537,321.182835,0.0,0.018306,0.261981
6,T6_UAV_13,BS_4,HAP_0,274.975682,274.796954,0.0,0.026332,0.261981
6,T6_UAV_6,HAP_1,HAP_2,238.441682,238.282512,0.0,0.006508,0.26331
6,T6_UAV_5,BS_3,HAP_2,318.603093,318.428055,0.0,0.022376,0.26331
6,T6_UAV_15,BS_0,HAP_2,329.256325,329.086613,0.0,0.01705,0.26331
6,T6_UAV_4,BS_1,HAP_2,386.153834,385.97517,0.0,0.026003,0.26331
6,T6_UAV_0,BS_3,BS_1,332.827498,332.665712,0.0,0.009992,0.258965
6,T6_UAV_11,BS_4,BS_1,112.743293,112.57003,0.0,0.02147,0.258965
6,T6_UAV_8,BS_2,BS_2,190.76011,190.57983,0.0,0.039719,0.202804
6,T6_UAV_17,BS_2,BS_0,62.195872,62.026191,0.0,0.018838,0.254219
6,T6_UAV_1,BS_3,BS_3,56.860059,56.653292,0.0,0.037074,0.348467
6,T6_UAV_9,BS_0,BS_2,286.410449,286.245942,0.0,0.023946,0.202804
6,T6_UAV_19,BS_4,BS_4,79.287274,79.095624,0.0,0.034225,0.287127
6,T6_UAV_12,BS_1,HAP_1,88.412747,88.192436,0.0,0.045614,0.373484
7,T7_UAV_1,BS_3,LEO_0,162.673231,162.498694,0.0,0.018346,0.280956
7,T7_UAV_2,HAP_1,LEO_0,304.084245,303.907111,0.0,0.020942,0.280956
