slot,average_delay,average_energy,total_delay,total_energy,mission_cost,fidelity_cost,sync_trigger_count,coordination_trigger_count,one_hot_valid,resource_feasible,local_execution_count
1,459.404567,0.005954,7809.877643,0.101226,0.623351,1.617764,6,6,1,1,0
2,456.995438,0.068248,6397.93613,0.955475,0.504312,5.413097,10,10,1,1,0
3,249.261812,0.029323,4237.450797,0.498499,0.619393,4.768836,8,8,1,1,0
4,286.878437,0.01778,4590.054986,0.284484,0.702542,4.554885,6,6,1,1,0
5,385.38429,0.024997,6551.532933,0.424956,0.430761,4.279872,7,7,1,1,0
6,311.854619,0.035202,5301.528521,0.598427,0.429938,3.932474,10,8,1,1,0
7,317.992038,0.025566,5087.872606,0.409058,0.410697,3.495006,9,9,1,1,0
8,283.385918,0.035386,3684.016934,0.460021,0.265307,3.061318,9,9,1,1,0
9,296.856895,0.030005,4749.710323,0.480086,0.388072,4.502244,8,8,1,1,0
10,302.139295,0.025799,5438.507302,0.46439,0.538349,5.148348,8,8,1,1,0
11,346.902154,0.024028,5897.336619,0.408483,0.350985,3.762619,8,8,1,1,0
12,291.602306,0.021075,4082.432285,0.295048,0.316656,3.242819,7,7,1,1,0
13,241.954596,0.012522,3871.273544,0.200359,0.363635,4.863074,6,6,1,1,0
14,267.734365,0.033566,4016.015477,0.503497,0.255258,3.792751,9,9,1,1,0
15,264.627729,0.016383,4234.043668,0.262125,0.288095,3.502564,7,7,1,1,0
16,397.979998,0.030322,7163.639962,0.545792,0.41104,3.962399,9,9,1,1,0
17,259.478121,0.032315,4151.649937,0.51704,0.32434,4.174025,9,9,1,1,0
18,288.011768,0.017184,5184.211828,0.309305,0.489508,4.710312,7,7,1,1,0
19,308.907313,0.026708,4942.517001,0.427332,0.287738,3.247143,8,8,1,1,0
20,288.597025,0.024968,4328.955368,0.374518,0.310609,3.016232,9,8,1,1,0
21,255.712468,0.027488,4091.399483,0.439804,0.369008,3.452981,9,8,1,1,0
22,237.143748,0.017357,3320.012467,0.243002,0.339398,3.527363,6,6,1,1,0
23,413.986239,0.018501,6623.779819,0.296015,0.248511,3.798462,7,7,1,1,0
24,255.155693,0.025025,3827.335393,0.375381,0.275133,5.100195,8,8,1,1,0
25,414.149475,0.015485,7454.690553,0.278732,0.290916,4.093545,8,7,1,1,0
26,294.668035,0.03897,5598.692663,0.740429,0.43908,5.092807,10,9,1,1,0
27,266.77669,0.033822,3734.87366,0.473511,0.302686,3.209714,9,9,1,1,0
28,267.898068,0.020929,4822.165221,0.376727,0.412522,4.802721,7,7,1,1,0
29,350.780804,0.021232,4910.931253,0.297254,0.210504,3.288249,8,8,1,1,0
30,220.974963,0.015944,3314.624441,0.239155,0.318635,4.634288,7,7,1,1,0
31,422.658673,0.029914,6762.53877,0.478624,0.306033,3.441473,8,7,1,1,0
32,247.880877,0.032569,2974.570526,0.39083,0.22562,3.445298,9,9,1,1,0
33,341.893072,0.036808,6154.075291,0.662546,0.422409,4.509766,10,9,1,1,0
34,716.509241,0.087338,10747.638621,1.310072,0.445922,3.244031,8,8,1,1,0
35,350.631112,0.021886,5259.466679,0.32829,0.385492,4.084807,8,8,1,1,0
36,255.918248,0.026982,2815.100728,0.2968,0.139744,3.344346,9,9,1,1,0
37,357.570637,0.039832,6078.700826,0.677142,0.313188,3.638525,10,9,1,1,0
38,292.668296,0.016487,4390.024434,0.247303,0.393886,3.818335,7,7,1,1,0
39,318.067109,0.036843,5089.073744,0.589482,0.428555,4.077524,10,10,1,1,0
40,326.15684,0.02992,5218.509433,0.478714,0.537257,3.455091,7,7,1,1,0
41,326.545522,0.019214,5224.728351,0.307417,0.285859,4.332565,8,8,1,1,0
42,278.955842,0.022289,4184.337624,0.33433,0.316733,3.549757,7,7,1,1,0
43,303.241387,0.019991,5458.344965,0.359841,0.340143,4.30323,7,7,1,1,0
44,374.322734,0.035311,5989.163741,0.564975,0.329647,3.930979,9,9,1,1,0
45,422.11595,0.035344,7175.971142,0.600854,0.394071,4.328199,9,8,1,1,0
46,262.519195,0.026359,4462.826309,0.448097,0.439026,5.5953,8,8,1,1,0
47,308.808811,0.018811,4940.940968,0.300974,0.360363,3.716522,8,8,1,1,0
48,316.651652,0.023766,6333.033031,0.475327,0.38656,5.060586,7,7,1,1,0
