slot,average_delay,average_energy,total_delay,total_energy,mission_cost,fidelity_cost,sync_trigger_count,coordination_trigger_count,one_hot_valid,resource_feasible,local_execution_count
1,116.495102,0.004079,2213.406939,0.0775,0.325329,1.808089,6,6,1,1,0
2,52.140691,0.034527,521.406914,0.34527,0.310224,4.508539,10,10,1,1,0
3,75.210563,0.027883,1353.790137,0.501889,0.536883,5.573691,8,8,1,1,0
4,55.49101,0.019857,887.856153,0.31771,0.507866,4.486187,7,7,1,1,0
5,100.229051,0.015797,1503.435768,0.236954,0.415526,4.401508,7,7,1,1,0
6,121.412889,0.037535,1578.367554,0.487953,0.294751,2.767111,9,9,1,1,0
7,176.880034,0.091357,2653.200505,1.370348,0.415755,3.593655,9,9,1,1,0
8,73.153948,0.033009,1170.463171,0.528148,0.420134,5.013349,9,9,1,1,0
9,92.545216,0.026893,1573.26868,0.457178,0.436339,4.237409,9,9,1,1,0
10,65.827741,0.035911,1119.07159,0.610479,0.498016,5.02457,9,9,1,1,0
11,82.533028,0.035936,1237.995421,0.53904,0.348463,3.758614,10,10,1,1,0
12,81.843399,0.021732,1309.494383,0.347717,0.463824,3.854399,8,8,1,1,0
13,94.275024,0.026962,1696.950438,0.48531,0.430202,4.646941,8,8,1,1,0
14,92.546479,0.013947,1573.290149,0.237102,0.430201,4.189386,7,7,1,1,0
15,73.388297,0.013071,1027.436152,0.182989,0.283601,4.351843,7,7,1,1,0
16,119.719082,0.035123,1676.067152,0.491717,0.200642,2.279614,8,7,1,1,0
17,69.710597,0.024172,1045.658952,0.362574,0.329463,4.630063,8,8,1,1,0
18,67.458835,0.021145,944.423687,0.296026,0.239264,3.935634,8,8,1,1,0
19,93.49276,0.022444,1495.884165,0.35911,0.301166,4.013733,8,8,1,1,0
20,57.061071,0.022798,912.977135,0.364766,0.482677,5.065908,7,7,1,1,0
21,96.224554,0.021171,1732.041979,0.381082,0.315,4.27159,8,8,1,1,0
22,65.600934,0.027746,852.812139,0.360695,0.349562,3.871414,9,9,1,1,0
23,67.060758,0.025244,1140.032893,0.429145,0.393437,4.858344,8,8,1,1,0
24,76.933183,0.020819,1153.997744,0.312284,0.442419,4.044512,7,7,1,1,0
25,82.110949,0.011391,1395.886141,0.193642,0.363659,5.213115,6,6,1,1,0
26,166.12793,0.030069,3156.430667,0.571308,0.29493,4.145874,7,6,1,1,0
27,65.333421,0.034789,1110.668154,0.591417,0.421596,5.947798,9,9,1,1,0
28,65.552087,0.020206,983.281303,0.303092,0.257408,4.568197,8,8,1,1,0
29,89.929873,0.022502,1618.737714,0.405036,0.37139,4.601216,8,8,1,1,0
30,62.578631,0.030957,1001.258096,0.495311,0.36324,4.992991,9,9,1,1,0
31,66.819724,0.032362,1135.935306,0.550159,0.444669,5.249802,9,9,1,1,0
32,89.969987,0.0182,1619.459773,0.327597,0.472267,4.775361,7,7,1,1,0
33,80.445201,0.018739,1448.013614,0.337302,0.428473,5.53942,7,7,1,1,0
34,66.744344,0.023034,800.932131,0.276409,0.280889,3.901994,8,8,1,1,0
35,77.56096,0.029561,1240.97536,0.472976,0.472312,3.750807,9,7,1,1,0
36,69.043286,0.011391,966.606001,0.159479,0.304699,3.499544,6,6,1,1,0
37,66.306743,0.01223,928.294408,0.171224,0.279054,4.71218,7,7,1,1,0
38,63.388605,0.021861,760.663261,0.262333,0.255339,3.194247,8,8,1,1,0
39,190.55971,0.0356,3239.515075,0.605193,0.168084,2.203762,8,7,1,1,0
40,65.561318,0.0254,1114.542412,0.431794,0.360437,5.651217,8,8,1,1,0
41,85.59637,0.033357,1455.138298,0.567067,0.365518,5.381887,8,8,1,1,0
42,123.283187,0.028153,1972.530995,0.450449,0.275323,3.272575,9,8,1,1,0
43,83.724683,0.034636,1255.870241,0.519542,0.362657,4.162528,9,9,1,1,0
44,90.203754,0.033553,1443.260061,0.536848,0.319435,3.55344,9,9,1,1,0
45,111.171375,0.032213,2001.084758,0.579837,0.494845,4.377657,9,9,1,1,0
46,116.78635,0.031393,1635.0089,0.439502,0.246496,3.606371,9,9,1,1,0
47,132.254338,0.068801,2116.069411,1.100818,0.383772,4.200519,10,10,1,1,0
48,59.312541,0.031548,949.000655,0.504761,0.43892,5.118426,9,9,1,1,0
49,107.266624,0.021665,1716.265986,0.346634,0.29557,3.085788,8,8,1,1,0
50,92.079316,0.029948,1381.189744,0.449213,0.274949,3.282903,9,9,1,1,0
51,92.719725,0.029208,1298.076153,0.408915,0.367317,4.701445,9,9,1,1,0
52,75.561452,0.038225,1284.544689,0.649828,0.404834,3.953251,10,9,1,1,0
53,91.723559,0.03057,1651.024058,0.550267,0.37016,4.274175,9,9,1,1,0
54,70.41787,0.011125,1126.685917,0.177992,0.304585,3.856868,7,7,1,1,0
55,115.158909,0.013336,1727.383639,0.200036,0.303018,3.75313,7,7,1,1,0
56,59.556269,0.027368,774.231502,0.355778,0.241037,4.430342,9,9,1,1,0
57,98.42808,0.026164,1574.849283,0.418628,0.325098,3.527588,9,8,1,1,0
58,64.797886,0.015471,971.968287,0.232063,0.32955,4.412368,7,7,1,1,0
59,87.044844,0.025893,1305.672659,0.388392,0.306341,3.824391,8,8,1,1,0
60,73.934023,0.037441,1182.94436,0.599051,0.299722,3.891558,10,9,1,1,0
61,90.981519,0.017869,1273.741261,0.250166,0.223051,3.236704,7,7,1,1,0
62,56.442645,0.021774,790.197034,0.304837,0.215578,4.402327,7,7,1,1,0
63,85.811107,0.020456,1201.355499,0.286382,0.281524,3.361629,7,7,1,1,0
64,76.317273,0.037347,1144.759102,0.560205,0.365261,4.132401,10,10,1,1,0
65,92.909384,0.011374,1486.550139,0.181977,0.308171,3.966479,7,7,1,1,0
66,71.509842,0.014021,1001.137781,0.196293,0.337701,4.009628,7,7,1,1,0
67,61.510654,0.010296,799.638498,0.133843,0.231743,4.158094,6,6,1,1,0
68,112.049042,0.033235,1792.784669,0.531767,0.214238,2.737722,8,6,1,1,0
69,68.333001,0.036924,1229.994015,0.664634,0.411499,5.441641,10,10,1,1,0
70,78.263161,0.021644,1252.21058,0.346302,0.365187,4.313522,8,8,1,1,0
71,139.727462,0.025486,2235.639393,0.407782,0.227318,3.560501,9,9,1,1,0
72,62.63083,0.024025,1064.724111,0.408429,0.482098,5.512231,8,8,1,1,0
73,71.080472,0.019081,1279.448501,0.343451,0.388605,5.525717,8,8,1,1,0
74,71.806147,0.027262,861.673766,0.32714,0.268363,3.562765,9,9,1,1,0
75,62.468065,0.027824,812.084844,0.361709,0.22841,3.25528,9,8,1,1,0
76,52.498247,0.019765,734.975459,0.276709,0.373592,4.161186,8,8,1,1,0
77,142.13268,0.059389,2274.122875,0.950229,0.332535,4.273222,7,7,1,1,0
78,86.965309,0.034419,1652.340877,0.653964,0.40831,5.166704,9,9,1,1,0
79,77.312153,0.019648,1314.306602,0.33401,0.550953,4.651132,7,7,1,1,0
80,91.035008,0.033673,1729.665147,0.639783,0.437177,4.745635,8,8,1,1,0
81,70.009478,0.030848,1120.151647,0.493563,0.353133,5.011144,8,8,1,1,0
82,143.904358,0.028607,2878.087158,0.572142,0.400142,4.906151,8,7,1,1,0
83,132.672855,0.018406,2388.111385,0.331315,0.258516,4.222299,8,7,1,1,0
84,81.474341,0.038463,1466.538144,0.692338,0.547933,5.556301,10,10,1,1,0
85,109.020049,0.028535,1744.320786,0.456567,0.353154,3.334243,9,9,1,1,0
