slot,average_delay,average_energy,total_delay,total_energy,mission_cost,fidelity_cost,sync_trigger_count,coordination_trigger_count,one_hot_valid,resource_feasible,local_execution_count
1,207.693477,0.009212,4361.563011,0.193451,0.556782,1.998414,4,4,1,1,0
2,172.749249,0.039519,4491.480468,1.0275,0.86898,9.878469,10,10,1,1,0
3,157.548251,0.036343,3623.609777,0.8359,0.894911,6.744097,9,9,1,1,0
4,285.267173,0.02647,7416.946486,0.688212,0.654532,5.684991,8,8,1,1,0
5,257.157831,0.029765,5143.156617,0.595301,0.490326,4.109621,9,9,1,1,0
6,285.169722,0.05392,6558.903609,1.240155,0.693533,6.733271,10,10,1,1,0
7,233.777199,0.038166,5376.875586,0.877815,0.639726,5.585718,10,10,1,1,0
8,169.521911,0.032438,4068.525863,0.77851,0.823726,7.280033,9,9,1,1,0
9,405.799206,0.016781,10550.779358,0.436317,0.661697,5.974313,6,6,1,1,0
10,196.510978,0.029013,4519.752501,0.667306,0.737035,5.888437,8,8,1,1,0
11,159.927134,0.022722,3038.615555,0.431715,0.568389,4.402983,8,8,1,1,0
12,193.818647,0.022027,4845.466176,0.550676,0.626967,6.429752,7,7,1,1,0
13,311.128959,0.025303,7467.095024,0.607269,0.571643,6.397666,7,7,1,1,0
14,204.086272,0.042103,5306.243068,1.094675,0.719837,7.974232,10,10,1,1,0
15,212.779841,0.04249,5532.275865,1.10473,0.580933,6.741748,10,10,1,1,0
16,181.732102,0.02741,4725.034648,0.712664,0.699974,6.297097,8,8,1,1,0
17,202.455639,0.027368,4656.479698,0.629459,0.682787,5.391012,7,7,1,1,0
18,197.081464,0.021865,5124.118072,0.568494,0.566566,7.118225,6,6,1,1,0
19,161.491031,0.017935,3714.293707,0.412505,0.504141,6.840249,6,6,1,1,0
20,308.302757,0.022713,7707.568935,0.567837,0.435724,5.65822,7,6,1,1,0
21,218.610547,0.033198,4590.821488,0.697161,0.604099,6.637652,8,8,1,1,0
22,157.061017,0.036905,3455.342383,0.811915,0.52859,6.8194,10,10,1,1,0
23,200.241138,0.037895,5406.510725,1.023168,0.704369,7.101321,9,9,1,1,0
24,252.618231,0.027734,5052.364626,0.554672,0.409318,4.611441,7,7,1,1,0
25,340.085689,0.04126,8502.142218,1.031511,0.52888,6.170101,10,10,1,1,0
26,275.181694,0.045107,7154.724037,1.172786,0.852906,7.53153,10,10,1,1,0
27,313.775244,0.037159,7530.605848,0.891806,0.731415,7.661367,10,10,1,1,0
28,206.63751,0.031371,4959.300244,0.752897,0.671868,5.888622,9,9,1,1,0
29,385.99065,0.039858,9263.775591,0.956594,0.64591,5.198799,10,10,1,1,0
30,206.565952,0.03249,5370.714749,0.844741,0.672897,6.014145,9,9,1,1,0
31,172.250935,0.015948,3961.771502,0.366803,0.622841,6.342582,6,6,1,1,0
32,297.568164,0.023791,7736.772274,0.618558,0.667428,6.739897,7,7,1,1,0
33,224.861449,0.031419,6520.982025,0.911158,0.702502,8.554769,7,7,1,1,0
34,193.53989,0.037226,4644.957356,0.893428,0.688956,6.747022,9,9,1,1,0
35,178.889152,0.026726,3935.561354,0.58798,0.486739,5.216362,8,8,1,1,0
36,349.296751,0.02265,9081.715536,0.588889,0.504184,6.09976,7,7,1,1,0
37,190.925524,0.024646,4391.287042,0.566859,0.630209,7.544449,7,7,1,1,0
38,380.555834,0.02902,10275.007525,0.783528,0.667204,6.704844,8,8,1,1,0
39,193.211699,0.032245,4637.080782,0.773887,0.7459,6.941674,9,9,1,1,0
40,184.883689,0.031009,4437.208529,0.744227,0.508511,6.203269,8,8,1,1,0
41,240.042016,0.019745,6001.050391,0.493632,0.668654,6.391725,6,6,1,1,0
42,156.325458,0.028309,2970.183695,0.537877,0.492319,6.151334,8,8,1,1,0
43,283.829701,0.041365,6528.083119,0.951395,0.489891,4.692247,8,7,1,1,0
44,197.951705,0.040029,4354.937519,0.880637,0.526102,5.636534,10,10,1,1,0
45,217.627948,0.040911,4787.814846,0.900033,0.505736,5.550296,10,10,1,1,0
46,233.102026,0.037036,6293.754695,0.999978,0.764623,8.72628,9,9,1,1,0
47,254.933422,0.028211,6373.33556,0.705266,0.677911,5.767602,7,7,1,1,0
48,196.66658,0.03456,4326.664762,0.760326,0.440621,5.687761,8,8,1,1,0
49,309.170814,0.030298,7420.099535,0.72714,0.516233,6.293764,8,8,1,1,0
50,377.4048,0.072205,9435.120006,1.805125,0.775124,6.990162,10,10,1,1,0
51,237.80375,0.039114,5707.29,0.938728,0.737111,6.55907,9,9,1,1,0
52,171.144772,0.040355,3936.329759,0.928155,0.772985,8.064837,10,10,1,1,0
53,188.075225,0.034701,4889.95586,0.902218,0.904587,6.401144,9,9,1,1,0
54,275.63236,0.037856,7166.441358,0.984253,0.753742,6.158825,9,9,1,1,0
55,338.173098,0.043978,8116.154362,1.055463,0.745882,5.696886,10,10,1,1,0
56,237.159657,0.034053,4743.193149,0.681066,0.485713,4.964437,9,9,1,1,0
57,165.593128,0.03327,3477.45569,0.69868,0.606714,6.679697,9,9,1,1,0
58,159.219046,0.033733,3343.599963,0.708393,0.659001,4.393174,8,8,1,1,0
59,175.056185,0.027049,4201.348445,0.649185,0.72838,6.79877,8,8,1,1,0
60,220.056443,0.026026,5721.46752,0.676678,0.709877,6.060783,7,7,1,1,0
61,197.298053,0.026166,4932.451318,0.654155,0.739878,6.216283,8,8,1,1,0
62,160.03152,0.01809,3840.756477,0.434159,0.627,7.439904,7,7,1,1,0
63,278.137257,0.029778,6119.019657,0.655118,0.470313,5.242257,7,6,1,1,0
64,289.649059,0.039493,6372.279308,0.868838,0.509683,5.457539,10,10,1,1,0
65,225.787701,0.025887,5193.117116,0.595397,0.602925,7.301755,9,9,1,1,0
66,292.760905,0.046773,6733.50081,1.075774,0.600038,5.706474,9,9,1,1,0
67,241.961478,0.041263,5807.07547,0.990317,0.873908,6.700852,10,9,1,1,0
68,193.466909,0.033336,4449.738913,0.766729,0.738301,6.079414,9,9,1,1,0
69,186.141537,0.018204,4467.396883,0.436896,0.654249,6.193361,6,6,1,1,0
70,717.477199,0.036361,20089.361559,1.018115,0.70057,4.641499,7,7,1,1,0
71,282.456116,0.0302,6214.034547,0.664399,0.502959,5.427804,9,9,1,1,0
