slot,average_delay,average_energy,total_delay,total_energy,mission_cost,fidelity_cost,sync_trigger_count,coordination_trigger_count,one_hot_valid,resource_feasible,local_execution_count
1,231.927489,0.005868,3942.76732,0.099752,0.699051,1.617764,6,6,1,1,0
2,234.54294,0.068029,3283.601165,0.952408,0.470312,5.371892,10,10,1,1,0
3,174.807774,0.036038,2971.732151,0.612643,0.607641,4.665258,10,10,1,1,0
4,210.800894,0.041654,3372.814303,0.666459,0.647742,3.412543,10,10,1,1,0
5,134.563151,0.035244,2287.573563,0.599149,0.622298,4.940678,9,9,1,1,0
6,214.529175,0.025974,3646.995982,0.44156,0.406925,3.790289,8,8,1,1,0
7,121.126866,0.015576,1938.029851,0.249222,0.482771,5.087314,7,7,1,1,0
8,157.269812,0.023032,2044.507559,0.299413,0.309145,3.245039,8,7,1,1,0
9,252.532062,0.034552,4040.512994,0.55284,0.419672,4.414836,9,9,1,1,0
10,262.446195,0.026925,4724.031511,0.484648,0.3563,4.197811,9,8,1,1,0
11,170.739691,0.033349,2902.574742,0.566928,0.420919,5.770536,9,9,1,1,0
12,176.432202,0.034929,2470.050823,0.489,0.44402,3.181782,10,10,1,1,0
13,113.150635,0.026419,1810.410157,0.422706,0.461092,4.407308,8,8,1,1,0
14,133.85247,0.03121,2007.787052,0.468154,0.317077,4.106971,9,9,1,1,0
15,132.34919,0.025608,2117.587042,0.409728,0.36878,3.513511,8,8,1,1,0
16,350.450482,0.023063,6308.108679,0.415127,0.523085,4.177962,7,7,1,1,0
17,141.73005,0.039027,2267.680807,0.624439,0.355384,3.382786,10,9,1,1,0
18,135.01594,0.019079,2430.286923,0.343422,0.532613,5.076984,7,7,1,1,0
19,171.616398,0.020971,2745.862372,0.335532,0.350781,3.770648,6,6,1,1,0
20,145.386798,0.026735,2180.801974,0.401025,0.338054,3.952716,8,7,1,1,0
21,133.984577,0.024541,2143.753228,0.392654,0.345641,3.385058,8,6,1,1,0
22,128.228124,0.029055,1795.193731,0.406765,0.301227,3.351322,9,8,1,1,0
23,186.45421,0.024052,2983.267364,0.384832,0.25784,3.318998,9,9,1,1,0
24,127.56886,0.024532,1913.5329,0.367983,0.262101,4.047802,7,7,1,1,0
25,140.264729,0.021845,2524.765123,0.393205,0.419667,5.670871,7,7,1,1,0
26,166.725587,0.026624,3167.786146,0.505847,0.365595,4.741203,8,8,1,1,0
27,134.479382,0.022798,1882.711342,0.319177,0.286316,2.931374,8,6,1,1,0
28,150.555745,0.027946,2710.003417,0.503034,0.355816,4.68879,8,8,1,1,0
29,154.168346,0.024803,2158.356849,0.347242,0.19225,3.073781,8,7,1,1,0
30,141.402364,0.026252,2121.035459,0.393775,0.224259,3.398652,8,7,1,1,0
31,174.577491,0.027249,2793.239851,0.43599,0.276813,4.353378,8,8,1,1,0
32,123.897615,0.022407,1486.771374,0.268885,0.226679,3.082774,8,8,1,1,0
33,162.854928,0.025872,2931.388699,0.46569,0.404718,4.512018,8,8,1,1,0
34,152.645139,0.021194,2289.677089,0.317903,0.291618,3.201535,8,8,1,1,0
35,145.775149,0.023743,2186.627241,0.356151,0.343516,3.626462,7,7,1,1,0
36,160.30568,0.028786,1763.36248,0.31665,0.116865,2.571518,8,8,1,1,0
37,178.702829,0.038853,3037.948095,0.660504,0.300647,4.079368,10,10,1,1,0
38,173.354877,0.023994,2600.323155,0.35991,0.363674,4.071944,8,8,1,1,0
39,208.453384,0.018549,3335.25414,0.296785,0.356431,3.763393,8,8,1,1,0
40,163.16591,0.046849,2610.654561,0.749591,0.546962,4.072764,10,10,1,1,0
41,130.810316,0.035563,2092.965053,0.569009,0.382747,4.365609,9,9,1,1,0
42,139.709377,0.016182,2095.640653,0.242723,0.375195,3.323247,7,7,1,1,0
43,148.171139,0.021168,2667.080506,0.381017,0.329591,4.379342,7,7,1,1,0
44,302.813019,0.028452,4845.008303,0.455231,0.347223,3.681229,8,7,1,1,0
45,169.574481,0.03756,2882.766177,0.638528,0.408383,5.792076,9,9,1,1,0
46,230.649965,0.027113,3921.049407,0.460917,0.42362,4.294316,9,8,1,1,0
47,170.113491,0.03531,2721.815863,0.564961,0.437825,4.173321,10,10,1,1,0
48,148.091251,0.020272,2961.825029,0.405432,0.42839,4.954281,8,8,1,1,0
49,167.170006,0.021856,3009.060115,0.393413,0.407265,4.648417,8,8,1,1,0
50,415.152605,0.110958,6227.289072,1.664368,0.389914,3.476177,9,9,1,1,0
51,167.924555,0.025136,3022.641996,0.452454,0.368674,4.614975,9,9,1,1,0
52,196.432915,0.017784,2946.49373,0.266754,0.301314,3.819992,7,7,1,1,0
53,122.478543,0.033879,1837.178146,0.508182,0.355162,4.672453,9,9,1,1,0
54,139.460192,0.021624,2231.363079,0.345982,0.440258,4.227193,7,7,1,1,0
55,174.011788,0.01687,3132.212185,0.303664,0.322738,4.308008,7,7,1,1,0
56,118.414879,0.015185,1657.808304,0.212594,0.294928,4.54791,7,7,1,1,0
