slot,average_delay,average_energy,total_delay,total_energy,mission_cost,fidelity_cost,sync_trigger_count,coordination_trigger_count,one_hot_valid,resource_feasible,local_execution_count
1,50.575649,0.003896,354.029541,0.027273,0.169988,0.666138,3,3,1,1,0
2,66.132144,0.032003,462.925011,0.224018,0.192345,1.419539,9,9,1,1,0
3,68.050189,0.008501,476.351326,0.05951,0.139469,1.522739,6,6,1,1,0
4,129.99219,0.02712,779.953143,0.162721,0.109393,1.239996,7,7,1,1,0
5,116.835431,0.027101,817.848016,0.189709,0.114438,1.689691,7,7,1,1,0
6,81.425243,0.025256,814.252425,0.252558,0.156347,1.698408,8,6,1,1,0
7,99.154375,0.018889,793.234999,0.151114,0.123573,2.169036,7,7,1,1,0
8,109.361997,0.017515,984.25797,0.157636,0.108202,1.962622,8,8,1,1,0
9,77.063164,0.023454,616.505308,0.187634,0.137652,1.860466,7,7,1,1,0
10,59.670254,0.012209,358.021526,0.073251,0.083942,1.53215,6,6,1,1,0
11,96.240376,0.006013,866.163384,0.054121,0.134277,2.772007,5,5,1,1,0
12,111.431893,0.033148,1002.887034,0.298336,0.079244,1.531726,9,6,1,1,0
13,91.173134,0.021575,729.385074,0.172604,0.092272,1.717996,8,8,1,1,0
14,91.356131,0.008967,730.849046,0.071733,0.066075,2.030758,6,6,1,1,0
15,101.369366,0.017697,709.58556,0.123876,0.102649,1.829065,5,5,1,1,0
16,169.827587,0.032527,1018.965521,0.195161,0.048985,1.025317,9,8,1,1,0
17,75.86896,0.0245,531.08272,0.1715,0.060048,1.480771,9,9,1,1,0
18,107.279189,0.029752,858.233514,0.238019,0.096519,1.848349,8,8,1,1,0
19,91.346555,0.004812,822.118995,0.043306,0.095248,2.058472,5,5,1,1,0
20,63.039499,0.012439,378.236996,0.074634,0.057616,1.829238,6,6,1,1,0
21,176.141094,0.030976,1409.12875,0.247806,0.066471,1.267839,8,6,1,1,0
22,89.013335,0.026752,890.133348,0.267516,0.097833,2.186421,9,8,1,1,0
23,64.850905,0.016938,389.105428,0.101628,0.087955,1.471399,8,8,1,1,0
24,235.389802,0.023244,1647.728614,0.162711,0.110657,1.336206,6,6,1,1,0
25,114.283335,0.036666,914.266683,0.293328,0.084571,1.763495,8,8,1,1,0
26,108.374173,0.026307,975.36756,0.236763,0.126688,3.001595,8,8,1,1,0
27,104.157118,0.020562,1041.571182,0.205617,0.123718,1.900188,8,8,1,1,0
28,83.401788,0.012474,583.812518,0.087319,0.112429,1.609605,7,7,1,1,0
29,81.537937,0.008891,733.84143,0.080017,0.077786,2.643438,6,6,1,1,0
30,102.581384,0.027658,923.232454,0.248921,0.10096,1.761913,7,5,1,1,0
31,93.162259,0.013718,558.973554,0.082306,0.083527,1.365217,6,5,1,1,0
32,102.633914,0.010112,821.071311,0.080897,0.092505,2.271267,6,6,1,1,0
33,83.358514,0.018009,416.792571,0.090047,0.073306,1.105237,7,6,1,1,0
34,82.785405,0.03073,579.497837,0.215107,0.104561,1.580179,9,9,1,1,0
35,61.192467,0.008465,428.347266,0.059253,0.047702,1.690973,6,6,1,1,0
36,107.454207,0.019831,967.08786,0.17848,0.092683,1.992008,8,7,1,1,0
37,82.147242,0.013118,739.325181,0.118062,0.10658,2.821953,7,7,1,1,0
38,84.208078,0.041123,589.456546,0.287862,0.065753,1.224314,10,9,1,1,0
39,73.638518,0.02433,589.108146,0.194637,0.112359,1.848285,9,9,1,1,0
40,111.535887,0.014581,1003.822982,0.131233,0.120873,2.234835,6,6,1,1,0
41,111.038675,0.007132,777.270726,0.049926,0.072712,1.785229,5,5,1,1,0
42,116.309966,0.038079,1046.78969,0.342712,0.079776,1.964434,7,6,1,1,0
43,86.00216,0.030011,602.015122,0.210078,0.084039,1.440305,9,7,1,1,0
44,116.80905,0.010067,1168.090496,0.100671,0.100545,2.24187,5,5,1,1,0
45,111.918221,0.017552,1007.263991,0.157964,0.08504,2.314272,7,7,1,1,0
46,85.908444,0.013759,773.175998,0.12383,0.088196,2.507391,6,6,1,1,0
47,116.317337,0.035795,930.538697,0.286363,0.068696,1.755667,8,8,1,1,0
48,120.830224,0.019975,1208.302241,0.199751,0.109843,2.448817,8,8,1,1,0
49,96.346621,0.028675,770.772964,0.229402,0.075698,1.860172,8,8,1,1,0
50,71.027165,0.008103,568.217322,0.064822,0.113513,1.985113,6,6,1,1,0
51,125.24329,0.021582,1001.946321,0.172659,0.096528,2.237656,7,7,1,1,0
52,73.776558,0.009503,516.435904,0.066523,0.078622,1.715473,6,5,1,1,0
53,92.726443,0.028789,741.811547,0.230315,0.138156,1.586692,7,6,1,1,0
54,100.773394,0.006948,806.187148,0.055585,0.066428,2.31919,5,5,1,1,0
55,104.025127,0.019979,936.226144,0.17981,0.080006,1.951862,7,5,1,1,0
56,202.185779,0.02358,1819.672011,0.21222,0.054176,1.556443,7,6,1,1,0
57,67.77246,0.023958,474.407219,0.167705,0.071842,1.821875,8,8,1,1,0
58,66.884899,0.012698,468.194296,0.088887,0.068448,2.001929,7,7,1,1,0
59,97.391676,0.034322,876.525084,0.308895,0.066901,1.588264,9,7,1,1,0
60,163.856578,0.007214,1310.852625,0.057712,0.08364,1.666697,5,5,1,1,0
61,83.040507,0.018218,664.324059,0.145747,0.089304,2.140356,7,7,1,1,0
62,118.205043,0.038086,1063.845386,0.342776,0.091907,2.086535,8,8,1,1,0
63,99.905791,0.02717,799.246325,0.217362,0.094627,1.414607,8,6,1,1,0
64,83.359629,0.023745,500.157777,0.142471,0.077472,1.183629,7,7,1,1,0
65,60.945449,0.015649,426.618141,0.109546,0.111191,1.725226,7,7,1,1,0
66,84.342108,0.021963,674.736863,0.175704,0.075954,1.926856,7,7,1,1,0
67,100.109798,0.027387,700.768588,0.191712,0.096086,1.145971,8,7,1,1,0
68,67.390142,0.020958,471.730993,0.146703,0.06489,1.889251,7,7,1,1,0
69,128.611264,0.019762,1286.112638,0.197625,0.089401,2.307018,8,7,1,1,0
70,98.623373,0.021649,887.610361,0.194837,0.114768,2.038984,7,7,1,1,0
71,137.900475,0.033902,1103.203798,0.271215,0.092466,1.407761,8,7,1,1,0
72,54.634571,0.022646,273.172855,0.113229,0.047027,1.324432,8,8,1,1,0
73,67.991511,0.013261,339.957555,0.066304,0.043632,1.359729,6,6,1,1,0
74,129.172536,0.03094,1291.725357,0.309404,0.132365,2.127118,9,8,1,1,0
