slot,ap_id,tier,fidelity,trust,mismatch,uncertainty,twin_age,sync_triggered,coordination_triggered,queue_size,local_load
1,BS_0,BS,0.332871,0.791414,1.0,2.211793,1,1,1,6,0.0
1,BS_1,BS,0.332871,0.741496,1.0,1.961179,1,1,1,4,0.0
1,BS_2,BS,0.332871,0.684062,1.0,2.060074,1,1,1,6,0.0
1,BS_3,BS,0.332871,0.693375,1.0,2.421234,1,1,1,10,0.0
1,BS_4,BS,0.332871,0.699165,1.0,2.7125,1,1,1,12,0.0
1,HAP_0,HAP,0.904837,0.955849,0.0,0.0,1,0,0,0,0.0
1,HAP_1,HAP,0.332871,0.850996,1.0,1.619941,1,1,1,5,0.0
1,HAP_2,HAP,0.904837,0.840682,0.0,0.0,1,0,0,0,0.0
1,LEO_0,LEO,0.904837,0.843984,0.0,0.0,1,0,0,0,0.0
1,LEO_1,LEO,0.904837,0.89178,0.0,0.0,1,0,0,0,0.0
2,BS_0,BS,0.545876,0.786007,0.505364,1.638787,1,1,1,5,0.704139
2,BS_1,BS,0.595875,0.758952,0.417724,1.41218,1,1,1,3,0.691866
2,BS_2,BS,0.522274,0.706883,0.549563,1.576889,1,1,1,6,0.738715
2,BS_3,BS,0.531547,0.714986,0.531963,1.796653,1,1,1,8,0.925192
2,BS_4,BS,0.493394,0.712336,0.606447,2.05275,1,1,1,13,0.625722
2,HAP_0,HAP,0.597283,0.922366,0.415364,0.135865,1,1,1,0,0.958532
2,HAP_1,HAP,0.534389,0.826728,0.526631,1.271367,1,1,1,6,0.900271
2,HAP_2,HAP,0.600794,0.842408,0.409504,0.132058,1,1,1,0,0.945008
2,LEO_0,LEO,0.602293,0.845,0.407012,0.130456,1,1,1,0,0.939258
2,LEO_1,LEO,0.599706,0.877973,0.411315,0.13323,1,1,1,0,0.949189
3,BS_0,BS,0.639889,0.796523,0.346461,1.159739,1,1,1,7,0.285147
3,BS_1,BS,0.670593,0.788096,0.299593,0.9886,1,1,1,1,0.23884
3,BS_2,BS,0.668285,0.745044,0.303041,1.097297,1,1,1,6,0.2221
3,BS_3,BS,0.684114,0.752823,0.279631,1.229402,1,1,1,9,0.0
3,BS_4,BS,0.670914,0.749215,0.299114,1.404745,1,1,1,14,0.28968
3,HAP_0,HAP,0.798828,0.93117,0.124609,0.10054,1,1,1,0,0.0
3,HAP_1,HAP,0.686417,0.83167,0.276269,0.886494,1,1,1,8,0.0
3,HAP_2,HAP,0.800234,0.875404,0.122851,0.097723,1,1,1,0,0.0
3,LEO_0,LEO,0.800832,0.877306,0.122103,0.096537,1,1,1,0,0.0
3,LEO_1,LEO,0.799799,0.900237,0.123395,0.09859,1,1,1,0,0.0
4,BS_0,BS,0.666391,0.807537,0.305879,0.827511,1,1,1,7,0.699102
4,BS_1,BS,0.710652,0.809628,0.241572,0.688546,1,1,1,3,0.647112
4,BS_2,BS,0.672387,0.772308,0.296921,0.78267,1,1,1,6,0.585015
4,BS_3,BS,0.66585,0.776874,0.30669,0.873183,1,1,1,9,0.742102
