slot,average_delay,average_energy,total_delay,total_energy,mission_cost,fidelity_cost,sync_trigger_count,coordination_trigger_count,one_hot_valid,resource_feasible,local_execution_count
1,132.792699,0.007003,1726.305084,0.091039,0.31648,1.237114,4,4,1,1,0
2,134.489751,0.036396,2286.325766,0.618724,0.658747,5.674205,10,10,1,1,0
3,180.88458,0.038395,2713.268707,0.575925,0.386487,3.530934,10,10,1,1,0
4,154.254717,0.020925,2622.330193,0.35573,0.564818,4.555439,8,8,1,1,0
5,127.44082,0.016054,1784.171476,0.224761,0.463502,3.886563,8,8,1,1,0
6,149.456646,0.025588,2690.219622,0.460582,0.421558,4.472973,8,8,1,1,0
7,279.731909,0.042075,3916.246723,0.589049,0.220836,2.400469,8,7,1,1,0
8,135.447291,0.03466,2438.051241,0.623878,0.586308,7.208512,10,10,1,1,0
9,282.459405,0.010274,3954.431676,0.143834,0.403296,3.204747,8,8,1,1,0
10,139.523466,0.034503,2371.898915,0.58655,0.546151,6.218855,10,10,1,1,0
11,572.641861,0.150793,9162.269768,2.412692,0.461563,3.374664,9,9,1,1,0
12,138.66868,0.037173,2357.367556,0.631935,0.522574,5.428776,10,10,1,1,0
13,260.800389,0.019319,4694.406996,0.347739,0.446198,2.651865,8,8,1,1,0
14,148.191376,0.025533,2074.67926,0.357456,0.348361,4.472337,9,9,1,1,0
15,219.120144,0.01054,3725.042452,0.179176,0.468606,4.384953,7,7,1,1,0
16,196.790089,0.052979,3148.641422,0.847667,0.510543,3.98922,9,9,1,1,0
17,126.337662,0.026512,1895.064925,0.397676,0.346989,3.782569,9,9,1,1,0
18,162.838294,0.033206,3093.927585,0.630908,0.432778,4.820202,9,9,1,1,0
19,190.927707,0.012728,3436.698723,0.229103,0.36585,3.899855,7,7,1,1,0
20,174.376614,0.031403,3313.155671,0.596663,0.425128,4.689962,9,9,1,1,0
21,90.175777,0.015147,1262.460882,0.212056,0.294874,4.043051,7,7,1,1,0
22,123.874249,0.022571,1981.987986,0.36114,0.329434,4.433888,8,8,1,1,0
23,134.723736,0.013973,2155.579775,0.223561,0.434301,5.095804,6,6,1,1,0
24,125.435456,0.030957,1630.660934,0.402447,0.300068,2.569152,9,7,1,1,0
25,426.430468,0.100509,6396.457014,1.507642,0.34564,3.461163,6,6,1,1,0
26,123.37636,0.012767,1727.269036,0.178731,0.279811,3.34487,7,5,1,1,0
27,261.375425,0.026726,4966.133084,0.507794,0.353291,4.356844,9,9,1,1,0
28,125.139866,0.033151,2002.237851,0.530413,0.392098,4.657756,9,9,1,1,0
29,119.809173,0.017245,2036.755945,0.293172,0.416094,4.624744,7,7,1,1,0
30,126.45094,0.013503,1643.862222,0.175539,0.249308,3.894537,6,6,1,1,0
31,127.1762,0.025331,2034.819206,0.405297,0.318996,4.761668,7,7,1,1,0
32,106.93549,0.022113,1283.225877,0.265357,0.191405,2.506032,7,6,1,1,0
33,145.001536,0.023292,2320.02458,0.372677,0.364746,4.622684,7,7,1,1,0
34,112.400496,0.032337,1348.805948,0.388045,0.25901,3.143603,9,9,1,1,0
35,189.926306,0.031344,2848.894583,0.470157,0.200141,3.029449,8,7,1,1,0
36,385.955942,0.023619,6175.295073,0.377911,0.33948,3.656187,7,7,1,1,0
37,165.885078,0.02162,2985.931401,0.389154,0.450996,5.972257,8,8,1,1,0
38,108.02597,0.037911,1080.259696,0.379111,0.299566,2.403444,10,10,1,1,0
39,141.980432,0.019325,2413.667336,0.328528,0.38781,3.86294,8,8,1,1,0
40,118.728482,0.019181,2137.112672,0.345264,0.505634,4.634946,7,7,1,1,0
41,200.005816,0.043429,3000.087237,0.651442,0.291817,3.731604,6,6,1,1,0
42,295.805575,0.026915,5324.50035,0.484463,0.370743,4.237476,8,8,1,1,0
43,163.398478,0.028285,3104.571084,0.53742,0.360211,5.849151,9,9,1,1,0
44,139.671135,0.024528,2653.751572,0.466038,0.542711,6.001127,8,8,1,1,0
45,182.838463,0.023911,2925.415406,0.382573,0.322709,3.201157,8,7,1,1,0
46,167.773935,0.035583,2852.1569,0.60491,0.420064,3.952676,10,10,1,1,0
47,602.370316,0.163659,10842.665692,2.945856,0.499276,4.02539,10,10,1,1,0
48,148.53865,0.017685,2525.157057,0.300644,0.398612,5.117355,8,8,1,1,0
49,139.071331,0.030439,2364.212631,0.517463,0.439252,4.651634,8,8,1,1,0
50,247.430046,0.004462,4206.310785,0.075851,0.260176,3.83757,6,6,1,1,0
51,161.334028,0.015134,2742.67847,0.257281,0.333515,5.386507,7,7,1,1,0
52,131.472488,0.035793,1840.614836,0.501103,0.276113,3.45354,10,8,1,1,0
53,122.799621,0.033538,1719.19469,0.469527,0.282125,3.158862,9,9,1,1,0
54,144.274131,0.015741,2741.208495,0.299075,0.546801,5.230043,7,7,1,1,0
55,124.126146,0.020414,1986.018329,0.326617,0.383762,4.723366,7,7,1,1,0
56,135.013786,0.032657,2160.220569,0.522505,0.39784,3.537372,9,8,1,1,0
57,158.517354,0.015331,3011.829729,0.291297,0.497705,5.314842,6,6,1,1,0
58,119.340221,0.025563,1790.103311,0.383448,0.463397,4.142906,8,7,1,1,0
59,168.307923,0.023291,2861.234691,0.395954,0.314501,3.745572,7,7,1,1,0
60,121.579225,0.016742,1702.109152,0.234393,0.252488,3.820299,7,7,1,1,0
61,447.063914,0.113724,6258.894789,1.592131,0.23473,3.457104,7,7,1,1,0
62,165.095134,0.036679,2806.617273,0.623536,0.346426,4.250674,10,10,1,1,0
63,212.166679,0.02503,2970.333505,0.350422,0.266431,3.551866,9,9,1,1,0
64,105.893722,0.031108,1376.618389,0.404406,0.334985,3.794566,9,9,1,1,0
65,129.105386,0.018397,1936.580783,0.275948,0.419268,3.929588,7,7,1,1,0
66,159.477522,0.030721,2392.162824,0.460816,0.289617,3.846317,9,9,1,1,0
67,171.199002,0.025922,2739.184038,0.414745,0.317647,3.873001,8,8,1,1,0
68,271.456799,0.028676,4614.765586,0.4875,0.309925,2.684076,8,7,1,1,0
69,118.62468,0.02982,1660.745525,0.417481,0.250275,4.493736,9,9,1,1,0
70,124.31859,0.026095,1989.097447,0.417515,0.416969,5.082245,8,8,1,1,0
71,251.57389,0.031396,4025.182247,0.502343,0.334089,3.593025,8,8,1,1,0
72,444.193723,0.110302,7107.09956,1.764829,0.280704,3.668352,8,8,1,1,0
73,244.189268,0.007371,3907.02829,0.117939,0.238465,4.387291,7,7,1,1,0
74,120.469447,0.031292,2047.980592,0.531956,0.452669,6.018401,9,9,1,1,0
75,123.25365,0.036112,1355.790145,0.397234,0.273596,2.547354,10,9,1,1,0
76,215.494866,0.041659,3663.412719,0.708202,0.475236,3.848385,10,10,1,1,0
77,116.588274,0.013324,1982.000662,0.226514,0.500959,4.584996,7,7,1,1,0
78,146.97553,0.018223,2351.608473,0.291565,0.430666,4.713561,8,8,1,1,0
79,346.418864,0.028814,4503.445226,0.374579,0.314199,2.742392,8,8,1,1,0
80,169.388723,0.039858,2710.219562,0.637724,0.457261,3.956154,10,9,1,1,0
81,212.035442,0.038562,2968.496185,0.539863,0.200842,3.45444,9,9,1,1,0
82,115.770687,0.032786,1273.477554,0.360643,0.299817,2.652525,9,9,1,1,0
83,120.424151,0.021071,1806.362271,0.316064,0.402168,4.148215,7,7,1,1,0
84,204.161479,0.019994,3470.745142,0.339906,0.414723,4.074922,8,8,1,1,0
85,140.344473,0.027179,1964.822627,0.38051,0.269145,3.502728,8,8,1,1,0
86,130.691756,0.026265,2221.759845,0.446505,0.491046,5.603782,7,7,1,1,0
87,187.19579,0.035095,2807.936856,0.526429,0.302381,3.424797,9,8,1,1,0
88,115.109034,0.030649,1956.853581,0.521025,0.471111,4.745703,9,9,1,1,0
89,204.555591,0.0164,3682.000644,0.295202,0.263589,4.01088,7,7,1,1,0
90,132.155798,0.013474,1850.181167,0.188641,0.297825,4.141951,6,6,1,1,0
91,226.845702,0.037746,4083.222628,0.679428,0.436571,4.189769,9,8,1,1,0
92,104.917349,0.027029,1678.677589,0.432471,0.335806,4.858306,9,9,1,1,0
93,230.701724,0.036814,3921.929305,0.625834,0.444249,3.250664,10,9,1,1,0
94,437.084141,0.020611,7867.514534,0.371002,0.297535,4.168446,8,8,1,1,0
95,135.882942,0.018665,2310.010009,0.317303,0.500459,5.240421,7,7,1,1,0
96,225.998777,0.036236,3389.981659,0.543539,0.30161,3.891027,10,10,1,1,0
97,197.562729,0.020317,3161.003667,0.32507,0.337811,3.932734,8,8,1,1,0
98,227.404482,0.034046,3865.876196,0.578785,0.425485,4.4841,9,9,1,1,0
99,365.482663,0.02734,6944.170605,0.519465,0.448163,3.926649,8,8,1,1,0
100,196.783473,0.044896,2558.185151,0.583642,0.357165,2.948813,10,10,1,1,0
101,117.074503,0.036161,1639.043042,0.506255,0.389288,4.396549,10,10,1,1,0
102,101.021832,0.026252,1515.327486,0.393773,0.381787,4.071678,9,9,1,1,0
103,202.95581,0.029089,3044.337149,0.436332,0.296651,2.664103,9,9,1,1,0
104,176.028006,0.029056,2464.392081,0.406785,0.318526,3.624061,9,9,1,1,0
105,170.799456,0.037447,2732.791296,0.599153,0.380688,3.826245,10,10,1,1,0
106,150.545458,0.026762,2559.272785,0.454956,0.32774,4.306598,7,7,1,1,0
107,137.611978,0.034307,2201.791643,0.548907,0.450311,4.126252,9,9,1,1,0
108,391.479332,0.032279,7438.107306,0.613303,0.387714,2.957475,9,9,1,1,0
109,254.567322,0.044286,4582.211796,0.797146,0.398771,4.48993,9,9,1,1,0
110,116.720027,0.023812,1750.800406,0.357182,0.351718,4.898759,9,9,1,1,0
111,201.043829,0.035408,3417.745089,0.601933,0.371411,4.539528,10,10,1,1,0
112,124.380429,0.036306,1616.945583,0.471975,0.41946,3.758319,10,10,1,1,0
113,112.445595,0.017537,1461.792736,0.227987,0.332721,3.363187,7,7,1,1,0
114,138.22606,0.025714,2211.616956,0.411428,0.406977,3.643318,8,8,1,1,0
115,137.277465,0.032161,1921.884506,0.450252,0.329005,3.129029,9,9,1,1,0
116,138.327542,0.016534,2351.568215,0.281082,0.474545,4.748093,5,5,1,1,0
117,184.881268,0.021178,2773.219019,0.317675,0.262199,3.747528,7,7,1,1,0
118,198.307943,0.031698,2974.61915,0.475476,0.311733,4.139753,9,9,1,1,0
119,159.552619,0.039265,2871.947134,0.706775,0.402568,4.846793,10,9,1,1,0
120,185.107686,0.027585,2406.39992,0.358599,0.349673,3.479414,9,9,1,1,0
121,222.119211,0.041401,3553.907383,0.662412,0.371995,3.751993,9,9,1,1,0
122,120.656393,0.021219,1568.533115,0.275843,0.278615,4.203104,9,9,1,1,0
123,416.145049,0.099096,6242.175729,1.486445,0.475546,3.683532,8,8,1,1,0
124,127.729309,0.018417,1660.48102,0.239419,0.285564,4.098032,8,8,1,1,0
125,144.85884,0.030593,2172.882607,0.458898,0.329736,3.145866,9,8,1,1,0
