slot,task_id,owner_ap_id,destination_id,local_cost,delay_cost,energy_cost,mission_cost,fidelity_cost
1,T1_UAV_2,BS_2,LEO_0,156.444981,156.308605,0.0,0.017344,0.095163
1,T1_UAV_8,BS_3,LEO_0,292.256198,292.124959,0.0,0.012207,0.095163
1,T1_UAV_3,BS_0,LEO_0,391.650359,391.517822,0.0,0.013505,0.095163
1,T1_UAV_1,BS_3,LEO_0,329.837908,329.706736,0.0,0.01214,0.095163
1,T1_UAV_6,HAP_0,LEO_0,368.838227,368.706454,0.0,0.01274,0.095163
1,T1_UAV_7,BS_3,LEO_0,233.372097,233.245569,0.0,0.007496,0.095163
1,T1_UAV_9,BS_2,LEO_0,510.308872,510.180139,0.0,0.0097,0.095163
1,T1_UAV_5,BS_3,LEO_0,493.252968,493.122598,0.0,0.011338,0.095163
2,T2_UAV_5,BS_3,LEO_1,344.358633,344.307413,0.0,0.014966,0.181269
2,T2_UAV_0,BS_0,LEO_1,327.17602,327.124274,0.0,0.015492,0.181269
2,T2_UAV_6,HAP_0,LEO_1,216.876111,216.824458,0.0,0.015399,0.181269
2,T2_UAV_9,BS_2,LEO_1,211.96346,211.911913,0.0,0.015294,0.181269
2,T2_UAV_8,BS_3,LEO_1,339.332932,339.292681,0.0,0.003997,0.181269
2,T2_UAV_4,HAP_0,HAP_1,172.259128,172.219415,0.0,0.003459,0.181269
2,T2_UAV_2,BS_2,LEO_1,192.86646,192.826295,0.0,0.00391,0.181269
2,T2_UAV_3,BS_0,HAP_1,126.301294,126.244988,0.0,0.020053,0.181269
2,T2_UAV_1,BS_3,HAP_2,54.897819,54.849251,0.0,0.012314,0.181269
3,T3_UAV_7,BS_3,LEO_0,157.251787,157.095556,0.0,0.015896,0.201674
3,T3_UAV_3,BS_0,LEO_0,124.77007,124.602465,0.0,0.027271,0.201674
3,T3_UAV_2,BS_2,LEO_0,395.072416,394.910459,0.0,0.021622,0.201674
3,T3_UAV_5,BS_3,LEO_0,215.552104,215.397291,0.0,0.014478,0.201674
3,T3_UAV_1,BS_3,LEO_0,193.683872,193.525706,0.0,0.017831,0.201674
3,T3_UAV_0,BS_0,LEO_0,178.810085,178.663218,0.0,0.006533,0.201674
3,T3_UAV_8,BS_3,HAP_0,144.751766,144.44903,0.0,0.112498,0.451188
3,T3_UAV_4,HAP_0,HAP_0,230.079473,229.841362,0.0,0.047873,0.451188
3,T3_UAV_6,HAP_0,HAP_0,205.740463,205.509559,0.0,0.040666,0.451188
4,T4_UAV_3,BS_0,LEO_1,247.570451,247.423801,0.0,0.007189,0.197306
4,T4_UAV_1,BS_3,LEO_1,122.072957,121.906474,0.0,0.027023,0.197306
4,T4_UAV_6,HAP_0,LEO_1,336.940164,336.791792,0.0,0.008911,0.197306
4,T4_UAV_7,BS_3,LEO_1,386.374278,386.210762,0.0,0.024055,0.197306
4,T4_UAV_8,BS_3,LEO_1,292.926844,292.781394,0.0,0.005989,0.197306
4,T4_UAV_5,BS_3,LEO_1,156.079744,155.908103,0.0,0.03218,0.197306
5,T5_UAV_5,BS_3,LEO_0,27.185149,27.011281,0.0,0.02139,0.262393
5,T5_UAV_7,BS_3,BS_4,230.460493,230.334769,0.0,0.006691,0.095163
5,T5_UAV_0,BS_0,BS_4,456.766167,456.643825,0.0,0.00331,0.095163
5,T5_UAV_9,BS_2,BS_4,483.392198,483.269504,0.0,0.003661,0.095163
5,T5_UAV_3,BS_0,BS_1,187.196097,187.074399,0.0,0.002666,0.095163
6,T6_UAV_1,BS_3,LEO_1,166.850546,166.682621,0.0,0.015293,0.263159
6,T6_UAV_3,BS_0,LEO_1,159.259058,159.082346,0.0,0.02408,0.263159
6,T6_UAV_2,BS_2,LEO_1,321.161921,320.967745,0.0,0.041544,0.263159
6,T6_UAV_5,BS_3,LEO_1,238.615105,238.454124,0.0,0.00835,0.263159
6,T6_UAV_6,HAP_0,LEO_1,320.441532,320.282892,0.0,0.006008,0.263159
6,T6_UAV_0,BS_0,LEO_1,298.834164,298.667079,0.0,0.014453,0.263159
6,T6_UAV_8,BS_3,HAP_2,62.468977,62.321498,0.0,0.010834,0.183227
6,T6_UAV_9,BS_2,LEO_0,61.789376,61.708683,0.0,0.03139,0.246517
6,T6_UAV_7,BS_3,LEO_0,96.770172,96.706362,0.0,0.014506,0.246517
7,T7_UAV_1,BS_3,LEO_0,47.667996,47.599176,0.0,0.016636,0.260918
7,T7_UAV_9,BS_2,LEO_0,111.026538,110.96057,0.0,0.013785,0.260918
7,T7_UAV_8,BS_3,HAP_1,187.230231,187.161307,0.0,0.00439,0.32267
7,T7_UAV_3,BS_0,HAP_1,78.110535,78.03798,0.0,0.008022,0.32267
7,T7_UAV_4,HAP_0,HAP_1,110.641811,110.573386,0.0,0.003891,0.32267
7,T7_UAV_0,BS_0,HAP_0,127.517144,127.311828,0.0,0.016152,0.445819
7,T7_UAV_5,BS_3,HAP_0,232.81694,232.605747,0.0,0.022029,0.445819
7,T7_UAV_6,HAP_0,HAP_0,252.680308,252.441553,0.0,0.049591,0.445819
7,T7_UAV_2,BS_2,HAP_2,88.978986,88.92237,0.0,0.012944,0.218358
8,T8_UAV_3,BS_0,LEO_1,156.142281,155.966868,0.0,0.020783,0.273145
8,T8_UAV_1,BS_3,LEO_1,133.820876,133.639527,0.0,0.02672,0.273145
8,T8_UAV_6,HAP_0,LEO_1,244.204673,244.040181,0.0,0.009864,0.273145
8,T8_UAV_0,BS_0,LEO_1,116.193125,116.027019,0.0,0.011477,0.273145
8,T8_UAV_8,BS_3,LEO_1,198.479609,198.297005,0.0,0.027974,0.273145
8,T8_UAV_2,BS_2,LEO_1,288.493628,288.316507,0.0,0.022492,0.273145
8,T8_UAV_4,HAP_0,LEO_0,59.262672,59.182683,0.0,0.013976,0.330071
9,T9_UAV_7,BS_3,HAP_2,113.029345,112.969834,0.0,0.011784,0.238641
9,T9_UAV_4,HAP_0,HAP_2,101.722602,101.662466,0.0,0.012408,0.238641
9,T9_UAV_6,HAP_0,HAP_2,295.490684,295.436879,0.0,0.006077,0.238641
9,T9_UAV_8,BS_3,LEO_0,113.183036,113.049219,0.0,0.006125,0.138464
9,T9_UAV_1,BS_3,LEO_0,199.975491,199.842314,0.0,0.005484,0.138464
9,T9_UAV_0,BS_0,LEO_0,220.149039,220.016049,0.0,0.005297,0.138464
9,T9_UAV_3,BS_0,LEO_0,183.401499,183.255604,0.0,0.018203,0.138464
9,T9_UAV_2,BS_2,HAP_2,141.12627,141.070564,0.0,0.007978,0.238641
10,T10_UAV_0,BS_0,LEO_1,165.077021,164.917999,0.0,0.006978,0.260223
10,T10_UAV_9,BS_2,LEO_1,217.105704,216.920179,0.0,0.03348,0.260223
10,T10_UAV_1,BS_3,LEO_1,140.438671,140.256438,0.0,0.030188,0.260223
10,T10_UAV_5,BS_3,LEO_1,174.372934,174.201709,0.0,0.019181,0.260223
10,T10_UAV_7,BS_3,BS_0,135.042783,134.884431,0.0,0.019248,0.195518
10,T10_UAV_2,BS_2,BS_0,380.45267,380.275646,0.0,0.03792,0.195518
10,T10_UAV_3,BS_0,LEO_1,222.368354,222.206862,0.0,0.009448,0.260223
10,T10_UAV_8,BS_3,HAP_1,263.477417,263.315205,0.0,0.020694,0.20759
10,T10_UAV_6,HAP_0,HAP_1,143.073829,142.92143,0.0,0.01088,0.20759
10,T10_UAV_4,HAP_0,HAP_1,297.454679,297.293194,0.0,0.019967,0.20759
11,T11_UAV_8,BS_3,LEO_0,247.668735,247.503965,0.0,0.016657,0.240566
11,T11_UAV_9,BS_2,LEO_0,117.312715,117.152595,0.0,0.012007,0.240566
11,T11_UAV_0,BS_0,LEO_0,128.570778,128.414568,0.0,0.008097,0.240566
11,T11_UAV_3,BS_0,LEO_0,253.323737,253.15365,0.0,0.021974,0.240566
11,T11_UAV_6,HAP_0,LEO_0,307.887622,307.729953,0.0,0.009555,0.240566
11,T11_UAV_1,BS_3,LEO_0,359.816711,359.658446,0.0,0.010152,0.240566
12,T12_UAV_6,HAP_0,LEO_1,56.118897,55.938959,0.0,0.026074,0.269316
12,T12_UAV_8,BS_3,LEO_1,176.621458,176.435833,0.0,0.031762,0.269316
12,T12_UAV_0,BS_0,BS_4,152.036906,151.887765,0.0,0.012983,0.180793
12,T12_UAV_4,HAP_0,BS_4,234.629331,234.475694,0.0,0.017478,0.180793
12,T12_UAV_7,BS_3,BS_3,187.586036,187.391569,0.0,0.05797,0.182485
12,T12_UAV_2,BS_2,LEO_1,75.460048,75.287762,0.0,0.018423,0.269316
13,T13_UAV_5,BS_3,LEO_0,99.578791,99.425134,0.0,0.00511,0.242738
13,T13_UAV_2,BS_2,LEO_0,163.624168,163.469842,0.0,0.005779,0.242738
13,T13_UAV_1,BS_3,LEO_0,85.041653,84.880113,0.0,0.012993,0.242738
13,T13_UAV_6,HAP_0,LEO_1,147.617268,147.563439,0.0,0.015175,0.193269
13,T13_UAV_7,BS_3,LEO_1,146.563756,146.503234,0.0,0.021869,0.193269
13,T13_UAV_0,BS_0,LEO_1,248.540272,248.471883,0.0,0.029735,0.193269
13,T13_UAV_9,BS_2,LEO_1,212.767981,212.706268,0.0,0.023059,0.193269
